id,filepath,site,label,file,max_detection_conf,category,conf,bbox,bbox_true
ZJ014466,train_features/ZJ014466.jpg,S0071,rodent,,,,,,False
ZJ014467,train_features/ZJ014467.jpg,S0060,civet_genet,ZJ014467.jpg,0.81,animal,0.81,"[0.3572, 0.6092, 0.1635, 0.1796]",True
ZJ014468,train_features/ZJ014468.jpg,S0161,leopard,,,,,,False
ZJ014469,train_features/ZJ014469.jpg,S0060,civet_genet,ZJ014469.jpg,0.756,animal,0.756,"[0, 0.6074, 0.15, 0.2518]",True
ZJ014470,train_features/ZJ014470.jpg,S0062,rodent,ZJ014470.jpg,0.81,animal,0.81,"[0.5437, 0.5166, 0.1791, 0.1148]",True
ZJ014471,train_features/ZJ014471.jpg,S0020,blank,,,,,,False
ZJ014472,train_features/ZJ014472.jpg,S0136,bird,,,,,,False
ZJ014473,train_features/ZJ014473.jpg,S0026,blank,,,,,,False
ZJ014474,train_features/ZJ014474.jpg,S0120,bird,ZJ014474.jpg,0.887,animal,0.887,"[0.6041, 0.387, 0.227, 0.2648]",True
ZJ014475,train_features/ZJ014475.jpg,S0022,monkey_prosimian,,,,,,False
ZJ014476,train_features/ZJ014476.jpg,S0043,leopard,ZJ014476.jpg,0.947,animal,0.947,"[0.6515, 0, 0.3484, 1.0]",True
ZJ014477,train_features/ZJ014477.jpg,S0004,bird,,,,,,False
ZJ014478,train_features/ZJ014478.jpg,S0060,civet_genet,ZJ014478.jpg,0.729,animal,0.729,"[0.6052, 0.6388, 0.0552, 0.2574]",True
ZJ014479,train_features/ZJ014479.jpg,S0101,blank,,,,,,False
ZJ014480,train_features/ZJ014480.jpg,S0085,hog,ZJ014480.jpg,0.802,animal,0.802,"[0.5828, 0.4055, 0.2281, 0.3583]",True
ZJ014481,train_features/ZJ014481.jpg,S0043,rodent,,,,,,False
ZJ014482,train_features/ZJ014482.jpg,S0159,hog,,,,,,False
ZJ014483,train_features/ZJ014483.jpg,S0038,leopard,,,,,,False
ZJ014484,train_features/ZJ014484.jpg,S0009,bird,,,,,,False
ZJ014485,train_features/ZJ014485.jpg,S0027,antelope_duiker,ZJ014485.jpg,0.777,animal,0.777,"[0.3718, 0.3833, 0.4062, 0.5249]",True
ZJ014486,train_features/ZJ014486.jpg,S0096,leopard,,,,,,False
ZJ014487,train_features/ZJ014487.jpg,S0038,leopard,ZJ014487.jpg,0.717,animal,0.717,"[0.4052, 0.1417, 0.4124, 0.8543]",True
ZJ014488,train_features/ZJ014488.jpg,S0080,antelope_duiker,,,,,,False
ZJ014489,train_features/ZJ014489.jpg,S0080,bird,,,,,,False
ZJ014490,train_features/ZJ014490.jpg,S0061,rodent,,,,,,False
ZJ014491,train_features/ZJ014491.jpg,S0010,antelope_duiker,,,,,,False
ZJ014492,train_features/ZJ014492.jpg,S0016,civet_genet,ZJ014492.jpg,0.962,animal,0.962,"[0.4791, 0.4222, 0.5197, 0.5537]",True
ZJ014493,train_features/ZJ014493.jpg,S0020,rodent,ZJ014493.jpg,0.818,animal,0.818,"[0.2718, 0.8703, 0.126, 0.1]",True
ZJ014494,train_features/ZJ014494.jpg,S0122,blank,,,,,,False
ZJ014495,train_features/ZJ014495.jpg,S0080,monkey_prosimian,,,,,,False
ZJ014496,train_features/ZJ014496.jpg,S0185,leopard,ZJ014496.jpg,0.889,animal,0.889,"[0, 0.09722, 1.0, 0.8999]",True
ZJ014497,train_features/ZJ014497.jpg,S0060,civet_genet,,,,,,False
ZJ014498,train_features/ZJ014498.jpg,S0038,leopard,ZJ014498.jpg,0.675,animal,0.675,"[0.2187, 0.3185, 0.7812, 0.6499]",True
ZJ014499,train_features/ZJ014499.jpg,S0155,leopard,,,,,,False
ZJ014500,train_features/ZJ014500.jpg,S0008,rodent,,,,,,False
ZJ014501,train_features/ZJ014501.jpg,S0094,blank,,,,,,False
ZJ014502,train_features/ZJ014502.jpg,S0108,blank,,,,,,False
ZJ014503,train_features/ZJ014503.jpg,S0060,civet_genet,,,,,,False
ZJ014504,train_features/ZJ014504.jpg,S0101,blank,,,,,,False
ZJ014505,train_features/ZJ014505.jpg,S0043,leopard,ZJ014505.jpg,0.854,animal,0.854,"[0.5843, 0, 0.4156, 1.0]",True
ZJ014506,train_features/ZJ014506.jpg,S0122,blank,,,,,,False
ZJ014507,train_features/ZJ014507.jpg,S0029,leopard,,,,,,False
ZJ014508,train_features/ZJ014508.jpg,S0083,leopard,,,,,,False
ZJ014509,train_features/ZJ014509.jpg,S0120,rodent,ZJ014509.jpg,0.782,animal,0.782,"[0.5166, 0.6648, 0.1218, 0.3055]",True
ZJ014510,train_features/ZJ014510.jpg,S0014,leopard,,,,,,False
ZJ014511,train_features/ZJ014511.jpg,S0155,antelope_duiker,,,,,,False
ZJ014512,train_features/ZJ014512.jpg,S0036,monkey_prosimian,,,,,,False
ZJ014513,train_features/ZJ014513.jpg,S0062,rodent,,,,,,False
ZJ014514,train_features/ZJ014514.jpg,S0179,blank,,,,,,False
ZJ014515,train_features/ZJ014515.jpg,S0101,civet_genet,,,,,,False
ZJ014516,train_features/ZJ014516.jpg,S0170,civet_genet,,,,,,False
ZJ014517,train_features/ZJ014517.jpg,S0075,antelope_duiker,,,,,,False
ZJ014518,train_features/ZJ014518.jpg,S0029,leopard,,,,,,False
ZJ014519,train_features/ZJ014519.jpg,S0169,antelope_duiker,,,,,,False
ZJ014520,train_features/ZJ014520.jpg,S0008,bird,,,,,,False
ZJ014521,train_features/ZJ014521.jpg,S0051,civet_genet,ZJ014521.jpg,0.95,animal,0.95,"[0.005208, 0.4388, 0.4312, 0.3425]",True
ZJ014522,train_features/ZJ014522.jpg,S0059,bird,ZJ014522.jpg,0.845,animal,0.845,"[0.7916, 0.6333, 0.1041, 0.1962]",True
ZJ014523,train_features/ZJ014523.jpg,S0133,blank,,,,,,False
ZJ014524,train_features/ZJ014524.jpg,S0022,bird,ZJ014524.jpg,0.922,animal,0.922,"[0.8687, 0.5444, 0.1312, 0.4555]",True
ZJ014525,train_features/ZJ014525.jpg,S0043,leopard,ZJ014525.jpg,0.769,animal,0.769,"[0.6718, 0, 0.3281, 1.0]",True
ZJ014526,train_features/ZJ014526.jpg,S0059,civet_genet,ZJ014526.jpg,0.859,animal,0.859,"[0.6364, 0.5092, 0.2895, 0.2518]",True
ZJ014527,train_features/ZJ014527.jpg,S0025,rodent,ZJ014527.jpg,0.885,animal,0.885,"[0.6343, 0.3833, 0.1687, 0.15]",True
ZJ014528,train_features/ZJ014528.jpg,S0136,antelope_duiker,,,,,,False
ZJ014529,train_features/ZJ014529.jpg,S0130,bird,,,,,,False
ZJ014530,train_features/ZJ014530.jpg,S0136,antelope_duiker,,,,,,False
ZJ014531,train_features/ZJ014531.jpg,S0043,antelope_duiker,ZJ014531.jpg,0.931,animal,0.931,"[0.5296, 0.2194, 0.1218, 0.5361]",True
ZJ014532,train_features/ZJ014532.jpg,S0032,antelope_duiker,ZJ014532.jpg,0.789,animal,0.789,"[0.5265, 0.5166, 0.05468, 0.2222]",True
ZJ014533,train_features/ZJ014533.jpg,S0101,civet_genet,,,,,,False
ZJ014534,train_features/ZJ014534.jpg,S0025,blank,,,,,,False
ZJ014535,train_features/ZJ014535.jpg,S0070,monkey_prosimian,ZJ014535.jpg,0.936,animal,0.936,"[0.4312, 0.5185, 0.2489, 0.4518]",True
ZJ014536,train_features/ZJ014536.jpg,S0043,monkey_prosimian,ZJ014536.jpg,0.782,animal,0.782,"[0.7812, 0.3388, 0.2109, 0.3444]",True
ZJ014537,train_features/ZJ014537.jpg,S0038,blank,,,,,,False
ZJ014538,train_features/ZJ014538.jpg,S0009,hog,,,,,,False
ZJ014539,train_features/ZJ014539.jpg,S0008,civet_genet,,,,,,False
ZJ014540,train_features/ZJ014540.jpg,S0030,antelope_duiker,,,,,,False
ZJ014541,train_features/ZJ014541.jpg,S0155,leopard,,,,,,False
ZJ014542,train_features/ZJ014542.jpg,S0186,antelope_duiker,ZJ014542.jpg,0.885,animal,0.885,"[0.2416, 0.3796, 0.1322, 0.2333]",True
ZJ014543,train_features/ZJ014543.jpg,S0060,civet_genet,ZJ014543.jpg,0.904,animal,0.904,"[0, 0.7407, 0.2541, 0.2277]",True
ZJ014544,train_features/ZJ014544.jpg,S0139,rodent,,,,,,False
ZJ014545,train_features/ZJ014545.jpg,S0043,civet_genet,ZJ014545.jpg,0.836,animal,0.836,"[0.764, 0.4444, 0.2359, 0.1555]",True
ZJ014546,train_features/ZJ014546.jpg,S0108,bird,,,,,,False
ZJ014547,train_features/ZJ014547.jpg,S0051,civet_genet,ZJ014547.jpg,0.933,animal,0.933,"[0.05833, 0.4629, 0.4499, 0.3148]",True
ZJ014548,train_features/ZJ014548.jpg,S0071,rodent,ZJ014548.jpg,0.872,animal,0.872,"[0.1395, 0.4592, 0.1145, 0.1685]",True
ZJ014549,train_features/ZJ014549.jpg,S0014,hog,ZJ014549.jpg,0.899,animal,0.899,"[0.5343, 0.4527, 0.2328, 0.3472]",True
ZJ014550,train_features/ZJ014550.jpg,S0031,leopard,ZJ014550.jpg,0.788,animal,0.788,"[0, 0.4638, 0.3328, 0.5361]",True
ZJ014551,train_features/ZJ014551.jpg,S0024,leopard,,,,,,False
ZJ014552,train_features/ZJ014552.jpg,S0136,blank,,,,,,False
ZJ014553,train_features/ZJ014553.jpg,S0021,monkey_prosimian,ZJ014553.jpg,0.673,animal,0.673,"[0.2578, 0.5277, 0.1921, 0.4722]",True
ZJ014554,train_features/ZJ014554.jpg,S0043,rodent,ZJ014554.jpg,0.834,animal,0.834,"[0.6109, 0.6777, 0.389, 0.2027]",True
ZJ014555,train_features/ZJ014555.jpg,S0105,leopard,,,,,,False
ZJ014556,train_features/ZJ014556.jpg,S0130,bird,ZJ014556.jpg,0.704,animal,0.704,"[0.3968, 0.6027, 0.1406, 0.2444]",True
ZJ014557,train_features/ZJ014557.jpg,S0110,monkey_prosimian,,,,,,False
ZJ014558,train_features/ZJ014558.jpg,S0131,bird,ZJ014558.jpg,0.907,animal,0.907,"[0.4562, 0.6527, 0.3187, 0.3]",True
ZJ014559,train_features/ZJ014559.jpg,S0014,monkey_prosimian,ZJ014559.jpg,0.839,animal,0.839,"[0.1015, 0.5138, 0.289, 0.2888]",True
ZJ014560,train_features/ZJ014560.jpg,S0035,monkey_prosimian,ZJ014560.jpg,0.78,animal,0.78,"[0, 0.6416, 0.1421, 0.1694]",True
ZJ014561,train_features/ZJ014561.jpg,S0159,hog,,,,,,False
ZJ014562,train_features/ZJ014562.jpg,S0036,monkey_prosimian,ZJ014562.jpg,0.809,animal,0.809,"[0.4937, 0.5249, 0.15, 0.2694]",True
ZJ014563,train_features/ZJ014563.jpg,S0049,monkey_prosimian,ZJ014563.jpg,0.939,animal,0.939,"[0, 0.05833, 0.6875, 0.8944]",True
ZJ014564,train_features/ZJ014564.jpg,S0062,antelope_duiker,ZJ014564.jpg,0.906,animal,0.906,"[0.4072, 0.3, 0.1395, 0.1981]",True
ZJ014565,train_features/ZJ014565.jpg,S0169,blank,,,,,,False
ZJ014566,train_features/ZJ014566.jpg,S0009,bird,ZJ014566.jpg,0.616,animal,0.616,"[0.8593, 0.8222, 0.1406, 0.1333]",True
ZJ014567,train_features/ZJ014567.jpg,S0008,civet_genet,ZJ014567.jpg,0.964,animal,0.964,"[0.4609, 0.5055, 0.539, 0.4499]",True
ZJ014568,train_features/ZJ014568.jpg,S0070,monkey_prosimian,ZJ014568.jpg,0.752,animal,0.752,"[0.2156, 0.624, 0.2197, 0.3444]",True
ZJ014569,train_features/ZJ014569.jpg,S0083,civet_genet,ZJ014569.jpg,0.874,animal,0.874,"[0.527, 0.6851, 0.2687, 0.2685]",True
ZJ014570,train_features/ZJ014570.jpg,S0023,hog,,,,,,False
ZJ014571,train_features/ZJ014571.jpg,S0063,antelope_duiker,ZJ014571.jpg,0.938,animal,0.938,"[0.325, 0.4425, 0.2354, 0.2796]",True
ZJ014572,train_features/ZJ014572.jpg,S0038,leopard,,,,,,False
ZJ014573,train_features/ZJ014573.jpg,S0185,leopard,,,,,,False
ZJ014574,train_features/ZJ014574.jpg,S0026,bird,,,,,,False
ZJ014575,train_features/ZJ014575.jpg,S0193,blank,,,,,,False
ZJ014576,train_features/ZJ014576.jpg,S0159,hog,,,,,,False
ZJ014577,train_features/ZJ014577.jpg,S0063,antelope_duiker,,,,,,False
ZJ014578,train_features/ZJ014578.jpg,S0008,civet_genet,ZJ014578.jpg,0.909,animal,0.909,"[0.3031, 0.3527, 0.6968, 0.6027]",True
ZJ014579,train_features/ZJ014579.jpg,S0156,hog,ZJ014579.jpg,0.95,animal,0.95,"[0.3572, 0.6499, 0.3645, 0.3185]",True
ZJ014580,train_features/ZJ014580.jpg,S0069,rodent,,,,,,False
ZJ014581,train_features/ZJ014581.jpg,S0063,antelope_duiker,ZJ014581.jpg,0.796,animal,0.796,"[0, 0.4833, 0.1406, 0.274]",True
ZJ014582,train_features/ZJ014582.jpg,S0137,monkey_prosimian,,,,,,False
ZJ014583,train_features/ZJ014583.jpg,S0120,rodent,ZJ014583.jpg,0.873,animal,0.873,"[0.2229, 0.524, 0.1156, 0.1518]",True
ZJ014584,train_features/ZJ014584.jpg,S0060,civet_genet,ZJ014584.jpg,0.97,animal,0.97,"[0, 0.5148, 0.6406, 0.4537]",True
ZJ014585,train_features/ZJ014585.jpg,S0069,blank,,,,,,False
ZJ014586,train_features/ZJ014586.jpg,S0060,civet_genet,,,,,,False
ZJ014587,train_features/ZJ014587.jpg,S0127,blank,,,,,,False
ZJ014588,train_features/ZJ014588.jpg,S0063,blank,,,,,,False
ZJ014589,train_features/ZJ014589.jpg,S0021,antelope_duiker,ZJ014589.jpg,0.946,animal,0.946,"[0.3156, 0.4472, 0.3734, 0.3888]",True
ZJ014590,train_features/ZJ014590.jpg,S0008,bird,ZJ014590.jpg,0.613,animal,0.613,"[0, 0.6833, 0.2203, 0.2694]",True
ZJ014591,train_features/ZJ014591.jpg,S0063,antelope_duiker,ZJ014591.jpg,0.944,animal,0.944,"[0.8437, 0.7462, 0.1562, 0.2222]",True
ZJ014592,train_features/ZJ014592.jpg,S0073,monkey_prosimian,,,,,,False
ZJ014593,train_features/ZJ014593.jpg,S0061,rodent,,,,,,False
ZJ014594,train_features/ZJ014594.jpg,S0101,civet_genet,,,,,,False
ZJ014595,train_features/ZJ014595.jpg,S0029,antelope_duiker,ZJ014595.jpg,0.86,animal,0.86,"[0.8572, 0.7907, 0.1062, 0.15]",True
ZJ014596,train_features/ZJ014596.jpg,S0129,antelope_duiker,ZJ014596.jpg,0.942,animal,0.942,"[0, 0.4611, 0.2968, 0.4888]",True
ZJ014597,train_features/ZJ014597.jpg,S0009,hog,ZJ014597.jpg,0.897,animal,0.897,"[0.6593, 0.3701, 0.3406, 0.6298]",True
ZJ014598,train_features/ZJ014598.jpg,S0170,antelope_duiker,ZJ014598.jpg,0.611,animal,0.611,"[0.475, 0.6416, 0.2222, 0.1749]",True
ZJ014599,train_features/ZJ014599.jpg,S0155,leopard,ZJ014599.jpg,0.631,animal,0.631,"[0.2052, 0, 0.7947, 1.0]",True
ZJ014600,train_features/ZJ014600.jpg,S0031,antelope_duiker,,,,,,False
ZJ014601,train_features/ZJ014601.jpg,S0134,bird,,,,,,False
ZJ014602,train_features/ZJ014602.jpg,S0061,blank,,,,,,False
ZJ014603,train_features/ZJ014603.jpg,S0075,antelope_duiker,,,,,,False
ZJ014604,train_features/ZJ014604.jpg,S0141,bird,,,,,,False
ZJ014605,train_features/ZJ014605.jpg,S0014,leopard,,,,,,False
ZJ014606,train_features/ZJ014606.jpg,S0062,rodent,,,,,,False
ZJ014607,train_features/ZJ014607.jpg,S0059,civet_genet,ZJ014607.jpg,0.675,animal,0.675,"[0.1114, 0.6555, 0.3479, 0.3129]",True
ZJ014608,train_features/ZJ014608.jpg,S0063,antelope_duiker,ZJ014608.jpg,0.807,animal,0.807,"[0.2125, 0.5833, 0.176, 0.1703]",True
ZJ014609,train_features/ZJ014609.jpg,S0060,antelope_duiker,ZJ014609.jpg,0.952,animal,0.952,"[0.8156, 0.5555, 0.1843, 0.3037]",True
ZJ014610,train_features/ZJ014610.jpg,S0014,leopard,,,,,,False
ZJ014611,train_features/ZJ014611.jpg,S0023,leopard,,,,,,False
ZJ014612,train_features/ZJ014612.jpg,S0173,leopard,ZJ014612.jpg,0.765,animal,0.765,"[0.6062, 0.6119, 0.1968, 0.1402]",True
ZJ014613,train_features/ZJ014613.jpg,S0051,monkey_prosimian,ZJ014613.jpg,0.638,animal,0.638,"[0.2239, 0.4092, 0.2145, 0.2222]",True
ZJ014614,train_features/ZJ014614.jpg,S0059,civet_genet,ZJ014614.jpg,0.952,animal,0.952,"[0, 0.5518, 0.4062, 0.4166]",True
ZJ014615,train_features/ZJ014615.jpg,S0167,antelope_duiker,ZJ014615.jpg,0.731,animal,0.731,"[0.8638, 0.4333, 0.1361, 0.2041]",True
ZJ014616,train_features/ZJ014616.jpg,S0021,blank,,,,,,False
ZJ014617,train_features/ZJ014617.jpg,S0018,bird,ZJ014617.jpg,0.897,animal,0.897,"[0.6541, 0.8499, 0.09166, 0.1203]",True
ZJ014618,train_features/ZJ014618.jpg,S0136,blank,,,,,,False
ZJ014619,train_features/ZJ014619.jpg,S0088,bird,ZJ014619.jpg,0.729,animal,0.729,"[0.3687, 0.5249, 0.1, 0.1333]",True
ZJ014620,train_features/ZJ014620.jpg,S0172,blank,,,,,,False
ZJ014621,train_features/ZJ014621.jpg,S0010,blank,,,,,,False
ZJ014622,train_features/ZJ014622.jpg,S0008,rodent,ZJ014622.jpg,0.902,animal,0.902,"[0, 0.6361, 0.2156, 0.3166]",True
ZJ014623,train_features/ZJ014623.jpg,S0063,antelope_duiker,ZJ014623.jpg,0.939,animal,0.939,"[0.6822, 0.4537, 0.2322, 0.2574]",True
ZJ014624,train_features/ZJ014624.jpg,S0141,monkey_prosimian,ZJ014624.jpg,0.854,animal,0.854,"[0.4906, 0.6277, 0.2828, 0.2861]",True
ZJ014625,train_features/ZJ014625.jpg,S0060,civet_genet,ZJ014625.jpg,0.891,animal,0.891,"[0.1562, 0.6481, 0.4854, 0.2888]",True
ZJ014626,train_features/ZJ014626.jpg,S0059,civet_genet,,,,,,False
ZJ014627,train_features/ZJ014627.jpg,S0004,antelope_duiker,,,,,,False
ZJ014628,train_features/ZJ014628.jpg,S0061,antelope_duiker,,,,,,False
ZJ014629,train_features/ZJ014629.jpg,S0120,rodent,ZJ014629.jpg,0.698,animal,0.698,"[0.7989, 0.04814, 0.201, 0.8814]",True
ZJ014630,train_features/ZJ014630.jpg,S0095,hog,ZJ014630.jpg,0.978,animal,0.978,"[0, 0.324, 0.4697, 0.6444]",True
ZJ014631,train_features/ZJ014631.jpg,S0179,leopard,,,,,,False
ZJ014632,train_features/ZJ014632.jpg,S0036,leopard,ZJ014632.jpg,0.806,animal,0.806,"[0, 0.3104, 1.0, 0.6865]",True
ZJ014633,train_features/ZJ014633.jpg,S0022,leopard,,,,,,False
ZJ014634,train_features/ZJ014634.jpg,S0060,civet_genet,,,,,,False
ZJ014635,train_features/ZJ014635.jpg,S0127,antelope_duiker,,,,,,False
ZJ014636,train_features/ZJ014636.jpg,S0023,civet_genet,ZJ014636.jpg,0.717,animal,0.717,"[0.06718, 0.825, 0.1703, 0.1305]",True
ZJ014637,train_features/ZJ014637.jpg,S0120,bird,ZJ014637.jpg,0.713,animal,0.713,"[0.1093, 0.5888, 0.07916, 0.1944]",True
ZJ014638,train_features/ZJ014638.jpg,S0029,leopard,,,,,,False
ZJ014639,train_features/ZJ014639.jpg,S0008,civet_genet,,,,,,False
ZJ014640,train_features/ZJ014640.jpg,S0059,civet_genet,ZJ014640.jpg,0.77,animal,0.77,"[0, 0.6351, 0.25, 0.224]",True
ZJ014641,train_features/ZJ014641.jpg,S0127,blank,,,,,,False
ZJ014642,train_features/ZJ014642.jpg,S0009,monkey_prosimian,ZJ014642.jpg,0.873,animal,0.873,"[0.001562, 0.7833, 0.4515, 0.1694]",True
ZJ014643,train_features/ZJ014643.jpg,S0122,civet_genet,,,,,,False
ZJ014644,train_features/ZJ014644.jpg,S0062,antelope_duiker,,,,,,False
ZJ014645,train_features/ZJ014645.jpg,S0069,antelope_duiker,,,,,,False
ZJ014646,train_features/ZJ014646.jpg,S0123,antelope_duiker,,,,,,False
ZJ014647,train_features/ZJ014647.jpg,S0123,antelope_duiker,,,,,,False
ZJ014648,train_features/ZJ014648.jpg,S0141,blank,,,,,,False
ZJ014649,train_features/ZJ014649.jpg,S0009,bird,,,,,,False
ZJ014650,train_features/ZJ014650.jpg,S0004,bird,,,,,,False
ZJ014651,train_features/ZJ014651.jpg,S0059,antelope_duiker,ZJ014651.jpg,0.958,animal,0.958,"[0.7552, 0.4129, 0.2437, 0.4203]",True
ZJ014652,train_features/ZJ014652.jpg,S0030,civet_genet,ZJ014652.jpg,0.902,animal,0.902,"[0.6718, 0.5148, 0.2281, 0.3833]",True
ZJ014653,train_features/ZJ014653.jpg,S0060,civet_genet,ZJ014653.jpg,0.749,animal,0.749,"[0.06145, 0.4907, 0.3927, 0.3703]",True
ZJ014654,train_features/ZJ014654.jpg,S0147,rodent,,,,,,False
ZJ014655,train_features/ZJ014655.jpg,S0075,monkey_prosimian,ZJ014655.jpg,0.915,animal,0.915,"[0.6468, 0.7138, 0.3531, 0.2416]",True
ZJ014656,train_features/ZJ014656.jpg,S0043,leopard,,,,,,False
ZJ014657,train_features/ZJ014657.jpg,S0053,hog,ZJ014657.jpg,0.964,animal,0.964,"[0.5333, 0.3037, 0.1656, 0.4388]",True
ZJ014658,train_features/ZJ014658.jpg,S0008,rodent,,,,,,False
ZJ014659,train_features/ZJ014659.jpg,S0071,rodent,ZJ014659.jpg,0.728,animal,0.728,"[0.7302, 0.8074, 0.2697, 0.1629]",True
ZJ014660,train_features/ZJ014660.jpg,S0137,antelope_duiker,,,,,,False
ZJ014661,train_features/ZJ014661.jpg,S0127,blank,,,,,,False
ZJ014662,train_features/ZJ014662.jpg,S0123,monkey_prosimian,,,,,,False
ZJ014663,train_features/ZJ014663.jpg,S0127,monkey_prosimian,ZJ014663.jpg,0.773,animal,0.773,"[0.4453, 0.6277, 0.2359, 0.3194]",True
ZJ014664,train_features/ZJ014664.jpg,S0060,civet_genet,ZJ014664.jpg,0.865,animal,0.865,"[0.327, 0.5444, 0.1624, 0.1962]",True
ZJ014665,train_features/ZJ014665.jpg,S0009,hog,ZJ014665.jpg,0.704,animal,0.704,"[0.8171, 0.4298, 0.1828, 0.5701]",True
ZJ014666,train_features/ZJ014666.jpg,S0096,leopard,,,,,,False
ZJ014667,train_features/ZJ014667.jpg,S0035,antelope_duiker,ZJ014667.jpg,0.834,animal,0.834,"[0.02968, 0.5194, 0.2125, 0.2694]",True
ZJ014668,train_features/ZJ014668.jpg,S0123,monkey_prosimian,ZJ014668.jpg,0.722,animal,0.722,"[0, 0.2638, 0.3625, 0.6888]",True
ZJ014669,train_features/ZJ014669.jpg,S0008,rodent,ZJ014669.jpg,0.846,animal,0.846,"[0, 0.6249, 0.2109, 0.3277]",True
ZJ014670,train_features/ZJ014670.jpg,S0009,monkey_prosimian,,,,,,False
ZJ014671,train_features/ZJ014671.jpg,S0059,leopard,ZJ014671.jpg,0.838,animal,0.838,"[0.4312, 0.2907, 0.5656, 0.6296]",True
ZJ014672,train_features/ZJ014672.jpg,S0185,leopard,ZJ014672.jpg,0.843,animal,0.843,"[0, 0.08333, 1.0, 0.9138]",True
ZJ014673,train_features/ZJ014673.jpg,S0008,civet_genet,ZJ014673.jpg,0.9,animal,0.9,"[0, 0.45, 1.0, 0.5027]",True
ZJ014674,train_features/ZJ014674.jpg,S0020,bird,,,,,,False
ZJ014675,train_features/ZJ014675.jpg,S0038,leopard,,,,,,False
ZJ014676,train_features/ZJ014676.jpg,S0185,blank,,,,,,False
ZJ014677,train_features/ZJ014677.jpg,S0027,civet_genet,ZJ014677.jpg,0.931,animal,0.931,"[0.8406, 0.7527, 0.1593, 0.2472]",True
ZJ014678,train_features/ZJ014678.jpg,S0018,bird,ZJ014678.jpg,0.613,animal,0.613,"[0.3364, 0.7981, 0.08958, 0.07777]",True
ZJ014679,train_features/ZJ014679.jpg,S0021,antelope_duiker,ZJ014679.jpg,0.688,animal,0.688,"[0.04531, 0.4472, 0.264, 0.25]",True
ZJ014680,train_features/ZJ014680.jpg,S0185,leopard,,,,,,False
ZJ014681,train_features/ZJ014681.jpg,S0088,monkey_prosimian,,,,,,False
ZJ014682,train_features/ZJ014682.jpg,S0008,monkey_prosimian,,,,,,False
ZJ014683,train_features/ZJ014683.jpg,S0144,hog,ZJ014683.jpg,0.912,animal,0.912,"[0.1322, 0.431, 0.1145, 0.3689]",True
ZJ014684,train_features/ZJ014684.jpg,S0060,civet_genet,ZJ014684.jpg,0.784,animal,0.784,"[0.2104, 0.3703, 0.2812, 0.5611]",True
ZJ014685,train_features/ZJ014685.jpg,S0023,leopard,,,,,,False
ZJ014686,train_features/ZJ014686.jpg,S0059,antelope_duiker,ZJ014686.jpg,0.684,animal,0.684,"[0.5093, 0.4759, 0.2624, 0.1981]",True
ZJ014687,train_features/ZJ014687.jpg,S0164,antelope_duiker,,,,,,False
ZJ014688,train_features/ZJ014688.jpg,S0120,blank,,,,,,False
ZJ014689,train_features/ZJ014689.jpg,S0080,rodent,,,,,,False
ZJ014690,train_features/ZJ014690.jpg,S0074,bird,ZJ014690.jpg,0.886,animal,0.886,"[0.7468, 0.06944, 0.0375, 0.1638]",True
ZJ014691,train_features/ZJ014691.jpg,S0093,antelope_duiker,,,,,,False
ZJ014692,train_features/ZJ014692.jpg,S0008,rodent,ZJ014692.jpg,0.851,animal,0.851,"[0, 0.6833, 0.2984, 0.2694]",True
ZJ014693,train_features/ZJ014693.jpg,S0060,civet_genet,,,,,,False
ZJ014694,train_features/ZJ014694.jpg,S0053,antelope_duiker,ZJ014694.jpg,0.899,animal,0.899,"[0.275, 0.3851, 0.1239, 0.2092]",True
ZJ014695,train_features/ZJ014695.jpg,S0193,antelope_duiker,,,,,,False
ZJ014696,train_features/ZJ014696.jpg,S0027,blank,,,,,,False
ZJ014697,train_features/ZJ014697.jpg,S0060,civet_genet,ZJ014697.jpg,0.855,animal,0.855,"[0.01458, 0.4648, 0.3572, 0.1962]",True
ZJ014698,train_features/ZJ014698.jpg,S0141,antelope_duiker,ZJ014698.jpg,0.929,animal,0.929,"[0.4937, 0.7472, 0.2468, 0.2083]",True
ZJ014699,train_features/ZJ014699.jpg,S0031,blank,,,,,,False
ZJ014700,train_features/ZJ014700.jpg,S0001,leopard,,,,,,False
ZJ014701,train_features/ZJ014701.jpg,S0060,civet_genet,ZJ014701.jpg,0.811,animal,0.811,"[0.1458, 0.5574, 0.3437, 0.2148]",True
ZJ014702,train_features/ZJ014702.jpg,S0073,monkey_prosimian,,,,,,False
ZJ014703,train_features/ZJ014703.jpg,S0133,rodent,,,,,,False
ZJ014704,train_features/ZJ014704.jpg,S0009,monkey_prosimian,ZJ014704.jpg,0.79,animal,0.79,"[0.4999, 0.4527, 0.1203, 0.15]",True
ZJ014705,train_features/ZJ014705.jpg,S0060,civet_genet,ZJ014705.jpg,0.626,animal,0.626,"[0.1239, 0.6796, 0.401, 0.2481]",True
ZJ014706,train_features/ZJ014706.jpg,S0059,rodent,,,,,,False
ZJ014707,train_features/ZJ014707.jpg,S0053,monkey_prosimian,ZJ014707.jpg,0.624,animal,0.624,"[0.3593, 0.466, 0.09166, 0.1398]",True
ZJ014708,train_features/ZJ014708.jpg,S0070,blank,,,,,,False
