id,filepath,site,split,conf,bbox,bbox_normalized,bbox_true
ZJ013998,train_features/ZJ013998.jpg,S0070,1.0,0.876,"(450, 864, 69, 74)","[0.8958, 0.8259, 0.08541, 0.1425]",True
ZJ013999,train_features/ZJ013999.jpg,S0080,1.0,0.191,"(66, 94, 42, 62)","[0.5625, 0.5166, 0.4375, 0.4166]",True
ZJ014000,train_features/ZJ014000.jpg,S0185,0.0,0.0114,"(99, 4, 18, 17)","[0, 0.3958, 0.06944, 0.1083]",True
ZJ014001,train_features/ZJ014001.jpg,S0185,0.0,0.784,"(14, 4, 342, 632)","[0, 0.02777, 1.0, 0.9722]",True
ZJ014002,train_features/ZJ014002.jpg,S0031,2.0,0.719,"(148, 457, 97, 86)","[0.7078, 0.4, 0.1468, 0.2916]",True
ZJ014003,train_features/ZJ014003.jpg,S0060,2.0,0.745,"(356, 70, 112, 120)","[0.06875, 0.6518, 0.1333, 0.2222]",True
ZJ014004,train_features/ZJ014004.jpg,S0053,3.0,0.182,"(347, 4, 108, 120)","[0, 0.6351, 0.1333, 0.2148]",True
ZJ014005,train_features/ZJ014005.jpg,S0183,0.0,0.263,"(163, 124, 24, 46)","[0.3333, 0.6625, 0.15, 0.1333]",True
ZJ014006,train_features/ZJ014006.jpg,S0108,0.0,0.333,"(231, 33, 39, 32)","[0.04531, 0.6305, 0.0625, 0.1305]",True
ZJ014007,train_features/ZJ014007.jpg,S0070,1.0,0.944,"(204, 668, 312, 288)","[0.6916, 0.3703, 0.3083, 0.5925]",True
ZJ014008,train_features/ZJ014008.jpg,S0074,0.0,0.897,"(28, 483, 52, 15)","[0.7484, 0.06666, 0.03593, 0.1666]",True
ZJ014009,train_features/ZJ014009.jpg,S0009,0.0,0.168,"(240, 403, 32, 101)","[0.6234, 0.6555, 0.1703, 0.1111]",True
ZJ014010,train_features/ZJ014010.jpg,S0008,4.0,0.663,"(226, 5, 114, 127)","[0.001562, 0.6166, 0.2109, 0.3388]",True
ZJ014011,train_features/ZJ014011.jpg,S0155,1.0,0.537,"(4, 203, 507, 752)","[0.2072, 0, 0.7916, 1.0]",True
ZJ014012,train_features/ZJ014012.jpg,S0004,2.0,0.632,"(298, 544, 20, 35)","[0.8437, 0.8166, 0.06718, 0.07777]",True
ZJ014013,train_features/ZJ014013.jpg,S0130,4.0,0.00624,"(68, 4, 269, 215)","[0, 0.1777, 0.3484, 0.7694]",True
ZJ014014,train_features/ZJ014014.jpg,S0136,0.0,0.965,"(134, 4, 206, 179)","[0, 0.3611, 0.2921, 0.5944]",True
ZJ014015,train_features/ZJ014015.jpg,S0059,4.0,0.855,"(414, 776, 89, 99)","[0.8041, 0.7592, 0.1114, 0.1796]",True
ZJ014016,train_features/ZJ014016.jpg,S0095,2.0,0.943,"(248, 38, 243, 166)","[0.03541, 0.4518, 0.1812, 0.4648]",True
ZJ014017,train_features/ZJ014017.jpg,S0141,3.0,0.779,"(243, 247, 31, 68)","[0.3796, 0.6638, 0.1187, 0.1083]",True
ZJ014018,train_features/ZJ014018.jpg,S0120,2.0,0.648,"(235, 266, 69, 48)","[0.2729, 0.4277, 0.05833, 0.1425]",True
ZJ014019,train_features/ZJ014019.jpg,S0063,1.0,0.954,"(389, 480, 131, 266)","[0.4958, 0.7129, 0.2854, 0.2574]",True
ZJ014020,train_features/ZJ014020.jpg,S0063,1.0,0.514,"(363, 486, 65, 78)","[0.502, 0.6648, 0.08958, 0.1351]",True
ZJ014021,train_features/ZJ014021.jpg,S0063,1.0,0.936,"(218, 491, 191, 216)","[0.5072, 0.3962, 0.2333, 0.3685]",True
ZJ014022,train_features/ZJ014022.jpg,S0144,4.0,0.838,"(58, 862, 451, 94)","[0.8937, 0.1048, 0.1062, 0.8912]",True
ZJ014023,train_features/ZJ014023.jpg,S0062,2.0,0.931,"(265, 580, 176, 224)","[0.6, 0.4833, 0.2416, 0.3407]",True
ZJ014024,train_features/ZJ014024.jpg,S0174,1.0,0.813,"(152, 405, 204, 231)","[0.6265, 0.4111, 0.3734, 0.5888]",True
ZJ014025,train_features/ZJ014025.jpg,S0088,1.0,0.941,"(154, 348, 93, 95)","[0.5374, 0.4166, 0.1609, 0.2805]",True
ZJ014026,train_features/ZJ014026.jpg,S0036,0.0,0.478,"(275, 397, 62, 63)","[0.614, 0.7527, 0.1109, 0.1944]",True
ZJ014027,train_features/ZJ014027.jpg,S0117,4.0,0.797,"(318, 188, 125, 194)","[0.1916, 0.5814, 0.2104, 0.2462]",True
ZJ014028,train_features/ZJ014028.jpg,S0063,1.0,0.914,"(253, 155, 139, 211)","[0.1572, 0.4611, 0.2281, 0.2722]",True
ZJ014029,train_features/ZJ014029.jpg,S0104,1.0,0.539,"(240, 85, 88, 141)","[0.1265, 0.6555, 0.2328, 0.2666]",True
ZJ014030,train_features/ZJ014030.jpg,S0060,2.0,0.714,"(322, 304, 86, 168)","[0.3125, 0.5888, 0.1833, 0.174]",True
ZJ014031,train_features/ZJ014031.jpg,S0071,1.0,0.684,"(304, 39, 112, 174)","[0.03645, 0.5555, 0.1895, 0.2222]",True
ZJ014032,train_features/ZJ014032.jpg,S0062,2.0,0.136,"(189, 434, 50, 35)","[0.4479, 0.3425, 0.04479, 0.1074]",True
ZJ014033,train_features/ZJ014033.jpg,S0009,0.0,,,,False
ZJ014034,train_features/ZJ014034.jpg,S0093,1.0,0.926,"(362, 431, 117, 168)","[0.4447, 0.6629, 0.1833, 0.2314]",True
ZJ014035,train_features/ZJ014035.jpg,S0051,4.0,0.325,"(288, 4, 83, 11)","[0, 0.5259, 0.01979, 0.1685]",True
ZJ014036,train_features/ZJ014036.jpg,S0174,1.0,0.724,"(107, 87, 39, 54)","[0.1296, 0.2861, 0.09687, 0.1305]",True
ZJ014037,train_features/ZJ014037.jpg,S0008,4.0,0.943,"(235, 4, 104, 126)","[0, 0.6416, 0.2093, 0.3111]",True
ZJ014038,train_features/ZJ014038.jpg,S0139,4.0,0.418,"(402, 4, 117, 69)","[0, 0.737, 0.0802, 0.2314]",True
ZJ014039,train_features/ZJ014039.jpg,S0147,2.0,0.785,"(256, 71, 66, 223)","[0.1046, 0.6999, 0.3609, 0.2055]",True
ZJ014040,train_features/ZJ014040.jpg,S0063,1.0,0.897,"(419, 774, 75, 117)","[0.802, 0.7685, 0.1302, 0.1537]",True
ZJ014041,train_features/ZJ014041.jpg,S0120,2.0,0.852,"(196, 40, 158, 166)","[0.03749, 0.3555, 0.1812, 0.3074]",True
ZJ014042,train_features/ZJ014042.jpg,S0137,2.0,0.159,"(126, 274, 29, 36)","[0.4218, 0.3388, 0.06875, 0.1027]",True
ZJ014043,train_features/ZJ014043.jpg,S0070,1.0,0.717,"(455, 858, 64, 82)","[0.8895, 0.8351, 0.09375, 0.1333]",True
ZJ014044,train_features/ZJ014044.jpg,S0003,2.0,,,,False
ZJ014045,train_features/ZJ014045.jpg,S0013,3.0,0.869,"(212, 276, 142, 198)","[0.4249, 0.5777, 0.3218, 0.4166]",True
ZJ014046,train_features/ZJ014046.jpg,S0173,1.0,0.805,"(241, 201, 51, 80)","[0.3078, 0.7074, 0.1375, 0.1761]",True
ZJ014047,train_features/ZJ014047.jpg,S0130,4.0,0.133,"(187, 513, 35, 54)","[0.7953, 0.5083, 0.09687, 0.1194]",True
ZJ014048,train_features/ZJ014048.jpg,S0063,1.0,0.954,"(205, 498, 207, 200)","[0.5145, 0.3722, 0.2166, 0.3981]",True
ZJ014049,train_features/ZJ014049.jpg,S0089,3.0,0.676,"(245, 178, 92, 82)","[0.2718, 0.6694, 0.1406, 0.2777]",True
ZJ014050,train_features/ZJ014050.jpg,S0023,2.0,0.0319,"(269, 4, 62, 31)","[0, 0.791, 0.06093, 0.2089]",True
ZJ014051,train_features/ZJ014051.jpg,S0184,0.0,0.445,"(258, 4, 60, 63)","[0, 0.4703, 0.07395, 0.1259]",True
ZJ014052,train_features/ZJ014052.jpg,S0063,1.0,0.947,"(244, 567, 220, 309)","[0.5864, 0.4444, 0.3302, 0.4222]",True
ZJ014053,train_features/ZJ014053.jpg,S0095,2.0,0.974,"(183, 4, 336, 476)","[0, 0.3314, 0.5041, 0.637]",True
ZJ014054,train_features/ZJ014054.jpg,S0120,2.0,0.924,"(33, 194, 271, 387)","[0.1979, 0.0537, 0.4114, 0.5166]",True
ZJ014055,train_features/ZJ014055.jpg,S0060,2.0,0.675,"(197, 19, 318, 241)","[0.01562, 0.3574, 0.2593, 0.6037]",True
ZJ014056,train_features/ZJ014056.jpg,S0047,2.0,0.448,"(229, 588, 49, 21)","[0.9124, 0.6249, 0.04531, 0.1583]",True
ZJ014057,train_features/ZJ014057.jpg,S0063,1.0,,,,False
ZJ014058,train_features/ZJ014058.jpg,S0062,2.0,0.675,"(300, 561, 91, 49)","[0.5802, 0.5481, 0.05937, 0.1833]",True
ZJ014059,train_features/ZJ014059.jpg,S0043,3.0,0.262,"(4, 440, 335, 196)","[0.6812, 0, 0.3187, 0.9527]",True
ZJ014060,train_features/ZJ014060.jpg,S0060,2.0,0.355,"(298, 502, 56, 242)","[0.5187, 0.5444, 0.2604, 0.1185]",True
ZJ014061,train_features/ZJ014061.jpg,S0137,2.0,0.0294,"(162, 228, 176, 231)","[0.3499, 0.4388, 0.3734, 0.5111]",True
ZJ014062,train_features/ZJ014062.jpg,S0093,1.0,0.946,"(320, 4, 200, 595)","[0, 0.5851, 0.6281, 0.3851]",True
ZJ014063,train_features/ZJ014063.jpg,S0059,4.0,0.944,"(396, 354, 124, 601)","[0.3645, 0.7259, 0.6343, 0.2444]",True
ZJ014064,train_features/ZJ014064.jpg,S0022,0.0,0.313,"(241, 4, 115, 145)","[0, 0.6583, 0.239, 0.3416]",True
ZJ014065,train_features/ZJ014065.jpg,S0185,0.0,0.763,"(113, 75, 19, 47)","[0.1972, 0.4541, 0.1527, 0.1124]",True
ZJ014066,train_features/ZJ014066.jpg,S0077,1.0,0.0385,"(247, 471, 19, 55)","[0.7296, 0.6749, 0.09843, 0.075]",True
ZJ014067,train_features/ZJ014067.jpg,S0089,3.0,,,,False
ZJ014068,train_features/ZJ014068.jpg,S0069,3.0,0.626,"(340, 686, 58, 101)","[0.7104, 0.6222, 0.1135, 0.1222]",True
ZJ014069,train_features/ZJ014069.jpg,S0020,4.0,0.621,"(474, 766, 45, 73)","[0.7937, 0.8703, 0.08437, 0.09814]",True
ZJ014070,train_features/ZJ014070.jpg,S0061,1.0,0.0454,"(375, 246, 114, 266)","[0.252, 0.687, 0.2854, 0.2259]",True
ZJ014071,train_features/ZJ014071.jpg,S0071,1.0,0.614,"(195, 255, 39, 134)","[0.2614, 0.3537, 0.1479, 0.08703]",True
ZJ014072,train_features/ZJ014072.jpg,S0038,1.0,0.0121,"(238, 649, 281, 307)","[0.6718, 0.4333, 0.3281, 0.5351]",True
ZJ014073,train_features/ZJ014073.jpg,S0014,4.0,0.918,"(170, 351, 120, 134)","[0.5421, 0.4611, 0.2218, 0.3555]",True
ZJ014074,train_features/ZJ014074.jpg,S0060,2.0,0.00914,"(458, 242, 61, 193)","[0.2479, 0.8407, 0.2093, 0.1277]",True
ZJ014075,train_features/ZJ014075.jpg,S0080,1.0,,,,False
ZJ014076,train_features/ZJ014076.jpg,S0021,2.0,0.925,"(187, 436, 142, 200)","[0.6749, 0.5083, 0.3249, 0.4166]",True
ZJ014077,train_features/ZJ014077.jpg,S0060,2.0,0.687,"(353, 585, 128, 45)","[0.6052, 0.6462, 0.0552, 0.2518]",True
ZJ014078,train_features/ZJ014078.jpg,S0120,2.0,0.558,"(234, 438, 142, 117)","[0.452, 0.4259, 0.1302, 0.2777]",True
ZJ014079,train_features/ZJ014079.jpg,S0038,1.0,0.511,"(99, 4, 420, 951)","[0, 0.1759, 0.9989, 0.7925]",True
ZJ014080,train_features/ZJ014080.jpg,S0016,1.0,0.893,"(224, 310, 259, 82)","[0.3187, 0.4074, 0.09375, 0.4944]",True
ZJ014081,train_features/ZJ014081.jpg,S0155,1.0,0.709,"(406, 49, 113, 194)","[0.04687, 0.7444, 0.2104, 0.224]",True
ZJ014082,train_features/ZJ014082.jpg,S0184,0.0,0.473,"(297, 257, 46, 67)","[0.2635, 0.5425, 0.07812, 0.1]",True
ZJ014083,train_features/ZJ014083.jpg,S0094,3.0,,,,False
ZJ014084,train_features/ZJ014084.jpg,S0186,4.0,,,,False
ZJ014085,train_features/ZJ014085.jpg,S0038,1.0,0.589,"(128, 535, 383, 421)","[0.5531, 0.2407, 0.4468, 0.7592]",True
ZJ014086,train_features/ZJ014086.jpg,S0059,4.0,0.849,"(416, 565, 94, 391)","[0.5843, 0.8, 0.4156, 0.198]",True
ZJ014087,train_features/ZJ014087.jpg,S0146,1.0,,,,False
ZJ014088,train_features/ZJ014088.jpg,S0060,2.0,0.654,"(272, 85, 198, 391)","[0.08437, 0.4962, 0.4156, 0.3814]",True
ZJ014089,train_features/ZJ014089.jpg,S0002,4.0,0.143,"(5, 359, 322, 277)","[0.5546, 0.002777, 0.4453, 0.9166]",True
ZJ014090,train_features/ZJ014090.jpg,S0008,4.0,0.731,"(257, 4, 83, 127)","[0, 0.7027, 0.2109, 0.2527]",True
ZJ014091,train_features/ZJ014091.jpg,S0138,0.0,0.773,"(112, 158, 82, 184)","[0.2406, 0.3, 0.3, 0.25]",True
ZJ014092,train_features/ZJ014092.jpg,S0051,4.0,0.919,"(228, 233, 260, 148)","[0.2385, 0.4148, 0.1624, 0.4962]",True
ZJ014093,train_features/ZJ014093.jpg,S0179,4.0,0.218,"(169, 298, 53, 20)","[0.8166, 0.6875, 0.07777, 0.2541]",True
ZJ014094,train_features/ZJ014094.jpg,S0038,1.0,0.941,"(282, 101, 237, 366)","[0.101, 0.5148, 0.3895, 0.4537]",True
ZJ014095,train_features/ZJ014095.jpg,S0008,4.0,0.958,"(187, 383, 153, 253)","[0.5921, 0.5083, 0.4078, 0.4472]",True
ZJ014096,train_features/ZJ014096.jpg,S0014,4.0,0.118,"(127, 165, 187, 410)","[0.2515, 0.3416, 0.6531, 0.5416]",True
ZJ014097,train_features/ZJ014097.jpg,S0049,3.0,0.874,"(156, 4, 82, 104)","[0, 0.4222, 0.1749, 0.25]",True
ZJ014098,train_features/ZJ014098.jpg,S0185,0.0,0.823,"(36, 4, 319, 632)","[0, 0.08888, 1.0, 0.9083]",True
ZJ014099,train_features/ZJ014099.jpg,S0089,3.0,0.477,"(279, 346, 60, 221)","[0.5343, 0.7638, 0.3578, 0.1888]",True
ZJ014100,train_features/ZJ014100.jpg,S0149,0.0,0.34,"(85, 93, 116, 147)","[0.139, 0.2249, 0.2421, 0.3444]",True
ZJ014101,train_features/ZJ014101.jpg,S0071,1.0,0.787,"(431, 317, 88, 64)","[0.326, 0.7907, 0.075, 0.1777]",True
ZJ014102,train_features/ZJ014102.jpg,S0030,1.0,0.436,"(314, 243, 205, 712)","[0.2489, 0.574, 0.75, 0.3944]",True
ZJ014103,train_features/ZJ014103.jpg,S0003,2.0,0.636,"(209, 371, 87, 80)","[0.5734, 0.5694, 0.1375, 0.2638]",True
ZJ014104,train_features/ZJ014104.jpg,S0105,3.0,0.453,"(5, 138, 206, 218)","[0.3722, 0.004651, 0.6277, 0.9953]",True
ZJ014105,train_features/ZJ014105.jpg,S0049,3.0,0.838,"(155, 322, 82, 92)","[0.4968, 0.4194, 0.1562, 0.25]",True
ZJ014106,train_features/ZJ014106.jpg,S0038,1.0,0.604,"(4, 562, 505, 394)","[0.5812, 0, 0.4187, 0.9961]",True
ZJ014107,train_features/ZJ014107.jpg,S0137,2.0,0.677,"(145, 114, 104, 127)","[0.1718, 0.3916, 0.2109, 0.3111]",True
ZJ014108,train_features/ZJ014108.jpg,S0136,0.0,0.843,"(297, 427, 43, 196)","[0.6609, 0.8138, 0.3187, 0.1416]",True
ZJ014109,train_features/ZJ014109.jpg,S0038,1.0,0.0941,"(4, 13, 506, 939)","[0.009375, 0, 0.9864, 0.998]",True
ZJ014110,train_features/ZJ014110.jpg,S0008,4.0,0.879,"(240, 424, 100, 212)","[0.6562, 0.6555, 0.3437, 0.3]",True
ZJ014111,train_features/ZJ014111.jpg,S0038,1.0,0.132,"(446, 323, 65, 367)","[0.3322, 0.8582, 0.3906, 0.1417]",True
ZJ014112,train_features/ZJ014112.jpg,S0101,1.0,0.25,"(284, 4, 55, 228)","[0, 0.7777, 0.3687, 0.1749]",True
ZJ014113,train_features/ZJ014113.jpg,S0068,1.0,0.423,"(333, 497, 187, 104)","[0.5135, 0.6092, 0.1166, 0.3611]",True
ZJ014114,train_features/ZJ014114.jpg,S0014,4.0,0.115,"(225, 554, 30, 64)","[0.8593, 0.6138, 0.1124, 0.1055]",True
ZJ014115,train_features/ZJ014115.jpg,S0036,0.0,0.742,"(191, 330, 117, 53)","[0.5093, 0.5582, 0.09531, 0.3731]",True
ZJ014116,train_features/ZJ014116.jpg,S0014,4.0,0.49,"(158, 4, 198, 632)","[0, 0.4277, 1.0, 0.5722]",True
ZJ014117,train_features/ZJ014117.jpg,S0093,1.0,0.856,"(308, 398, 130, 133)","[0.4104, 0.5629, 0.1468, 0.2555]",True
ZJ014118,train_features/ZJ014118.jpg,S0053,3.0,0.515,"(267, 258, 158, 50)","[0.2645, 0.487, 0.06041, 0.3074]",True
ZJ014119,train_features/ZJ014119.jpg,S0089,3.0,0.0582,"(309, 197, 30, 40)","[0.3015, 0.8472, 0.075, 0.1055]",True
ZJ014120,train_features/ZJ014120.jpg,S0023,2.0,0.012,"(277, 4, 54, 30)","[0, 0.8149, 0.05937, 0.185]",True
ZJ014121,train_features/ZJ014121.jpg,S0009,0.0,0.266,"(177, 5, 154, 480)","[0.001562, 0.5164, 0.7624, 0.4835]",True
ZJ014122,train_features/ZJ014122.jpg,S0073,3.0,0.916,"(155, 4, 201, 200)","[0, 0.4194, 0.3249, 0.5805]",True
ZJ014123,train_features/ZJ014123.jpg,S0172,0.0,0.0652,"(129, 4, 43, 2)","[0, 0.5208, 0.02777, 0.2125]",True
ZJ014124,train_features/ZJ014124.jpg,S0093,1.0,0.0129,"(335, 82, 166, 118)","[0.08124, 0.6129, 0.1312, 0.3222]",True
ZJ014125,train_features/ZJ014125.jpg,S0080,1.0,,,,False
ZJ014126,train_features/ZJ014126.jpg,S0130,4.0,0.0879,"(264, 405, 34, 98)","[0.6265, 0.7222, 0.1656, 0.1166]",True
ZJ014127,train_features/ZJ014127.jpg,S0071,1.0,0.861,"(396, 107, 123, 505)","[0.1072, 0.7259, 0.5343, 0.2425]",True
ZJ014128,train_features/ZJ014128.jpg,S0184,0.0,0.705,"(364, 350, 94, 210)","[0.3604, 0.6666, 0.227, 0.1888]",True
ZJ014129,train_features/ZJ014129.jpg,S0120,2.0,0.898,"(75, 5, 395, 559)","[0.001041, 0.1314, 0.5906, 0.7462]",True
ZJ014130,train_features/ZJ014130.jpg,S0062,2.0,0.924,"(392, 354, 120, 142)","[0.3645, 0.7185, 0.1562, 0.237]",True
ZJ014131,train_features/ZJ014131.jpg,S0020,4.0,0.682,"(317, 112, 120, 93)","[0.1125, 0.5796, 0.1052, 0.237]",True
ZJ014132,train_features/ZJ014132.jpg,S0169,3.0,0.0741,"(146, 241, 24, 35)","[0.6583, 0.5916, 0.1194, 0.1333]",True
ZJ014133,train_features/ZJ014133.jpg,S0026,0.0,0.828,"(186, 521, 86, 115)","[0.8078, 0.5055, 0.1921, 0.2611]",True
ZJ014134,train_features/ZJ014134.jpg,S0080,1.0,0.026,"(19, 131, 13, 25)","[0.7937, 0.125, 0.2062, 0.1749]",True
ZJ014135,train_features/ZJ014135.jpg,S0060,2.0,0.739,"(320, 325, 87, 144)","[0.3343, 0.5851, 0.1583, 0.1759]",True
ZJ014136,train_features/ZJ014136.jpg,S0063,1.0,0.921,"(288, 679, 120, 188)","[0.7031, 0.5259, 0.2041, 0.237]",True
ZJ014137,train_features/ZJ014137.jpg,S0060,2.0,0.0639,"(298, 506, 75, 90)","[0.5229, 0.5444, 0.102, 0.1537]",True
ZJ014138,train_features/ZJ014138.jpg,S0123,0.0,0.0597,"(252, 194, 48, 52)","[0.2968, 0.6888, 0.09375, 0.1555]",True
ZJ014139,train_features/ZJ014139.jpg,S0069,3.0,0.791,"(372, 297, 60, 74)","[0.3052, 0.6814, 0.08541, 0.1259]",True
ZJ014140,train_features/ZJ014140.jpg,S0008,4.0,0.0361,"(238, 4, 101, 128)","[0, 0.6499, 0.2125, 0.3027]",True
ZJ014141,train_features/ZJ014141.jpg,S0071,1.0,0.622,"(248, 209, 60, 73)","[0.2135, 0.4518, 0.08437, 0.1259]",True
ZJ014142,train_features/ZJ014142.jpg,S0185,0.0,0.00839,"(160, 4, 24, 17)","[0, 0.6499, 0.06944, 0.1333]",True
ZJ014143,train_features/ZJ014143.jpg,S0019,0.0,0.913,"(275, 4, 244, 757)","[0, 0.5018, 0.7968, 0.4666]",True
ZJ014144,train_features/ZJ014144.jpg,S0043,3.0,0.927,"(4, 476, 327, 160)","[0.7374, 0, 0.2624, 1.0]",True
ZJ014145,train_features/ZJ014145.jpg,S0002,4.0,0.562,"(258, 38, 81, 47)","[0.05312, 0.7055, 0.08593, 0.2472]",True
ZJ014146,train_features/ZJ014146.jpg,S0184,0.0,0.00615,"(267, 801, 62, 119)","[0.8302, 0.487, 0.1322, 0.1296]",True
ZJ014147,train_features/ZJ014147.jpg,S0043,3.0,0.886,"(122, 103, 105, 148)","[0.1546, 0.3277, 0.2437, 0.3138]",True
ZJ014148,train_features/ZJ014148.jpg,S0051,4.0,0.875,"(325, 225, 149, 69)","[0.2302, 0.5944, 0.0802, 0.2907]",True
ZJ014149,train_features/ZJ014149.jpg,S0120,2.0,0.729,"(224, 417, 159, 497)","[0.4302, 0.4074, 0.526, 0.3092]",True
ZJ014150,train_features/ZJ014150.jpg,S0170,1.0,0.0498,"(86, 67, 85, 96)","[0.1749, 0.3416, 0.2888, 0.3874]",True
ZJ014151,train_features/ZJ014151.jpg,S0071,1.0,0.0481,"(37, 4, 482, 952)","[0, 0.06111, 1.0, 0.9074]",True
ZJ014152,train_features/ZJ014152.jpg,S0062,2.0,0.957,"(213, 4, 189, 232)","[0, 0.387, 0.25, 0.3648]",True
ZJ014153,train_features/ZJ014153.jpg,S0136,0.0,0.0133,"(4, 4, 335, 85)","[0, 0, 0.1453, 0.9527]",True
ZJ014154,train_features/ZJ014154.jpg,S0149,0.0,0.824,"(146, 409, 86, 43)","[0.6328, 0.3944, 0.07968, 0.2611]",True
ZJ014155,train_features/ZJ014155.jpg,S0134,1.0,0.226,"(372, 67, 38, 48)","[0.06562, 0.6814, 0.05833, 0.08518]",True
ZJ014156,train_features/ZJ014156.jpg,S0071,1.0,,,,False
ZJ014157,train_features/ZJ014157.jpg,S0036,0.0,0.733,"(206, 239, 52, 89)","[0.3671, 0.5611, 0.1515, 0.1666]",True
ZJ014158,train_features/ZJ014158.jpg,S0063,1.0,0.975,"(262, 455, 257, 417)","[0.4697, 0.4777, 0.4427, 0.4907]",True
ZJ014159,train_features/ZJ014159.jpg,S0130,4.0,0.451,"(158, 422, 70, 66)","[0.6531, 0.4277, 0.1156, 0.2166]",True
ZJ014160,train_features/ZJ014160.jpg,S0122,0.0,0.0303,"(204, 505, 135, 32)","[0.7828, 0.5555, 0.0625, 0.3972]",True
ZJ014161,train_features/ZJ014161.jpg,S0089,3.0,0.78,"(266, 363, 73, 134)","[0.5609, 0.7277, 0.2218, 0.2249]",True
ZJ014162,train_features/ZJ014162.jpg,S0008,4.0,0.966,"(140, 287, 199, 349)","[0.4421, 0.3777, 0.5578, 0.5749]",True
ZJ014163,train_features/ZJ014163.jpg,S0062,2.0,0.685,"(295, 507, 42, 132)","[0.5239, 0.5388, 0.1458, 0.09259]",True
ZJ014164,train_features/ZJ014164.jpg,S0004,2.0,0.261,"(337, 314, 3, 39)","[0.4843, 0.9249, 0.07343, 0.03055]",True
ZJ014165,train_features/ZJ014165.jpg,S0063,1.0,0.98,"(228, 457, 291, 255)","[0.4718, 0.4148, 0.2739, 0.5537]",True
ZJ014166,train_features/ZJ014166.jpg,S0080,1.0,0.0389,"(68, 107, 8, 1)","[0.6437, 0.5333, 0.05624, 0.1333]",True
ZJ014167,train_features/ZJ014167.jpg,S0010,2.0,0.0216,"(289, 286, 50, 68)","[0.4406, 0.7916, 0.1187, 0.1611]",True
ZJ014168,train_features/ZJ014168.jpg,S0080,1.0,0.773,"(34, 82, 73, 44)","[0.4874, 0.2499, 0.3249, 0.675]",True
ZJ014169,train_features/ZJ014169.jpg,S0060,2.0,0.589,"(388, 196, 133, 545)","[0.2, 0.7111, 0.576, 0.2611]",True
ZJ014170,train_features/ZJ014170.jpg,S0141,3.0,0.847,"(226, 229, 71, 112)","[0.3515, 0.6166, 0.1875, 0.2194]",True
ZJ014171,train_features/ZJ014171.jpg,S0123,0.0,0.166,"(236, 445, 45, 78)","[0.689, 0.6444, 0.1343, 0.1472]",True
ZJ014172,train_features/ZJ014172.jpg,S0036,0.0,0.866,"(192, 311, 64, 102)","[0.4796, 0.5222, 0.1718, 0.2]",True
ZJ014173,train_features/ZJ014173.jpg,S0071,1.0,,,,False
ZJ014174,train_features/ZJ014174.jpg,S0053,3.0,0.633,"(227, 611, 84, 37)","[0.6322, 0.4129, 0.04687, 0.1703]",True
ZJ014175,train_features/ZJ014175.jpg,S0101,1.0,,,,False
ZJ014176,train_features/ZJ014176.jpg,S0120,2.0,0.00606,"(274, 102, 71, 198)","[0.102, 0.4999, 0.2145, 0.1462]",True
ZJ014177,train_features/ZJ014177.jpg,S0062,2.0,0.662,"(234, 98, 100, 48)","[0.09791, 0.4259, 0.05833, 0.2]",True
ZJ014178,train_features/ZJ014178.jpg,S0060,2.0,0.701,"(310, 377, 82, 100)","[0.3885, 0.5666, 0.1124, 0.1666]",True
ZJ014179,train_features/ZJ014179.jpg,S0188,3.0,,,,False
ZJ014180,train_features/ZJ014180.jpg,S0105,3.0,0.784,"(7, 98, 204, 258)","[0.2611, 0.01395, 0.7388, 0.986]",True
ZJ014181,train_features/ZJ014181.jpg,S0060,2.0,0.388,"(368, 4, 101, 317)","[0, 0.674, 0.3385, 0.2018]",True
ZJ014182,train_features/ZJ014182.jpg,S0136,0.0,0.52,"(267, 190, 53, 109)","[0.2906, 0.7305, 0.1828, 0.1694]",True
ZJ014183,train_features/ZJ014183.jpg,S0089,3.0,0.823,"(288, 367, 51, 56)","[0.5671, 0.7888, 0.1, 0.1638]",True
ZJ014184,train_features/ZJ014184.jpg,S0022,0.0,0.0149,"(240, 4, 59, 27)","[0, 0.6555, 0.05468, 0.1861]",True
ZJ014185,train_features/ZJ014185.jpg,S0009,0.0,0.0128,"(5, 4, 334, 632)","[0, 0.002777, 1.0, 0.9499]",True
ZJ014186,train_features/ZJ014186.jpg,S0141,3.0,0.683,"(208, 142, 51, 61)","[0.2156, 0.6089, 0.1078, 0.1761]",True
ZJ014187,train_features/ZJ014187.jpg,S0149,0.0,0.504,"(131, 483, 48, 23)","[0.7484, 0.3527, 0.04843, 0.1555]",True
ZJ014188,train_features/ZJ014188.jpg,S0060,2.0,0.823,"(324, 149, 94, 318)","[0.151, 0.5925, 0.3395, 0.1888]",True
ZJ014189,train_features/ZJ014189.jpg,S0060,2.0,0.775,"(403, 126, 107, 191)","[0.127, 0.7388, 0.2072, 0.2129]",True
ZJ014190,train_features/ZJ014190.jpg,S0156,0.0,0.933,"(361, 76, 159, 496)","[0.075, 0.6611, 0.5249, 0.3092]",True
ZJ014191,train_features/ZJ014191.jpg,S0060,2.0,0.82,"(350, 4, 121, 196)","[0, 0.6407, 0.2125, 0.2388]",True
ZJ014192,train_features/ZJ014192.jpg,S0009,0.0,0.00851,"(9, 4, 327, 631)","[0, 0.01388, 0.9984, 0.9305]",True
