,id,filepath,site,split,conf,bbox,bbox_normalized,bbox_true,bbox_dino,Logits,pred_dino
13760,ZJ013760,train_features/ZJ013760.jpg,S0130,4.0,0.0175,"(197, 434, 35, 47)","[0.6718, 0.5361, 0.08593, 0.1194]",True,,,
13761,ZJ013761,train_features/ZJ013761.jpg,S0076,3.0,0.601,"(202, 219, 129, 153)","[0.3359, 0.591, 0.2515, 0.4089]",True,,,
13762,ZJ013762,train_features/ZJ013762.jpg,S0169,3.0,0.844,"(191, 105, 44, 125)","[0.2805, 0.7791, 0.3694, 0.2166]",True,[186 101  53 128],0.43592455983161926,animal
13763,ZJ013763,train_features/ZJ013763.jpg,S0063,1.0,0.975,"(265, 630, 254, 326)","[0.652, 0.4833, 0.3479, 0.4851]",True,[261 626 261 332],0.4622054398059845,antelope_duiker
13764,ZJ013764,train_features/ZJ013764.jpg,S0155,1.0,0.0175,"(43, 624, 78, 42)","[0.6458, 0.07572, 0.05208, 0.1669]",True,[ 50 622  78  49],0.3234045207500458,bird
13765,ZJ013765,train_features/ZJ013765.jpg,S0141,3.0,,,,False,,,
13766,ZJ013766,train_features/ZJ013766.jpg,S0009,0.0,0.899,"(234, 4, 106, 286)","[0, 0.6388, 0.4593, 0.3166]",True,,,
13767,ZJ013767,train_features/ZJ013767.jpg,S0130,4.0,0.0247,"(216, 4, 76, 112)","[0, 0.5888, 0.1875, 0.2333]",True,,,
13768,ZJ013768,train_features/ZJ013768.jpg,S0073,3.0,0.678,"(197, 176, 159, 380)","[0.2687, 0.5361, 0.6062, 0.4638]",True,,,
13769,ZJ013769,train_features/ZJ013769.jpg,S0043,3.0,,,,False,,,
13770,ZJ013770,train_features/ZJ013770.jpg,S0070,1.0,0.872,"(306, 263, 112, 85)","[0.2697, 0.5592, 0.09687, 0.2222]",True,[296 259 123  92],0.36969026923179626,animal
13771,ZJ013771,train_features/ZJ013771.jpg,S0009,0.0,0.00665,"(5, 355, 332, 281)","[0.5484, 0.002777, 0.4515, 0.9444]",True,[321   0  37  36],0.352260947227478,civet_genet
13772,ZJ013772,train_features/ZJ013772.jpg,S0038,1.0,0.957,"(4, 4, 515, 952)","[0, 0, 1.0, 0.9685]",True,,,
13773,ZJ013773,train_features/ZJ013773.jpg,S0044,3.0,0.0846,"(200, 85, 112, 90)","[0.1265, 0.5444, 0.1531, 0.3333]",True,,,
13774,ZJ013774,train_features/ZJ013774.jpg,S0047,2.0,0.635,"(219, 391, 56, 97)","[0.6046, 0.5972, 0.164, 0.1777]",True,[214 385  55 108],0.3282943665981293,animal
13775,ZJ013775,train_features/ZJ013775.jpg,S0136,0.0,0.0846,"(322, 305, 18, 107)","[0.4703, 0.8833, 0.1796, 0.07222]",True,,,
13776,ZJ013776,train_features/ZJ013776.jpg,S0038,1.0,0.711,"(139, 528, 371, 428)","[0.5458, 0.2621, 0.4541, 0.7359]",True,,,
13777,ZJ013777,train_features/ZJ013777.jpg,S0060,2.0,0.216,"(331, 4, 76, 168)","[0, 0.6055, 0.1833, 0.1555]",True,,,
13778,ZJ013778,train_features/ZJ013778.jpg,S0119,4.0,0.838,"(293, 401, 41, 48)","[0.6203, 0.8027, 0.08749, 0.1361]",True,,,
13779,ZJ013779,train_features/ZJ013779.jpg,S0163,2.0,0.91,"(209, 4, 147, 167)","[0, 0.5694, 0.2734, 0.4305]",True,[205   0 154 156],0.3544752895832062,animal
13780,ZJ013780,train_features/ZJ013780.jpg,S0031,2.0,0.623,"(151, 41, 108, 64)","[0.05781, 0.4083, 0.1124, 0.3222]",True,[143  36 105  73],0.3315567970275879,animal
13781,ZJ013781,train_features/ZJ013781.jpg,S0017,2.0,0.0104,"(63, 227, 55, 202)","[0.3484, 0.1638, 0.3281, 0.1749]",True,,,
13782,ZJ013782,train_features/ZJ013782.jpg,S0022,0.0,0.654,"(218, 369, 60, 94)","[0.5703, 0.5944, 0.1593, 0.1888]",True,,,
13783,ZJ013783,train_features/ZJ013783.jpg,S0101,1.0,0.311,"(205, 607, 135, 29)","[0.9421, 0.5583, 0.05781, 0.3972]",True,,,
13784,ZJ013784,train_features/ZJ013784.jpg,S0010,2.0,0.187,"(261, 258, 57, 47)","[0.3968, 0.7138, 0.08593, 0.1805]",True,,,
13785,ZJ013785,train_features/ZJ013785.jpg,S0031,2.0,0.867,"(190, 91, 165, 278)","[0.1359, 0.5166, 0.4468, 0.4805]",True,[185 108 127 266],0.37569937109947205,animal
13786,ZJ013786,train_features/ZJ013786.jpg,S0184,0.0,0.938,"(252, 292, 148, 94)","[0.3, 0.4592, 0.1062, 0.2888]",True,[248 289 156 100],0.33850446343421936,antelope_duiker
13787,ZJ013787,train_features/ZJ013787.jpg,S0122,0.0,0.0171,"(147, 622, 175, 14)","[0.9656, 0.3972, 0.03437, 0.5083]",True,,,
13788,ZJ013788,train_features/ZJ013788.jpg,S0110,4.0,,,,False,,,
13789,ZJ013789,train_features/ZJ013789.jpg,S0038,1.0,,,,False,,,
13790,ZJ013790,train_features/ZJ013790.jpg,S0038,1.0,0.269,"(5, 194, 513, 762)","[0.1979, 0.001851, 0.802, 0.9648]",True,,,
13791,ZJ013791,train_features/ZJ013791.jpg,S0030,1.0,0.943,"(258, 661, 185, 295)","[0.6843, 0.4703, 0.3156, 0.3574]",True,[254 657 191 302],0.5135539174079895,animal
13792,ZJ013792,train_features/ZJ013792.jpg,S0060,2.0,0.671,"(323, 301, 78, 178)","[0.3093, 0.5907, 0.1937, 0.1592]",True,,,
13793,ZJ013793,train_features/ZJ013793.jpg,S0080,1.0,0.0268,"(96, 91, 12, 3)","[0.5437, 0.7666, 0.06875, 0.1666]",True,,,
13794,ZJ013794,train_features/ZJ013794.jpg,S0060,2.0,0.797,"(338, 124, 160, 182)","[0.1249, 0.6185, 0.1979, 0.3111]",True,,,
13795,ZJ013795,train_features/ZJ013795.jpg,S0186,4.0,0.00644,"(221, 120, 33, 50)","[0.1208, 0.4018, 0.06041, 0.07592]",True,,,
13796,ZJ013796,train_features/ZJ013796.jpg,S0009,0.0,0.79,"(130, 193, 209, 178)","[0.2953, 0.3499, 0.2906, 0.6027]",True,[125 195 203 175],0.4368606209754944,animal
13797,ZJ013797,train_features/ZJ013797.jpg,S0155,1.0,0.054,"(5, 4, 516, 951)","[0, 0.001851, 0.9989, 0.9703]",True,[502   0  37  38],0.3321303129196167,civet_genet
13798,ZJ013798,train_features/ZJ013798.jpg,S0013,3.0,0.173,"(160, 566, 80, 47)","[0.8781, 0.4333, 0.08593, 0.2444]",True,,,
13799,ZJ013799,train_features/ZJ013799.jpg,S0084,0.0,0.0427,"(261, 937, 98, 19)","[0.9718, 0.4759, 0.02812, 0.1962]",True,,,
13800,ZJ013800,train_features/ZJ013800.jpg,S0062,2.0,0.899,"(301, 398, 57, 253)","[0.4104, 0.55, 0.2718, 0.1203]",True,[297 395  55 260],0.30889981985092163,animal
13801,ZJ013801,train_features/ZJ013801.jpg,S0001,0.0,0.114,"(71, 418, 37, 37)","[0.6468, 0.1861, 0.07031, 0.125]",True,,,
13802,ZJ013802,train_features/ZJ013802.jpg,S0014,4.0,0.848,"(170, 171, 101, 68)","[0.2609, 0.4611, 0.1187, 0.3027]",True,[166 161 107  77],0.3269827663898468,animal
13803,ZJ013803,train_features/ZJ013803.jpg,S0147,2.0,0.826,"(253, 72, 73, 226)","[0.1062, 0.6916, 0.3656, 0.2249]",True,[249  79  77 218],0.385867714881897,animal
13804,ZJ013804,train_features/ZJ013804.jpg,S0027,3.0,0.008,"(244, 361, 54, 59)","[0.5578, 0.6666, 0.1046, 0.1722]",True,,,
13805,ZJ013805,train_features/ZJ013805.jpg,S0093,1.0,0.633,"(318, 398, 128, 136)","[0.4104, 0.5814, 0.15, 0.2518]",True,,,
13806,ZJ013806,train_features/ZJ013806.jpg,S0101,1.0,0.815,"(119, 226, 191, 122)","[0.3468, 0.3194, 0.2031, 0.5527]",True,[114 208 196 142],0.5060931444168091,animal
13807,ZJ013807,train_features/ZJ013807.jpg,S0060,2.0,0.928,"(436, 4, 84, 356)","[0, 0.7999, 0.3791, 0.1703]",True,,,
13808,ZJ013808,train_features/ZJ013808.jpg,S0156,0.0,0.764,"(368, 737, 111, 161)","[0.7635, 0.674, 0.176, 0.2203]",True,,,
13809,ZJ013809,train_features/ZJ013809.jpg,S0074,0.0,0.866,"(273, 410, 58, 61)","[0.6343, 0.7472, 0.1078, 0.1833]",True,[267 405  66  69],0.48261114954948425,animal
13810,ZJ013810,train_features/ZJ013810.jpg,S0081,1.0,0.951,"(414, 233, 105, 364)","[0.2385, 0.7592, 0.3874, 0.2092]",True,[402 229 121 367],0.3428167700767517,antelope_duiker
13811,ZJ013811,train_features/ZJ013811.jpg,S0030,1.0,0.781,"(151, 531, 219, 205)","[0.5489, 0.2722, 0.2218, 0.4203]",True,[148 547 222 193],0.5984917879104614,leopard
13812,ZJ013812,train_features/ZJ013812.jpg,S0014,4.0,0.929,"(151, 4, 205, 450)","[0, 0.4083, 0.7156, 0.5916]",True,,,
13813,ZJ013813,train_features/ZJ013813.jpg,S0177,3.0,0.315,"(108, 225, 32, 27)","[0.6138, 0.4333, 0.09722, 0.1666]",True,,,
13814,ZJ013814,train_features/ZJ013814.jpg,S0156,0.0,0.824,"(365, 810, 126, 146)","[0.8395, 0.6685, 0.1604, 0.2481]",True,[361 817 117 141],0.35871437191963196,animal
13815,ZJ013815,train_features/ZJ013815.jpg,S0059,4.0,0.73,"(449, 874, 64, 82)","[0.9062, 0.824, 0.09375, 0.1333]",True,,,
13816,ZJ013816,train_features/ZJ013816.jpg,S0188,3.0,0.0104,"(4, 4, 26, 22)","[0, 0, 0.08333, 0.1416]",True,,,
13817,ZJ013817,train_features/ZJ013817.jpg,S0023,2.0,0.00908,"(117, 480, 56, 28)","[0.7437, 0.3373, 0.05624, 0.191]",True,,,
13818,ZJ013818,train_features/ZJ013818.jpg,S0022,0.0,0.915,"(233, 312, 122, 149)","[0.4812, 0.6361, 0.2453, 0.3611]",True,[229 342 110 122],0.4588606655597687,monkey_prosimian
13819,ZJ013819,train_features/ZJ013819.jpg,S0038,1.0,0.1,"(400, 814, 94, 103)","[0.8437, 0.7689, 0.1156, 0.198]",True,[  0 102 467 823],0.300734281539917,animal
13820,ZJ013820,train_features/ZJ013820.jpg,S0006,0.0,0.0147,"(353, 622, 52, 64)","[0.6437, 0.6462, 0.075, 0.1111]",True,,,
13821,ZJ013821,train_features/ZJ013821.jpg,S0071,1.0,0.0278,"(347, 859, 72, 97)","[0.8906, 0.6351, 0.1093, 0.1481]",True,,,
13822,ZJ013822,train_features/ZJ013822.jpg,S0038,1.0,0.604,"(172, 214, 345, 742)","[0.2187, 0.3111, 0.7812, 0.6537]",True,,,
13823,ZJ013823,train_features/ZJ013823.jpg,S0009,0.0,0.745,"(240, 4, 45, 172)","[0, 0.6555, 0.2812, 0.1472]",True,,,
13824,ZJ013824,train_features/ZJ013824.jpg,S0117,4.0,,,,False,,,
13825,ZJ013825,train_features/ZJ013825.jpg,S0095,2.0,0.604,"(480, 5, 40, 158)","[0.001041, 0.8814, 0.1729, 0.08888]",True,[472   3  51 162],0.3246694505214691,bird
13826,ZJ013826,train_features/ZJ013826.jpg,S0101,1.0,0.274,"(167, 77, 34, 25)","[0.114, 0.4527, 0.05156, 0.1166]",True,,,
13827,ZJ013827,train_features/ZJ013827.jpg,S0060,2.0,0.799,"(301, 263, 77, 105)","[0.2697, 0.55, 0.1177, 0.1574]",True,[298 259  78  94],0.320857971906662,animal
13828,ZJ013828,train_features/ZJ013828.jpg,S0036,0.0,0.897,"(191, 348, 62, 76)","[0.5374, 0.5194, 0.1312, 0.1944]",True,[186 343  70  83],0.37617945671081543,monkey_prosimian
13829,ZJ013829,train_features/ZJ013829.jpg,S0014,4.0,0.277,"(117, 126, 177, 144)","[0.1906, 0.3138, 0.2374, 0.5138]",True,,,
13830,ZJ013830,train_features/ZJ013830.jpg,S0060,2.0,0.759,"(307, 377, 85, 100)","[0.3885, 0.5611, 0.1124, 0.1722]",True,,,
13831,ZJ013831,train_features/ZJ013831.jpg,S0185,0.0,0.00892,"(98, 4, 86, 18)","[0, 0.3916, 0.07222, 0.3916]",True,,,
13832,ZJ013832,train_features/ZJ013832.jpg,S0083,2.0,0.92,"(268, 4, 251, 201)","[0, 0.4888, 0.2177, 0.4796]",True,[267   1 255 208],0.3365563452243805,animal
13833,ZJ013833,train_features/ZJ013833.jpg,S0130,4.0,,,,False,,,
13834,ZJ013834,train_features/ZJ013834.jpg,S0060,2.0,0.834,"(252, 869, 58, 44)","[0.901, 0.4592, 0.05416, 0.1222]",True,,,
13835,ZJ013835,train_features/ZJ013835.jpg,S0133,0.0,0.491,"(177, 239, 100, 89)","[0.3671, 0.4805, 0.1515, 0.3]",True,,,
13836,ZJ013836,train_features/ZJ013836.jpg,S0014,4.0,0.922,"(169, 353, 128, 135)","[0.5453, 0.4583, 0.2234, 0.3777]",True,[164 354 130 137],0.5436858534812927,animal
13837,ZJ013837,train_features/ZJ013837.jpg,S0080,1.0,0.348,"(40, 115, 22, 6)","[0.6937, 0.3, 0.08749, 0.25]",True,,,
13838,ZJ013838,train_features/ZJ013838.jpg,S0063,1.0,0.0389,"(447, 219, 38, 144)","[0.2239, 0.8203, 0.1583, 0.08518]",True,,,
13839,ZJ013839,train_features/ZJ013839.jpg,S0060,2.0,0.706,"(307, 139, 110, 332)","[0.1406, 0.5611, 0.3541, 0.2185]",True,,,
13840,ZJ013840,train_features/ZJ013840.jpg,S0043,3.0,0.522,"(200, 602, 139, 34)","[0.9343, 0.5444, 0.06562, 0.4083]",True,,,
13841,ZJ013841,train_features/ZJ013841.jpg,S0139,4.0,0.507,"(402, 4, 117, 67)","[0, 0.737, 0.07812, 0.2314]",True,,,
13842,ZJ013842,train_features/ZJ013842.jpg,S0141,3.0,0.715,"(298, 4, 33, 64)","[0, 0.8776, 0.1124, 0.1223]",True,[294   0  40  70],0.37326791882514954,animal
13843,ZJ013843,train_features/ZJ013843.jpg,S0136,0.0,0.887,"(229, 306, 111, 153)","[0.4718, 0.625, 0.2515, 0.3305]",True,[224 305 118 158],0.3869072198867798,animal
13844,ZJ013844,train_features/ZJ013844.jpg,S0062,2.0,0.284,"(194, 31, 136, 166)","[0.02812, 0.3518, 0.1812, 0.2666]",True,,,
13845,ZJ013845,train_features/ZJ013845.jpg,S0063,1.0,0.97,"(267, 653, 252, 303)","[0.676, 0.487, 0.3239, 0.4814]",True,[256 651 266 307],0.497203528881073,antelope_duiker
13846,ZJ013846,train_features/ZJ013846.jpg,S0075,4.0,0.907,"(262, 391, 78, 245)","[0.6046, 0.7166, 0.3953, 0.2388]",True,[258 387  85 251],0.5039147734642029,monkey_prosimian
13847,ZJ013847,train_features/ZJ013847.jpg,S0179,4.0,0.623,"(122, 155, 61, 50)","[0.4194, 0.4916, 0.1611, 0.2874]",True,[118 147  67  65],0.3810800611972809,leopard
13848,ZJ013848,train_features/ZJ013848.jpg,S0060,2.0,0.949,"(378, 4, 129, 195)","[0, 0.6925, 0.2114, 0.2537]",True,[372   1 138 201],0.4728771448135376,animal
13849,ZJ013849,train_features/ZJ013849.jpg,S0005,4.0,0.0265,"(332, 97, 24, 56)","[0.1453, 0.9111, 0.1, 0.08888]",True,,,
13850,ZJ013850,train_features/ZJ013850.jpg,S0036,0.0,0.255,"(199, 311, 65, 60)","[0.4796, 0.5416, 0.1062, 0.2027]",True,[311   0  48  48],0.3273451626300812,civet_genet
13851,ZJ013851,train_features/ZJ013851.jpg,S0042,3.0,,,,False,,,
13852,ZJ013852,train_features/ZJ013852.jpg,S0062,2.0,0.4,"(255, 691, 18, 48)","[0.7156, 0.4648, 0.05833, 0.04814]",True,,,
13853,ZJ013853,train_features/ZJ013853.jpg,S0083,2.0,0.54,"(172, 36, 347, 920)","[0.03333, 0.3111, 0.9666, 0.6574]",True,,,
13854,ZJ013854,train_features/ZJ013854.jpg,S0009,0.0,0.568,"(281, 297, 50, 270)","[0.4578, 0.8268, 0.4343, 0.1731]",True,,,
13855,ZJ013855,train_features/ZJ013855.jpg,S0049,3.0,0.9,"(82, 4, 118, 80)","[0, 0.2166, 0.1375, 0.3499]",True,[ 85   0 119  88],0.4417945146560669,animal
13856,ZJ013856,train_features/ZJ013856.jpg,S0083,2.0,0.59,"(308, 611, 76, 60)","[0.6322, 0.5629, 0.07083, 0.1555]",True,[304 606  80  67],0.3416045904159546,animal
13857,ZJ013857,train_features/ZJ013857.jpg,S0096,3.0,0.26,"(223, 113, 92, 251)","[0.1703, 0.6083, 0.4046, 0.2777]",True,[215 109  98 233],0.39409780502319336,animal
13858,ZJ013858,train_features/ZJ013858.jpg,S0083,2.0,0.268,"(166, 693, 354, 263)","[0.7177, 0.2999, 0.2822, 0.6703]",True,[125 692 396 267],0.5571380257606506,leopard
13859,ZJ013859,train_features/ZJ013859.jpg,S0009,0.0,0.937,"(156, 4, 124, 203)","[0, 0.4222, 0.3296, 0.3666]",True,[150   0 120 213],0.49761107563972473,animal
13860,ZJ013860,train_features/ZJ013860.jpg,S0129,1.0,0.0199,"(229, 4, 58, 3)","[0, 0.6249, 0.01718, 0.1833]",True,,,
13861,ZJ013861,train_features/ZJ013861.jpg,S0063,1.0,0.963,"(310, 4, 209, 208)","[0, 0.5666, 0.2249, 0.4018]",True,[311   0 212 215],0.38277530670166016,animal
13862,ZJ013862,train_features/ZJ013862.jpg,S0005,4.0,0.858,"(183, 489, 84, 70)","[0.7578, 0.4972, 0.1218, 0.2555]",True,[178 482 103  84],0.7213091850280762,bird
13863,ZJ013863,train_features/ZJ013863.jpg,S0060,2.0,0.801,"(314, 99, 95, 362)","[0.09895, 0.574, 0.3854, 0.1907]",True,,,
13864,ZJ013864,train_features/ZJ013864.jpg,S0060,2.0,0.0781,"(436, 4, 83, 268)","[0, 0.8, 0.2874, 0.1685]",True,,,
13865,ZJ013865,train_features/ZJ013865.jpg,S0022,0.0,0.028,"(243, 4, 48, 27)","[0, 0.6638, 0.05468, 0.1555]",True,,,
13866,ZJ013866,train_features/ZJ013866.jpg,S0059,4.0,0.929,"(347, 338, 172, 502)","[0.3479, 0.6351, 0.5312, 0.3333]",True,[343 288 179 554],0.3595532774925232,leopard
13867,ZJ013867,train_features/ZJ013867.jpg,S0108,0.0,,,,False,,,
13868,ZJ013868,train_features/ZJ013868.jpg,S0043,3.0,0.924,"(226, 426, 89, 210)","[0.6593, 0.6166, 0.3406, 0.2694]",True,[215 422 103 217],0.47526437044143677,animal
13869,ZJ013869,train_features/ZJ013869.jpg,S0081,1.0,0.829,"(394, 4, 113, 84)","[0, 0.7222, 0.09583, 0.224]",True,[392   0 112  92],0.4690141975879669,bird
13870,ZJ013870,train_features/ZJ013870.jpg,S0071,1.0,0.95,"(196, 486, 184, 470)","[0.502, 0.3555, 0.4979, 0.3555]",True,[192 478 171 480],0.5461037755012512,animal
13871,ZJ013871,train_features/ZJ013871.jpg,S0184,0.0,0.87,"(299, 126, 131, 283)","[0.127, 0.5462, 0.3031, 0.2574]",True,[293 120 130 313],0.4210304915904999,animal
13872,ZJ013872,train_features/ZJ013872.jpg,S0105,3.0,0.0727,"(4, 100, 207, 256)","[0.2666, 0, 0.7333, 1.0]",True,,,
13873,ZJ013873,train_features/ZJ013873.jpg,S0016,1.0,0.82,"(235, 308, 276, 84)","[0.3166, 0.4277, 0.09583, 0.5259]",True,[231 290 249 109],0.7219966053962708,bird
13874,ZJ013874,train_features/ZJ013874.jpg,S0043,3.0,0.872,"(123, 215, 141, 52)","[0.3296, 0.3305, 0.09375, 0.4138]",True,[118 209 146  64],0.4155929684638977,animal
13875,ZJ013875,train_features/ZJ013875.jpg,S0088,1.0,0.751,"(150, 85, 63, 108)","[0.1265, 0.4055, 0.1812, 0.1972]",True,[165 125  50  67],0.4649266302585602,animal
13876,ZJ013876,train_features/ZJ013876.jpg,S0184,0.0,0.489,"(363, 539, 45, 85)","[0.5572, 0.6648, 0.09687, 0.09814]",True,[357 556  56  70],0.3811459541320801,animal
13877,ZJ013877,train_features/ZJ013877.jpg,S0123,0.0,0.0561,"(258, 178, 81, 131)","[0.2718, 0.7055, 0.2171, 0.2472]",True,,,
13878,ZJ013878,train_features/ZJ013878.jpg,S0009,0.0,0.823,"(166, 325, 47, 61)","[0.5015, 0.4499, 0.1078, 0.1527]",True,[158 320  58  74],0.43968841433525085,animal
13879,ZJ013879,train_features/ZJ013879.jpg,S0013,3.0,0.606,"(166, 391, 123, 152)","[0.6046, 0.4499, 0.25, 0.3638]",True,,,
13880,ZJ013880,train_features/ZJ013880.jpg,S0036,0.0,0.967,"(137, 4, 194, 632)","[0, 0.397, 1.0, 0.6029]",True,[134   0 199 638],0.5141535401344299,leopard
13881,ZJ013881,train_features/ZJ013881.jpg,S0097,3.0,0.876,"(111, 171, 189, 217)","[0.2609, 0.2972, 0.3515, 0.5472]",True,[116 170 185 223],0.5882468819618225,animal
13882,ZJ013882,train_features/ZJ013882.jpg,S0123,0.0,0.822,"(280, 355, 60, 261)","[0.5484, 0.7666, 0.4203, 0.1888]",True,,,
13883,ZJ013883,train_features/ZJ013883.jpg,S0188,3.0,0.0988,"(161, 4, 43, 99)","[0, 0.6541, 0.2972, 0.2125]",True,[125 225  30  62],0.3112998902797699,animal
13884,ZJ013884,train_features/ZJ013884.jpg,S0020,4.0,0.864,"(267, 644, 152, 288)","[0.6666, 0.487, 0.3083, 0.2962]",True,[263 643 157 285],0.540473461151123,animal
13885,ZJ013885,train_features/ZJ013885.jpg,S0008,4.0,0.242,"(227, 274, 76, 65)","[0.4218, 0.6194, 0.114, 0.2333]",True,,,
13886,ZJ013886,train_features/ZJ013886.jpg,S0060,2.0,0.912,"(233, 356, 124, 202)","[0.3666, 0.424, 0.2187, 0.2444]",True,[226 425 134 137],0.3350781500339508,monkey_prosimian
13887,ZJ013887,train_features/ZJ013887.jpg,S0009,0.0,0.881,"(230, 385, 45, 188)","[0.5953, 0.6277, 0.3062, 0.1472]",True,[224 376  57 200],0.4457716643810272,animal
13888,ZJ013888,train_features/ZJ013888.jpg,S0120,2.0,0.772,"(246, 291, 172, 151)","[0.2989, 0.4481, 0.1656, 0.3333]",True,[244 284 226 164],0.5538721680641174,bird
13889,ZJ013889,train_features/ZJ013889.jpg,S0124,1.0,0.922,"(424, 802, 95, 139)","[0.8312, 0.7777, 0.1531, 0.1907]",True,[421 802 102 142],0.44716230034828186,antelope_duiker
13890,ZJ013890,train_features/ZJ013890.jpg,S0074,0.0,,,,False,,,
13891,ZJ013891,train_features/ZJ013891.jpg,S0136,0.0,0.907,"(128, 492, 212, 144)","[0.7625, 0.3444, 0.2374, 0.6111]",True,[122 486 219 152],0.46700987219810486,monkey_prosimian
13892,ZJ013892,train_features/ZJ013892.jpg,S0018,3.0,,,,False,,,
13893,ZJ013893,train_features/ZJ013893.jpg,S0096,3.0,0.282,"(160, 152, 196, 143)","[0.2312, 0.4333, 0.2359, 0.5666]",True,,,
13894,ZJ013894,train_features/ZJ013894.jpg,S0101,1.0,0.298,"(192, 27, 26, 55)","[0.03593, 0.5222, 0.09843, 0.09444]",True,,,
13895,ZJ013895,train_features/ZJ013895.jpg,S0069,3.0,0.899,"(4, 543, 515, 119)","[0.5614, 0, 0.1322, 0.9685]",True,,,
13896,ZJ013896,train_features/ZJ013896.jpg,S0060,2.0,0.796,"(352, 319, 134, 383)","[0.3281, 0.6444, 0.4072, 0.2629]",True,,,
13897,ZJ013897,train_features/ZJ013897.jpg,S0059,4.0,0.777,"(393, 790, 76, 55)","[0.8187, 0.7203, 0.06562, 0.1555]",True,[389 786  80  64],0.49144646525382996,animal
13898,ZJ013898,train_features/ZJ013898.jpg,S0049,3.0,0.868,"(197, 589, 142, 47)","[0.914, 0.5361, 0.08593, 0.4166]",True,[198 587 144  52],0.34978073835372925,animal
13899,ZJ013899,train_features/ZJ013899.jpg,S0141,3.0,0.655,"(226, 281, 66, 31)","[0.4328, 0.6166, 0.06093, 0.2055]",True,,,
13900,ZJ013900,train_features/ZJ013900.jpg,S0060,2.0,0.824,"(338, 4, 182, 719)","[0, 0.6185, 0.7572, 0.3518]",True,,,
13901,ZJ013901,train_features/ZJ013901.jpg,S0069,3.0,0.0919,"(448, 796, 71, 160)","[0.825, 0.8222, 0.1749, 0.1462]",True,,,
13902,ZJ013902,train_features/ZJ013902.jpg,S0062,2.0,0.903,"(275, 600, 90, 37)","[0.6208, 0.5018, 0.04687, 0.1814]",True,[270 594  95  47],0.4826235771179199,animal
13903,ZJ013903,train_features/ZJ013903.jpg,S0021,2.0,0.84,"(154, 365, 50, 126)","[0.564, 0.4166, 0.2093, 0.1611]",True,[148 370  57 125],0.5111657977104187,animal
13904,ZJ013904,train_features/ZJ013904.jpg,S0009,0.0,0.847,"(159, 545, 172, 91)","[0.8453, 0.4626, 0.1546, 0.5373]",True,,,
13905,ZJ013905,train_features/ZJ013905.jpg,S0084,0.0,0.0142,"(8, 4, 506, 952)","[0, 0.007407, 1.0, 0.9518]",True,[502   0  37  37],0.3705690801143646,civet_genet
13906,ZJ013906,train_features/ZJ013906.jpg,S0038,1.0,0.112,"(286, 734, 233, 222)","[0.7604, 0.5222, 0.2395, 0.4462]",True,,,
13907,ZJ013907,train_features/ZJ013907.jpg,S0020,4.0,0.853,"(305, 769, 63, 86)","[0.7968, 0.5574, 0.09791, 0.1314]",True,[299 763  73  96],0.5967692136764526,bird
13908,ZJ013908,train_features/ZJ013908.jpg,S0009,0.0,0.385,"(95, 4, 235, 575)","[0, 0.2716, 0.9109, 0.7253]",True,,,
13909,ZJ013909,train_features/ZJ013909.jpg,S0021,2.0,0.0936,"(4, 4, 326, 630)","[0, 0, 0.9968, 0.997]",True,,,
13910,ZJ013910,train_features/ZJ013910.jpg,S0030,1.0,0.422,"(274, 307, 65, 131)","[0.3156, 0.5, 0.1447, 0.1351]",True,,,
13911,ZJ013911,train_features/ZJ013911.jpg,S0070,1.0,0.847,"(431, 203, 88, 424)","[0.2072, 0.7907, 0.4499, 0.1777]",True,,,
13912,ZJ013912,train_features/ZJ013912.jpg,S0003,2.0,0.748,"(212, 368, 92, 93)","[0.5687, 0.5777, 0.1578, 0.2777]",True,,,
13913,ZJ013913,train_features/ZJ013913.jpg,S0009,0.0,0.0192,"(80, 373, 240, 263)","[0.5765, 0.2111, 0.4234, 0.6888]",True,,,
13914,ZJ013914,train_features/ZJ013914.jpg,S0141,3.0,0.878,"(223, 399, 87, 81)","[0.6171, 0.6083, 0.139, 0.2638]",True,[218 397  92 108],0.6270822286605835,monkey_prosimian
13915,ZJ013915,train_features/ZJ013915.jpg,S0060,2.0,0.651,"(340, 334, 85, 134)","[0.3437, 0.6222, 0.1479, 0.1722]",True,[336 331  92 137],0.32139232754707336,animal
13916,ZJ013916,train_features/ZJ013916.jpg,S0028,2.0,0.897,"(185, 48, 126, 204)","[0.06874, 0.5027, 0.3312, 0.3722]",True,[178  42 125 184],0.3847515285015106,monkey_prosimian
13917,ZJ013917,train_features/ZJ013917.jpg,S0184,0.0,0.792,"(287, 178, 54, 103)","[0.1812, 0.524, 0.1156, 0.1148]",True,,,
13918,ZJ013918,train_features/ZJ013918.jpg,S0077,1.0,0.00688,"(6, 99, 180, 270)","[0.1484, 0.005555, 0.4343, 0.5222]",True,,,
13919,ZJ013919,train_features/ZJ013919.jpg,S0021,2.0,0.801,"(139, 318, 144, 120)","[0.4906, 0.375, 0.2, 0.4222]",True,[133 331 155 110],0.3777640759944916,monkey_prosimian
13920,ZJ013920,train_features/ZJ013920.jpg,S0169,3.0,0.0303,"(124, 98, 57, 60)","[0.2611, 0.5, 0.1888, 0.2708]",True,,,
