index,id,filepath,site,split,max_detection_conf,category,conf,bbox,bbox_true,bbox_transformed
12681,ZJ012678,train_features/ZJ012678.jpg,S0120,2.0,0.295,animal,0.295,"[0.3864, 0.1425, 0.1666, 0.5055]",True,"(81, 375, 265, 152)"
12682,ZJ012679,train_features/ZJ012679.jpg,S0184,0.0,0.717,animal,0.717,"[0.8406, 0.4759, 0.1458, 0.1555]",True,"(261, 811, 76, 132)"
12683,ZJ012680,train_features/ZJ012680.jpg,S0136,0.0,0.0173,animal,0.0173,"[0.3375, 0.9055, 0.05781, 0.05]",True,"(330, 220, 10, 29)"
12684,ZJ012681,train_features/ZJ012681.jpg,S0038,1.0,0.12,animal,0.12,"[0.4104, 0.2485, 0.5895, 0.7514]",True,"(132, 398, 379, 558)"
12685,ZJ012682,train_features/ZJ012682.jpg,S0159,2.0,0.0845,person,0.0845,"[0.1, 0.9083, 0.1, 0.09166]",True,"(113, 20, 3, 8)"
12686,ZJ012683,train_features/ZJ012683.jpg,S0080,1.0,0.043,animal,0.043,"[0.6937, 0.5166, 0.1062, 0.2249]",True,"(66, 115, 19, 9)"
12687,ZJ012684,train_features/ZJ012684.jpg,S0141,3.0,0.373,animal,0.373,"[0.1031, 0.9313, 0.1265, 0.06865]",True,"(316, 70, 15, 73)"
12688,ZJ012685,train_features/ZJ012685.jpg,S0051,4.0,,,,,False,
12689,ZJ012686,train_features/ZJ012686.jpg,S0170,1.0,0.282,animal,0.282,"[0.3722, 0.6291, 0.2138, 0.1708]",True,"(155, 138, 33, 69)"
12690,ZJ012687,train_features/ZJ012687.jpg,S0063,1.0,0.97,animal,0.97,"[0.8218, 0.4962, 0.1781, 0.4722]",True,"(272, 793, 247, 163)"
12691,ZJ012688,train_features/ZJ012688.jpg,S0020,4.0,0.836,animal,0.836,"[0.2552, 0.637, 0.2739, 0.3333]",True,"(348, 249, 172, 255)"
12692,ZJ012689,train_features/ZJ012689.jpg,S0089,3.0,0.828,animal,0.828,"[0.5578, 0.7305, 0.2609, 0.2249]",True,"(267, 361, 73, 159)"
12693,ZJ012690,train_features/ZJ012690.jpg,S0038,1.0,0.942,animal,0.942,"[0.09687, 0.5092, 0.3885, 0.4592]",True,"(279, 97, 240, 365)"
12694,ZJ012691,train_features/ZJ012691.jpg,S0060,2.0,0.562,animal,0.562,"[0, 0.6148, 0.09687, 0.1277]",True,"(336, 4, 61, 85)"
12695,ZJ012692,train_features/ZJ012692.jpg,S0060,2.0,0.88,animal,0.88,"[0.1864, 0.6555, 0.4447, 0.25]",True,"(358, 183, 127, 419)"
12696,ZJ012693,train_features/ZJ012693.jpg,S0031,2.0,0.926,animal,0.926,"[0.7468, 0.4722, 0.2531, 0.5277]",True,"(174, 482, 182, 154)"
12697,ZJ012694,train_features/ZJ012694.jpg,S0136,0.0,0.0316,animal,0.0316,"[0.07968, 0.7694, 0.2249, 0.1833]",True,"(281, 55, 58, 136)"
12698,ZJ012695,train_features/ZJ012695.jpg,S0159,2.0,0.0535,person,0.0535,"[0.3437, 0.9166, 0.05624, 0.08333]",True,"(114, 59, 2, 1)"
12699,ZJ012696,train_features/ZJ012696.jpg,S0043,3.0,0.449,animal,0.449,"[0.8671, 0.002777, 0.1328, 0.9499]",True,"(5, 559, 334, 77)"
12700,ZJ012697,train_features/ZJ012697.jpg,S0009,0.0,0.818,animal,0.818,"[0.1296, 0.5014, 0.8406, 0.4985]",True,"(172, 87, 159, 530)"
12701,ZJ012698,train_features/ZJ012698.jpg,S0134,1.0,0.758,animal,0.758,"[0.4093, 0.6166, 0.2739, 0.3148]",True,"(337, 397, 162, 255)"
12702,ZJ012699,train_features/ZJ012699.jpg,S0097,3.0,0.0956,animal,0.0956,"[0.2249, 0, 0.7718, 0.8861]",True,"(4, 148, 311, 486)"
12703,ZJ012700,train_features/ZJ012700.jpg,S0157,0.0,0.603,person,0.603,"[0, 0.4138, 0.1234, 0.3222]",True,"(153, 4, 108, 71)"
12704,ZJ012701,train_features/ZJ012701.jpg,S0026,0.0,0.952,animal,0.952,"[0, 0.3027, 0.4859, 0.6916]",True,"(113, 4, 241, 303)"
12705,ZJ012702,train_features/ZJ012702.jpg,S0018,3.0,0.72,animal,0.72,"[0.6437, 0.7944, 0.05833, 0.174]",True,"(433, 622, 86, 48)"
12706,ZJ012703,train_features/ZJ012703.jpg,S0019,0.0,0.841,animal,0.841,"[0.1145, 0.7462, 0.625, 0.224]",True,"(407, 114, 113, 592)"
12707,ZJ012704,train_features/ZJ012704.jpg,S0009,0.0,0.242,person,0.242,"[0.2156, 0, 0.5187, 0.9527]",True,"(4, 142, 335, 324)"
12708,ZJ012705,train_features/ZJ012705.jpg,S0020,4.0,,,,,False,
12709,ZJ012706,train_features/ZJ012706.jpg,S0136,0.0,,,,,False,
12710,ZJ012707,train_features/ZJ012707.jpg,S0001,0.0,0.0329,animal,0.0329,"[0, 0, 1.0, 0.9527]",True,"(4, 4, 335, 632)"
12711,ZJ012708,train_features/ZJ012708.jpg,S0089,3.0,0.822,animal,0.822,"[0.5937, 0.7611, 0.1156, 0.1555]",True,"(278, 384, 48, 66)"
12712,ZJ012709,train_features/ZJ012709.jpg,S0009,0.0,0.854,animal,0.854,"[0.8734, 0.4388, 0.1124, 0.1833]",True,"(162, 563, 58, 64)"
12713,ZJ012710,train_features/ZJ012710.jpg,S0089,3.0,0.724,animal,0.724,"[0.1453, 0.6749, 0.1187, 0.15]",True,"(247, 97, 46, 68)"
12714,ZJ012711,train_features/ZJ012711.jpg,S0036,0.0,0.723,animal,0.723,"[0.1874, 0.4805, 0.2046, 0.3222]",True,"(177, 124, 108, 123)"
12715,ZJ012712,train_features/ZJ012712.jpg,S0002,4.0,,,,,False,
12716,ZJ012713,train_features/ZJ012713.jpg,S0023,2.0,0.0154,animal,0.0154,"[0.8375, 0.8972, 0.09687, 0.05833]",True,"(327, 540, 13, 54)"
12717,ZJ012714,train_features/ZJ012714.jpg,S0071,1.0,0.886,animal,0.886,"[0.08333, 0.2925, 0.1645, 0.6222]",True,"(162, 84, 328, 150)"
12718,ZJ012715,train_features/ZJ012715.jpg,S0068,1.0,0.0533,animal,0.0533,"[0.9427, 0.3844, 0.05729, 0.565]",True,"(202, 909, 283, 47)"
12719,ZJ012716,train_features/ZJ012716.jpg,S0049,3.0,0.439,animal,0.439,"[0.5078, 0.5972, 0.1406, 0.1083]",True,"(219, 329, 31, 82)"
12720,ZJ012717,train_features/ZJ012717.jpg,S0030,1.0,0.842,animal,0.842,"[0.526, 0.4722, 0.4739, 0.4962]",True,"(259, 509, 260, 447)"
12721,ZJ012718,train_features/ZJ012718.jpg,S0001,0.0,0.487,animal,0.487,"[0, 0, 1.0, 0.9499]",True,"(4, 4, 334, 632)"
12722,ZJ012719,train_features/ZJ012719.jpg,S0096,3.0,0.6,person,0.6,"[0.1999, 0.6249, 0.1437, 0.3722]",True,"(229, 132, 126, 84)"
12723,ZJ012720,train_features/ZJ012720.jpg,S0069,3.0,0.607,animal,0.607,"[0.4052, 0, 0.09166, 0.9703]",True,"(4, 393, 516, 80)"
12724,ZJ012721,train_features/ZJ012721.jpg,S0063,1.0,0.874,animal,0.874,"[0.5947, 0.4555, 0.1604, 0.2537]",True,"(250, 575, 129, 146)"
12725,ZJ012722,train_features/ZJ012722.jpg,S0060,2.0,0.778,animal,0.778,"[0.07395, 0.7407, 0.1187, 0.2277]",True,"(404, 75, 115, 106)"
12726,ZJ012723,train_features/ZJ012723.jpg,S0083,2.0,0.732,animal,0.732,"[0.4854, 0.7111, 0.2, 0.1833]",True,"(388, 470, 91, 184)"
12727,ZJ012724,train_features/ZJ012724.jpg,S0021,2.0,0.911,animal,0.911,"[0.6656, 0.4999, 0.3343, 0.4444]",True,"(184, 430, 152, 206)"
12728,ZJ012725,train_features/ZJ012725.jpg,S0134,1.0,0.52,animal,0.52,"[0.1885, 0.7518, 0.1447, 0.1814]",True,"(410, 185, 90, 131)"
12729,ZJ012726,train_features/ZJ012726.jpg,S0163,2.0,0.377,animal,0.377,"[0.3359, 0.7333, 0.1453, 0.2277]",True,"(268, 219, 74, 85)"
12730,ZJ012727,train_features/ZJ012727.jpg,S0049,3.0,0.0708,animal,0.0708,"[0.3953, 0.4999, 0.06093, 0.08888]",True,"(184, 257, 24, 31)"
12731,ZJ012728,train_features/ZJ012728.jpg,S0060,2.0,0.869,animal,0.869,"[0, 0.6166, 0.1385, 0.287]",True,"(337, 4, 147, 125)"
12732,ZJ012729,train_features/ZJ012729.jpg,S0175,4.0,0.738,animal,0.738,"[0.7234, 0.7522, 0.2265, 0.1791]",True,"(256, 467, 52, 137)"
12733,ZJ012730,train_features/ZJ012730.jpg,S0051,4.0,0.667,animal,0.667,"[0.7552, 0.7351, 0.1208, 0.1444]",True,"(401, 729, 70, 108)"
12734,ZJ012731,train_features/ZJ012731.jpg,S0060,2.0,0.558,animal,0.558,"[0, 0.6092, 0.2624, 0.3518]",True,"(333, 4, 182, 244)"
12735,ZJ012732,train_features/ZJ012732.jpg,S0031,2.0,0.00812,animal,0.00812,"[0.8437, 0.7083, 0.1562, 0.2805]",True,"(259, 544, 93, 92)"
12736,ZJ012733,train_features/ZJ012733.jpg,S0136,0.0,0.0483,animal,0.0483,"[0.8203, 0.6083, 0.05, 0.07222]",True,"(223, 529, 18, 24)"
12737,ZJ012734,train_features/ZJ012734.jpg,S0155,1.0,0.369,animal,0.369,"[0.7687, 0, 0.2312, 0.9666]",True,"(4, 742, 514, 214)"
12738,ZJ012735,train_features/ZJ012735.jpg,S0021,2.0,0.839,animal,0.839,"[0.2515, 0.45, 0.1968, 0.5472]",True,"(166, 165, 189, 118)"
12739,ZJ012736,train_features/ZJ012736.jpg,S0062,2.0,0.849,animal,0.849,"[0.5208, 0.3833, 0.1531, 0.3222]",True,"(211, 504, 166, 139)"
12740,ZJ012737,train_features/ZJ012737.jpg,S0198,2.0,0.739,animal,0.739,"[0.3166, 0.6375, 0.2833, 0.2916]",True,"(157, 118, 62, 94)"
12741,ZJ012738,train_features/ZJ012738.jpg,S0023,2.0,0.0163,animal,0.0163,"[0.8484, 0.9641, 0.06562, 0.03582]",True,"(327, 547, 4, 34)"
12742,ZJ012739,train_features/ZJ012739.jpg,S0023,2.0,0.891,animal,0.891,"[0.5734, 0.6805, 0.1765, 0.2722]",True,"(249, 371, 90, 105)"
12743,ZJ012740,train_features/ZJ012740.jpg,S0183,0.0,,,,,False,
12744,ZJ012741,train_features/ZJ012741.jpg,S0139,4.0,0.24,animal,0.24,"[0, 0.7296, 0.08541, 0.2407]",True,"(398, 4, 122, 74)"
12745,ZJ012742,train_features/ZJ012742.jpg,S0008,4.0,0.684,animal,0.684,"[0, 0.6916, 0.2109, 0.2611]",True,"(253, 4, 86, 127)"
12746,ZJ012743,train_features/ZJ012743.jpg,S0127,3.0,0.141,animal,0.141,"[0.6093, 0.8666, 0.1906, 0.08888]",True,"(316, 394, 24, 114)"
12747,ZJ012744,train_features/ZJ012744.jpg,S0063,1.0,0.259,animal,0.259,"[0.6395, 0.7777, 0.08749, 0.08148]",True,"(424, 618, 36, 76)"
12748,ZJ012745,train_features/ZJ012745.jpg,S0023,2.0,0.0076,vehicle,0.0076,"[0, 0.8179, 0.06093, 0.182]",True,"(278, 4, 53, 31)"
12749,ZJ012746,train_features/ZJ012746.jpg,S0036,0.0,0.958,animal,0.958,"[0, 0.1388, 1.0, 0.8138]",True,"(54, 4, 285, 632)"
12750,ZJ012747,train_features/ZJ012747.jpg,S0120,2.0,0.41,animal,0.41,"[0.7989, 0.3481, 0.1989, 0.5351]",True,"(192, 771, 281, 183)"
12751,ZJ012748,train_features/ZJ012748.jpg,S0014,4.0,0.0773,animal,0.0773,"[0.1843, 0.1694, 0.8015, 0.7527]",True,"(65, 122, 263, 505)"
12752,ZJ012749,train_features/ZJ012749.jpg,S0121,4.0,0.329,animal,0.329,"[0.8593, 0.8555, 0.06718, 0.09722]",True,"(312, 554, 27, 35)"
12753,ZJ012750,train_features/ZJ012750.jpg,S0136,0.0,0.69,animal,0.69,"[0.09218, 0.7888, 0.3359, 0.1638]",True,"(288, 63, 51, 207)"
12754,ZJ012751,train_features/ZJ012751.jpg,S0060,2.0,0.506,animal,0.506,"[0.577, 0.5499, 0.07708, 0.1185]",True,"(301, 558, 56, 66)"
12755,ZJ012752,train_features/ZJ012752.jpg,S0084,0.0,0.319,animal,0.319,"[0.2031, 0.4611, 0.1427, 0.1222]",True,"(253, 199, 58, 129)"
12756,ZJ012753,train_features/ZJ012753.jpg,S0147,2.0,,,,,False,
12757,ZJ012754,train_features/ZJ012754.jpg,S0060,2.0,0.134,animal,0.134,"[0.6124, 0.6037, 0.1458, 0.1962]",True,"(330, 592, 98, 132)"
12758,ZJ012755,train_features/ZJ012755.jpg,S0014,4.0,0.064,animal,0.064,"[0.1796, 0.3416, 0.8062, 0.6]",True,"(127, 119, 208, 508)"
12759,ZJ012756,train_features/ZJ012756.jpg,S0074,0.0,0.883,animal,0.883,"[0.3765, 0.7722, 0.2, 0.1805]",True,"(282, 245, 57, 120)"
12760,ZJ012757,train_features/ZJ012757.jpg,S0122,0.0,,,,,False,
12761,ZJ012758,train_features/ZJ012758.jpg,S0179,4.0,0.188,person,0.188,"[0.2083, 0.475, 0.1972, 0.4166]",True,"(118, 79, 92, 63)"
12762,ZJ012759,train_features/ZJ012759.jpg,S0002,4.0,0.0642,animal,0.0642,"[0.1062, 0.002777, 0.8937, 0.9166]",True,"(5, 72, 322, 564)"
12763,ZJ012760,train_features/ZJ012760.jpg,S0023,2.0,0.0316,vehicle,0.0316,"[0, 0.8119, 0.0625, 0.188]",True,"(276, 4, 55, 32)"
12764,ZJ012761,train_features/ZJ012761.jpg,S0060,2.0,0.0545,animal,0.0545,"[0.7395, 0.5425, 0.201, 0.1259]",True,"(297, 714, 60, 185)"
12765,ZJ012762,train_features/ZJ012762.jpg,S0038,1.0,0.957,animal,0.957,"[0.7489, 0.04814, 0.251, 0.9222]",True,"(30, 723, 490, 233)"
12766,ZJ012763,train_features/ZJ012763.jpg,S0005,4.0,0.905,animal,0.905,"[0.3999, 0.5166, 0.4218, 0.2527]",True,"(190, 260, 83, 262)"
12767,ZJ012764,train_features/ZJ012764.jpg,S0051,4.0,0.606,animal,0.606,"[0.8177, 0.5944, 0.1166, 0.1129]",True,"(325, 789, 53, 104)"
12768,ZJ012765,train_features/ZJ012765.jpg,S0031,2.0,0.852,animal,0.852,"[0, 0.4555, 0.314, 0.4027]",True,"(168, 4, 137, 193)"
12769,ZJ012766,train_features/ZJ012766.jpg,S0071,1.0,0.732,animal,0.732,"[0.1156, 0.4888, 0.04687, 0.1444]",True,"(268, 115, 70, 37)"
12770,ZJ012767,train_features/ZJ012767.jpg,S0124,1.0,0.966,animal,0.966,"[0.6, 0.5259, 0.4, 0.4425]",True,"(288, 580, 231, 376)"
12771,ZJ012768,train_features/ZJ012768.jpg,S0009,0.0,0.933,animal,0.933,"[0.7437, 0.4694, 0.2562, 0.4833]",True,"(173, 480, 166, 156)"
12772,ZJ012769,train_features/ZJ012769.jpg,S0170,1.0,0.192,animal,0.192,"[0.3861, 0.35, 0.05, 0.08749]",True,"(88, 143, 13, 10)"
12773,ZJ012770,train_features/ZJ012770.jpg,S0186,4.0,0.706,animal,0.706,"[0.1416, 0.5092, 0.1791, 0.1537]",True,"(279, 140, 75, 164)"
12774,ZJ012771,train_features/ZJ012771.jpg,S0071,1.0,0.797,animal,0.797,"[0.2583, 0.3499, 0.1593, 0.09259]",True,"(193, 252, 42, 145)"
12775,ZJ012772,train_features/ZJ012772.jpg,S0104,1.0,0.665,animal,0.665,"[0.4328, 0.7138, 0.1984, 0.2388]",True,"(261, 281, 78, 119)"
12776,ZJ012773,train_features/ZJ012773.jpg,S0069,3.0,0.858,animal,0.858,"[0.5583, 0, 0.1343, 0.9666]",True,"(4, 540, 514, 121)"
12777,ZJ012774,train_features/ZJ012774.jpg,S0045,4.0,0.0575,animal,0.0575,"[0.7453, 0.7972, 0.2546, 0.1555]",True,"(291, 481, 48, 155)"
12778,ZJ012775,train_features/ZJ012775.jpg,S0002,4.0,0.152,animal,0.152,"[0, 0.7111, 0.09375, 0.1138]",True,"(260, 4, 33, 52)"
12779,ZJ012776,train_features/ZJ012776.jpg,S0088,1.0,0.625,animal,0.625,"[0.3906, 0.5, 0.2234, 0.2333]",True,"(184, 254, 76, 135)"
12780,ZJ012777,train_features/ZJ012777.jpg,S0060,2.0,0.964,animal,0.964,"[0, 0, 0.3239, 0.9555]",True,"(4, 4, 508, 303)"
12781,ZJ012778,train_features/ZJ012778.jpg,S0002,4.0,0.289,animal,0.289,"[0, 0.7027, 0.1562, 0.2472]",True,"(257, 4, 81, 92)"
12782,ZJ012779,train_features/ZJ012779.jpg,S0060,2.0,0.872,animal,0.872,"[0.5156, 0.5981, 0.2197, 0.1851]",True,"(327, 499, 92, 203)"
12783,ZJ012780,train_features/ZJ012780.jpg,S0127,3.0,0.288,animal,0.288,"[0.5984, 0.6166, 0.1046, 0.1749]",True,"(226, 387, 55, 59)"
12784,ZJ012781,train_features/ZJ012781.jpg,S0047,2.0,0.6,animal,0.6,"[0.3078, 0.5083, 0.2062, 0.2555]",True,"(187, 201, 84, 124)"
12785,ZJ012782,train_features/ZJ012782.jpg,S0085,4.0,0.623,animal,0.623,"[0.6093, 0.4916, 0.1046, 0.2361]",True,"(181, 394, 77, 59)"
12786,ZJ012783,train_features/ZJ012783.jpg,S0101,1.0,0.0295,animal,0.0295,"[0.3406, 0.6694, 0.06406, 0.15]",True,"(245, 222, 46, 33)"
12787,ZJ012784,train_features/ZJ012784.jpg,S0043,3.0,0.889,animal,0.889,"[0.5312, 0.2111, 0.3937, 0.6222]",True,"(80, 344, 216, 244)"
12788,ZJ012785,train_features/ZJ012785.jpg,S0009,0.0,0.295,animal,0.295,"[0.3171, 0.582, 0.6828, 0.4179]",True,"(199, 207, 132, 429)"
12789,ZJ012786,train_features/ZJ012786.jpg,S0136,0.0,0.26,animal,0.26,"[0.4734, 0.8888, 0.07031, 0.06666]",True,"(324, 307, 16, 37)"
12790,ZJ012787,train_features/ZJ012787.jpg,S0023,2.0,0.644,animal,0.644,"[0.5, 0.7, 0.1453, 0.1555]",True,"(256, 324, 48, 85)"
12791,ZJ012788,train_features/ZJ012788.jpg,S0068,1.0,0.0562,animal,0.0562,"[0.9427, 0.4116, 0.05729, 0.198]",True,"(216, 909, 94, 47)"
12792,ZJ012789,train_features/ZJ012789.jpg,S0060,2.0,0.875,animal,0.875,"[0.5385, 0.5259, 0.3583, 0.3592]",True,"(288, 521, 186, 336)"
12793,ZJ012790,train_features/ZJ012790.jpg,S0175,4.0,0.0361,animal,0.0361,"[0.4027, 0.4583, 0.06666, 0.05833]",True,"(114, 149, 6, 16)"
12794,ZJ012791,train_features/ZJ012791.jpg,S0005,4.0,0.809,animal,0.809,"[0.01406, 0.6861, 0.09218, 0.1861]",True,"(251, 13, 59, 51)"
12795,ZJ012792,train_features/ZJ012792.jpg,S0059,4.0,0.682,animal,0.682,"[0.5552, 0.6277, 0.09166, 0.2722]",True,"(343, 537, 139, 80)"
12796,ZJ012793,train_features/ZJ012793.jpg,S0008,4.0,0.876,animal,0.876,"[0, 0.6833, 0.2078, 0.2694]",True,"(250, 4, 89, 125)"
12797,ZJ012794,train_features/ZJ012794.jpg,S0159,2.0,0.0207,animal,0.0207,"[0, 0, 1.0, 1.0]",True,"(4, 4, 112, 152)"
12798,ZJ012795,train_features/ZJ012795.jpg,S0008,4.0,0.834,animal,0.834,"[0.003125, 0.7055, 0.2062, 0.25]",True,"(258, 6, 82, 124)"
12799,ZJ012796,train_features/ZJ012796.jpg,S0186,4.0,0.877,animal,0.877,"[0.2291, 0.4037, 0.2822, 0.3481]",True,"(222, 224, 180, 263)"
12800,ZJ012797,train_features/ZJ012797.jpg,S0089,3.0,0.93,animal,0.93,"[0.2343, 0.7583, 0.3874, 0.1972]",True,"(277, 154, 63, 240)"
12801,ZJ012798,train_features/ZJ012798.jpg,S0020,4.0,0.953,animal,0.953,"[0.627, 0.4685, 0.2708, 0.3259]",True,"(257, 606, 168, 252)"
12802,ZJ012799,train_features/ZJ012799.jpg,S0014,4.0,0.893,animal,0.893,"[0.8718, 0.5111, 0.1281, 0.2777]",True,"(188, 562, 92, 74)"
12803,ZJ012800,train_features/ZJ012800.jpg,S0038,1.0,0.0132,vehicle,0.0132,"[0.6479, 0.737, 0.352, 0.2333]",True,"(402, 626, 118, 330)"
12804,ZJ012801,train_features/ZJ012801.jpg,S0083,2.0,0.486,animal,0.486,"[0.4593, 0.7259, 0.06458, 0.1074]",True,"(396, 445, 50, 54)"
12805,ZJ012802,train_features/ZJ012802.jpg,S0063,1.0,0.0137,animal,0.0137,"[0.401, 0.8185, 0.0677, 0.1074]",True,"(446, 389, 50, 57)"
12806,ZJ012803,train_features/ZJ012803.jpg,S0141,3.0,0.609,animal,0.609,"[0, 0.8865, 0.2031, 0.1134]",True,"(301, 4, 30, 122)"
12807,ZJ012804,train_features/ZJ012804.jpg,S0071,1.0,0.974,animal,0.974,"[0.2729, 0.5074, 0.5958, 0.4611]",True,"(278, 266, 241, 564)"
12808,ZJ012805,train_features/ZJ012805.jpg,S0130,4.0,,,,,False,
12809,ZJ012806,train_features/ZJ012806.jpg,S0167,4.0,0.404,animal,0.404,"[0.6055, 0.3624, 0.1055, 0.1541]",True,"(91, 222, 29, 30)"
12810,ZJ012807,train_features/ZJ012807.jpg,S0009,0.0,0.175,animal,0.175,"[0.6999, 0.6444, 0.05624, 0.125]",True,"(236, 452, 37, 28)"
12811,ZJ012808,train_features/ZJ012808.jpg,S0196,2.0,0.39,animal,0.39,"[0.1972, 0.1666, 0.1916, 0.375]",True,"(44, 75, 82, 61)"
12812,ZJ012809,train_features/ZJ012809.jpg,S0022,0.0,0.51,animal,0.51,"[0.08749, 0.5749, 0.2296, 0.1694]",True,"(211, 60, 53, 139)"
12813,ZJ012810,train_features/ZJ012810.jpg,S0170,1.0,0.577,animal,0.577,"[0, 0.4958, 0.3166, 0.3791]",True,"(123, 4, 83, 106)"
12814,ZJ012811,train_features/ZJ012811.jpg,S0141,3.0,0.712,animal,0.712,"[0.7687, 0.4722, 0.04218, 0.1416]",True,"(174, 496, 43, 19)"
12815,ZJ012812,train_features/ZJ012812.jpg,S0062,2.0,0.734,animal,0.734,"[0.2999, 0.6074, 0.101, 0.124]",True,"(332, 292, 59, 89)"
12816,ZJ012813,train_features/ZJ012813.jpg,S0060,2.0,0.415,animal,0.415,"[0.1364, 0.6796, 0.1281, 0.2907]",True,"(371, 135, 149, 115)"
12817,ZJ012814,train_features/ZJ012814.jpg,S0136,0.0,,,,,False,
12818,ZJ012815,train_features/ZJ012815.jpg,S0030,1.0,0.871,animal,0.871,"[0.3343, 0.287, 0.176, 0.4703]",True,"(159, 325, 246, 161)"
12819,ZJ012816,train_features/ZJ012816.jpg,S0161,2.0,0.0323,vehicle,0.0323,"[0, 0.9492, 0.05937, 0.05074]",True,"(322, 4, 9, 30)"
12820,ZJ012817,train_features/ZJ012817.jpg,S0043,3.0,0.963,animal,0.963,"[0.7671, 0, 0.2328, 0.9527]",True,"(4, 495, 335, 141)"
12821,ZJ012818,train_features/ZJ012818.jpg,S0027,3.0,0.949,animal,0.949,"[0, 0, 0.4593, 0.997]",True,"(4, 4, 326, 286)"
12822,ZJ012819,train_features/ZJ012819.jpg,S0063,1.0,,,,,False,
12823,ZJ012820,train_features/ZJ012820.jpg,S0045,4.0,0.737,animal,0.737,"[0.4421, 0.9027, 0.2062, 0.05277]",True,"(329, 287, 11, 124)"
12824,ZJ012821,train_features/ZJ012821.jpg,S0022,0.0,0.848,animal,0.848,"[0.06718, 0.5555, 0.1906, 0.2888]",True,"(204, 47, 96, 114)"
12825,ZJ012822,train_features/ZJ012822.jpg,S0038,1.0,0.0733,animal,0.0733,"[0.7208, 0.5398, 0.2791, 0.4601]",True,"(282, 696, 229, 260)"
12826,ZJ012823,train_features/ZJ012823.jpg,S0060,2.0,0.687,animal,0.687,"[0, 0.7277, 0.2572, 0.2407]",True,"(397, 4, 122, 239)"
12827,ZJ012824,train_features/ZJ012824.jpg,S0009,0.0,0.953,animal,0.953,"[0.05625, 0.7416, 0.5484, 0.2138]",True,"(271, 40, 69, 343)"
12828,ZJ012825,train_features/ZJ012825.jpg,S0060,2.0,0.791,animal,0.791,"[0.3802, 0.5962, 0.2114, 0.1944]",True,"(326, 369, 97, 195)"
12829,ZJ012826,train_features/ZJ012826.jpg,S0043,3.0,0.0159,animal,0.0159,"[0.2078, 0.5138, 0.2328, 0.1138]",True,"(189, 137, 33, 141)"
12830,ZJ012827,train_features/ZJ012827.jpg,S0063,1.0,0.912,animal,0.912,"[0.1916, 0.2574, 0.1635, 0.6425]",True,"(143, 188, 339, 149)"
12831,ZJ012828,train_features/ZJ012828.jpg,S0059,4.0,0.127,animal,0.127,"[0.226, 0.5648, 0.1718, 0.1944]",True,"(309, 221, 97, 157)"
12832,ZJ012829,train_features/ZJ012829.jpg,S0059,4.0,0.432,animal,0.432,"[0.1031, 0.8166, 0.1124, 0.08148]",True,"(445, 103, 36, 100)"
12833,ZJ012830,train_features/ZJ012830.jpg,S0008,4.0,0.249,animal,0.249,"[0, 0.7, 0.2062, 0.2527]",True,"(256, 4, 83, 124)"
12834,ZJ012831,train_features/ZJ012831.jpg,S0038,1.0,0.865,animal,0.865,"[0.01666, 0, 0.9718, 0.998]",True,"(4, 20, 506, 925)"
12835,ZJ012832,train_features/ZJ012832.jpg,S0095,2.0,0.959,animal,0.959,"[0.3208, 0.2425, 0.6791, 0.7277]",True,"(135, 312, 385, 644)"
12836,ZJ012833,train_features/ZJ012833.jpg,S0136,0.0,0.805,animal,0.805,"[0.7296, 0.6166, 0.2703, 0.3388]",True,"(226, 471, 114, 165)"
12837,ZJ012834,train_features/ZJ012834.jpg,S0136,0.0,,,,,False,
12838,ZJ012835,train_features/ZJ012835.jpg,S0089,3.0,,,,,False,
12839,ZJ012836,train_features/ZJ012836.jpg,S0158,0.0,0.0532,animal,0.0532,"[0.5328, 0.7888, 0.08124, 0.1194]",True,"(288, 345, 35, 44)"
12840,ZJ012837,train_features/ZJ012837.jpg,S0088,1.0,0.728,animal,0.728,"[0.1562, 0.4638, 0.1281, 0.125]",True,"(171, 104, 37, 74)"
12841,ZJ012838,train_features/ZJ012838.jpg,S0147,2.0,0.802,animal,0.802,"[0.525, 0.6083, 0.2984, 0.1527]",True,"(223, 340, 47, 183)"
12842,ZJ012839,train_features/ZJ012839.jpg,S0083,2.0,0.909,animal,0.909,"[0, 0, 0.3093, 0.9685]",True,"(4, 4, 515, 289)"
12843,ZJ012840,train_features/ZJ012840.jpg,S0022,0.0,0.886,animal,0.886,"[0.864, 0.5416, 0.1359, 0.4583]",True,"(199, 557, 157, 79)"
12844,ZJ012841,train_features/ZJ012841.jpg,S0008,4.0,0.79,animal,0.79,"[0.4234, 0.3388, 0.5765, 0.4722]",True,"(126, 275, 162, 361)"
12845,ZJ012842,train_features/ZJ012842.jpg,S0130,4.0,0.6,animal,0.6,"[0.02031, 0.3416, 0.1234, 0.4111]",True,"(127, 17, 140, 71)"
12846,ZJ012843,train_features/ZJ012843.jpg,S0008,4.0,0.033,animal,0.033,"[0.3953, 0.6277, 0.1484, 0.2027]",True,"(230, 257, 65, 87)"
12847,ZJ012844,train_features/ZJ012844.jpg,S0149,0.0,0.782,animal,0.782,"[0.6656, 0.3944, 0.1093, 0.2111]",True,"(146, 430, 68, 62)"
12848,ZJ012845,train_features/ZJ012845.jpg,S0093,1.0,0.937,animal,0.937,"[0.825, 0.4925, 0.1749, 0.4759]",True,"(270, 796, 249, 160)"
