image_name,file,max_detection_conf,category,conf,bbox,bbox_normalized,bbox_true,bbox_im_size_224
ZJ015397,ZJ015397.jpg,0.0659,animal,0.0659,"(305, 591, 51, 45)","[0.9171, 0.8361, 0.08281, 0.1638]",True,"(191, 209, 29, 11)"
ZJ015398,ZJ015398.jpg,0.891,animal,0.891,"(4, 4, 506, 952)","[0, 0, 1.0, 0.998]",True,"(4, 4, 216, 216)"
ZJ015399,ZJ015399.jpg,0.622,animal,0.622,"(250, 308, 90, 108)","[0.475, 0.6833, 0.1812, 0.2722]",True,"(157, 110, 53, 33)"
ZJ015400,ZJ015400.jpg,0.596,animal,0.596,"(268, 527, 156, 210)","[0.5447, 0.4888, 0.227, 0.3037]",True,"(113, 126, 60, 43)"
ZJ015401,ZJ015401.jpg,0.881,animal,0.881,"(234, 654, 81, 103)","[0.677, 0.4259, 0.1156, 0.1648]",True,"(99, 156, 29, 18)"
ZJ015402,ZJ015402.jpg,0.265,animal,0.265,"(244, 384, 46, 89)","[0.5937, 0.7164, 0.1515, 0.1611]",True,"(164, 137, 28, 26)"
ZJ015403,ZJ015403.jpg,0.403,animal,0.403,"(223, 4, 105, 86)","[0, 0.6083, 0.1468, 0.3138]",True,"(140, 4, 62, 25)"
ZJ015404,ZJ015404.jpg,0.00544,animal,0.00544,"(71, 4, 55, 4)","[0, 0.2791, 0.03333, 0.2624]",True,"(67, 4, 51, -1)"
ZJ015405,ZJ015405.jpg,0.717,animal,0.717,"(177, 163, 179, 105)","[0.2484, 0.4805, 0.1765, 0.5194]",True,"(112, 60, 108, 32)"
ZJ015406,ZJ015406.jpg,0.911,animal,0.911,"(340, 175, 156, 137)","[0.1781, 0.6222, 0.151, 0.3037]",True,"(143, 44, 60, 26)"
ZJ015407,ZJ015407.jpg,0.569,animal,0.569,"(4, 191, 515, 765)","[0.1947, 0, 0.8052, 0.9685]",True,"(4, 48, 209, 172)"
ZJ015408,ZJ015408.jpg,0.0133,person,0.0133,"(4, 130, 207, 226)","[0.35, 0, 0.6499, 1.0]",True,"(4, 82, 216, 138)"
ZJ015409,ZJ015409.jpg,0.0262,vehicle,0.0262,"(85, 434, 146, 202)","[0.6718, 0.2249, 0.3281, 0.4277]",True,"(54, 154, 88, 65)"
ZJ015410,ZJ015410.jpg,0.481,animal,0.481,"(246, 424, 32, 88)","[0.6562, 0.6722, 0.15, 0.1111]",True,"(155, 151, 17, 26)"
ZJ015411,ZJ015411.jpg,0.018,animal,0.018,"(159, 443, 60, 54)","[0.6859, 0.4305, 0.09687, 0.1888]",True,"(100, 158, 34, 14)"
ZJ015412,ZJ015412.jpg,0.958,animal,0.958,"(252, 729, 267, 117)","[0.7552, 0.4592, 0.1302, 0.5092]",True,"(107, 173, 106, 21)"
ZJ015413,ZJ015413.jpg,0.546,animal,0.546,"(296, 71, 95, 170)","[0.06979, 0.5407, 0.1854, 0.1907]",True,"(125, 20, 35, 34)"
ZJ015414,ZJ015414.jpg,0.0173,vehicle,0.0173,"(271, 4, 60, 31)","[0, 0.797, 0.06093, 0.2029]",True,"(183, 4, 37, 6)"
ZJ015415,ZJ015415.jpg,0.581,animal,0.581,"(398, 113, 121, 201)","[0.1135, 0.7296, 0.2177, 0.2388]",True,"(167, 29, 45, 41)"
ZJ015416,ZJ015416.jpg,0.93,animal,0.93,"(199, 756, 208, 194)","[0.7833, 0.3611, 0.2104, 0.4]",True,"(85, 179, 82, 39)"
ZJ015417,ZJ015417.jpg,0.437,animal,0.437,"(249, 4, 90, 132)","[0, 0.6805, 0.2187, 0.2722]",True,"(156, 4, 53, 41)"
ZJ015418,ZJ015418.jpg,0.895,animal,0.895,"(357, 242, 104, 104)","[0.2479, 0.6537, 0.1166, 0.2074]",True,"(150, 60, 38, 18)"
ZJ015419,ZJ015419.jpg,0.797,animal,0.797,"(160, 303, 158, 275)","[0.4671, 0.4333, 0.4421, 0.4611]",True,"(101, 109, 95, 91)"
ZJ015420,ZJ015420.jpg,0.594,animal,0.594,"(469, 466, 51, 112)","[0.4812, 0.8611, 0.125, 0.1092]",True,"(197, 112, 16, 20)"
ZJ015421,ZJ015421.jpg,0.687,animal,0.687,"(181, 410, 266, 166)","[0.4229, 0.3277, 0.1812, 0.5074]",True,"(77, 99, 106, 33)"
ZJ015422,ZJ015422.jpg,0.495,animal,0.495,"(291, 225, 69, 111)","[0.2302, 0.5314, 0.1239, 0.1425]",True,"(123, 56, 24, 20)"
ZJ015423,ZJ015423.jpg,0.751,animal,0.751,"(330, 458, 113, 75)","[0.4729, 0.6037, 0.08645, 0.224]",True,"(139, 110, 42, 11)"
ZJ015424,ZJ015424.jpg,0.784,animal,0.784,"(318, 302, 89, 169)","[0.3104, 0.5814, 0.1843, 0.1796]",True,"(134, 74, 32, 33)"
ZJ015425,ZJ015425.jpg,0.653,animal,0.653,"(212, 202, 77, 56)","[0.3093, 0.5777, 0.1, 0.2361]",True,"(133, 73, 45, 14)"
ZJ015426,ZJ015426.jpg,0.0316,animal,0.0316,"(251, 4, 87, 45)","[0, 0.6861, 0.08281, 0.2638]",True,"(158, 4, 51, 11)"
ZJ015427,ZJ015427.jpg,0.0475,animal,0.0475,"(163, 349, 36, 53)","[0.539, 0.4416, 0.09531, 0.1222]",True,"(103, 125, 19, 13)"
ZJ015428,ZJ015428.jpg,0.973,animal,0.973,"(266, 329, 253, 450)","[0.3385, 0.4851, 0.477, 0.4833]",True,"(113, 80, 100, 99)"
ZJ015429,ZJ015429.jpg,0.864,animal,0.864,"(119, 207, 165, 159)","[0.3171, 0.3194, 0.2609, 0.4805]",True,"(76, 75, 100, 50)"
ZJ015430,ZJ015430.jpg,,,,,,False,
ZJ015431,ZJ015431.jpg,0.812,animal,0.812,"(173, 185, 82, 59)","[0.2828, 0.4694, 0.1046, 0.25]",True,"(109, 67, 48, 15)"
ZJ015432,ZJ015432.jpg,0.73,animal,0.73,"(211, 145, 145, 491)","[0.2203, 0.575, 0.7796, 0.425]",True,"(133, 53, 87, 167)"
ZJ015433,ZJ015433.jpg,0.00684,animal,0.00684,"(197, 513, 38, 40)","[0.5302, 0.3574, 0.05, 0.08518]",True,"(84, 123, 11, 3)"
ZJ015434,ZJ015434.jpg,0.789,animal,0.789,"(326, 138, 138, 486)","[0.1395, 0.5962, 0.5145, 0.2703]",True,"(138, 35, 53, 107)"
ZJ015435,ZJ015435.jpg,0.437,animal,0.437,"(71, 108, 14, 22)","[0.6499, 0.5583, 0.1875, 0.1833]",True,"(129, 150, 33, 34)"
ZJ015436,ZJ015436.jpg,0.958,animal,0.958,"(174, 4, 165, 496)","[0, 0.4722, 0.7875, 0.4805]",True,"(110, 4, 100, 168)"
ZJ015437,ZJ015437.jpg,0.552,animal,0.552,"(125, 603, 90, 33)","[0.9359, 0.3361, 0.06406, 0.2722]",True,"(79, 214, 53, 6)"
ZJ015438,ZJ015438.jpg,0.906,animal,0.906,"(194, 293, 130, 117)","[0.4515, 0.5277, 0.1953, 0.3833]",True,"(122, 105, 78, 36)"
ZJ015439,ZJ015439.jpg,0.378,animal,0.378,"(288, 299, 29, 58)","[0.4609, 0.7888, 0.1031, 0.1027]",True,"(181, 107, 15, 15)"
ZJ015440,ZJ015440.jpg,0.636,animal,0.636,"(202, 299, 141, 162)","[0.3072, 0.3666, 0.177, 0.2759]",True,"(86, 73, 54, 32)"
ZJ015441,ZJ015441.jpg,0.804,animal,0.804,"(315, 287, 137, 148)","[0.2947, 0.5759, 0.1624, 0.2685]",True,"(133, 70, 52, 28)"
ZJ015442,ZJ015442.jpg,0.815,animal,0.815,"(394, 819, 65, 116)","[0.8489, 0.7222, 0.1291, 0.1351]",True,"(166, 194, 22, 21)"
ZJ015443,ZJ015443.jpg,0.263,animal,0.263,"(4, 5, 326, 538)","[0.001562, 0, 0.8531, 0.997]",True,"(4, 4, 215, 183)"
ZJ015444,ZJ015444.jpg,0.00853,animal,0.00853,"(4, 478, 336, 158)","[0.7406, 0, 0.2593, 0.9555]",True,"(4, 170, 206, 50)"
ZJ015445,ZJ015445.jpg,0.28,animal,0.28,"(207, 25, 87, 34)","[0.03281, 0.5638, 0.06562, 0.2638]",True,"(130, 11, 51, 7)"
ZJ015446,ZJ015446.jpg,0.848,animal,0.848,"(195, 282, 132, 101)","[0.4343, 0.5701, 0.1703, 0.4179]",True,"(132, 101, 86, 30)"
ZJ015447,ZJ015447.jpg,0.74,animal,0.74,"(186, 4, 52, 75)","[0, 0.5055, 0.1296, 0.1666]",True,"(117, 4, 29, 21)"
ZJ015448,ZJ015448.jpg,0.969,animal,0.969,"(108, 5, 231, 356)","[0.001562, 0.2888, 0.5687, 0.6638]",True,"(69, 4, 141, 119)"
ZJ015449,ZJ015449.jpg,0.183,animal,0.183,"(220, 619, 120, 17)","[0.9609, 0.6, 0.03906, 0.3555]",True,"(138, 219, 72, 1)"
ZJ015450,ZJ015450.jpg,,,,,,False,
ZJ015451,ZJ015451.jpg,0.586,animal,0.586,"(172, 394, 69, 89)","[0.6093, 0.4666, 0.1515, 0.2138]",True,"(109, 140, 40, 26)"
ZJ015452,ZJ015452.jpg,,,,,,False,
ZJ015453,ZJ015453.jpg,,,,,,False,
ZJ015454,ZJ015454.jpg,0.735,animal,0.735,"(408, 462, 111, 469)","[0.477, 0.7481, 0.4968, 0.2203]",True,"(172, 111, 41, 103)"
ZJ015455,ZJ015455.jpg,0.0199,animal,0.0199,"(220, 4, 98, 185)","[0, 0.6, 0.3015, 0.2944]",True,"(138, 4, 58, 60)"
ZJ015456,ZJ015456.jpg,0.784,animal,0.784,"(173, 229, 99, 232)","[0.3515, 0.4694, 0.375, 0.2972]",True,"(109, 83, 59, 76)"
ZJ015457,ZJ015457.jpg,0.164,animal,0.164,"(4, 47, 326, 589)","[0.06718, 0, 0.9328, 0.997]",True,"(4, 19, 215, 201)"
ZJ015458,ZJ015458.jpg,0.723,animal,0.723,"(244, 4, 112, 451)","[0, 0.6666, 0.7171, 0.3333]",True,"(153, 4, 67, 153)"
ZJ015459,ZJ015459.jpg,0.299,animal,0.299,"(304, 421, 101, 140)","[0.4343, 0.5555, 0.1541, 0.2018]",True,"(128, 101, 37, 27)"
ZJ015460,ZJ015460.jpg,0.039,animal,0.039,"(4, 4, 142, 101)","[0, 0, 0.1703, 0.4166]",True,"(4, 4, 85, 30)"
ZJ015461,ZJ015461.jpg,0.504,animal,0.504,"(176, 136, 160, 88)","[0.2062, 0.4777, 0.15, 0.4666]",True,"(111, 50, 97, 26)"
ZJ015462,ZJ015462.jpg,0.0332,animal,0.0332,"(90, 32, 15, 42)","[0.07777, 0.3583, 0.1388, 0.09583]",True,"(84, 21, 13, 23)"
ZJ015463,ZJ015463.jpg,,,,,,False,
ZJ015464,ZJ015464.jpg,0.207,animal,0.207,"(158, 648, 71, 48)","[0.6708, 0.2851, 0.05833, 0.1462]",True,"(68, 154, 25, 5)"
ZJ015465,ZJ015465.jpg,0.73,animal,0.73,"(186, 4, 107, 178)","[0, 0.5055, 0.2906, 0.3194]",True,"(117, 4, 64, 57)"
ZJ015466,ZJ015466.jpg,0.887,animal,0.887,"(198, 521, 142, 115)","[0.8078, 0.5388, 0.1921, 0.4166]",True,"(125, 185, 85, 35)"
ZJ015467,ZJ015467.jpg,0.89,animal,0.89,"(319, 713, 73, 94)","[0.7385, 0.5833, 0.1062, 0.15]",True,"(135, 169, 26, 16)"
ZJ015468,ZJ015468.jpg,0.82,animal,0.82,"(281, 812, 169, 144)","[0.8416, 0.5129, 0.1583, 0.3277]",True,"(119, 193, 65, 27)"
ZJ015469,ZJ015469.jpg,0.878,animal,0.878,"(316, 165, 149, 257)","[0.1677, 0.5777, 0.276, 0.2907]",True,"(133, 42, 57, 54)"
ZJ015470,ZJ015470.jpg,0.7,animal,0.7,"(153, 53, 202, 583)","[0.07656, 0.4138, 0.9234, 0.5833]",True,"(97, 21, 123, 199)"
ZJ015471,ZJ015471.jpg,0.843,animal,0.843,"(290, 174, 49, 377)","[0.2656, 0.7944, 0.6015, 0.1583]",True,"(182, 63, 27, 127)"
ZJ015472,ZJ015472.jpg,0.00963,vehicle,0.00963,"(4, 4, 336, 632)","[0, 0, 1.0, 0.9555]",True,"(4, 4, 206, 216)"
ZJ015473,ZJ015473.jpg,0.924,animal,0.924,"(280, 765, 219, 146)","[0.7927, 0.5111, 0.1604, 0.4203]",True,"(118, 182, 86, 28)"
ZJ015474,ZJ015474.jpg,0.629,animal,0.629,"(71, 139, 26, 23)","[0.375, 0.2791, 0.08611, 0.1416]",True,"(67, 88, 24, 11)"
ZJ015475,ZJ015475.jpg,0.357,animal,0.357,"(245, 65, 111, 246)","[0.09531, 0.6694, 0.3968, 0.3305]",True,"(154, 25, 66, 81)"
ZJ015476,ZJ015476.jpg,0.651,animal,0.651,"(221, 66, 64, 104)","[0.09687, 0.6027, 0.1749, 0.2]",True,"(139, 26, 37, 31)"
ZJ015477,ZJ015477.jpg,0.312,animal,0.312,"(4, 4, 335, 565)","[0, 0, 0.8953, 0.9527]",True,"(4, 4, 205, 193)"
ZJ015478,ZJ015478.jpg,0.76,animal,0.76,"(193, 305, 81, 149)","[0.4703, 0.525, 0.2453, 0.2472]",True,"(122, 109, 47, 47)"
ZJ015479,ZJ015479.jpg,0.0361,animal,0.0361,"(168, 384, 111, 164)","[0.5937, 0.4555, 0.2687, 0.3305]",True,"(106, 137, 66, 52)"
ZJ015480,ZJ015480.jpg,0.507,animal,0.507,"(83, 4, 33, 41)","[0, 0.6583, 0.3062, 0.3416]",True,"(151, 4, 69, 61)"
ZJ015481,ZJ015481.jpg,0.0465,animal,0.0465,"(101, 179, 105, 77)","[0.2734, 0.2694, 0.1328, 0.3138]",True,"(64, 65, 62, 22)"
ZJ015482,ZJ015482.jpg,0.761,animal,0.761,"(402, 4, 117, 278)","[0, 0.737, 0.2979, 0.2314]",True,"(169, 4, 44, 59)"
ZJ015483,ZJ015483.jpg,0.905,animal,0.905,"(292, 466, 40, 225)","[0.4812, 0.5333, 0.2427, 0.08888]",True,"(123, 112, 12, 46)"
ZJ015484,ZJ015484.jpg,0.935,animal,0.935,"(128, 4, 338, 222)","[0, 0.2296, 0.2395, 0.6407]",True,"(55, 4, 136, 46)"
ZJ015485,ZJ015485.jpg,0.935,animal,0.935,"(140, 292, 191, 344)","[0.45, 0.4059, 0.55, 0.594]",True,"(95, 105, 125, 115)"
ZJ015486,ZJ015486.jpg,0.264,animal,0.264,"(106, 225, 34, 28)","[0.6138, 0.4249, 0.1, 0.1749]",True,"(99, 141, 31, 14)"
ZJ015487,ZJ015487.jpg,0.0374,animal,0.0374,"(115, 4, 1, 18)","[0, 0.9249, 0.1624, 0.075]",True,"(211, 4, 9, 28)"
ZJ015488,ZJ015488.jpg,,,,,,False,
ZJ015489,ZJ015489.jpg,0.654,animal,0.654,"(164, 88, 145, 230)","[0.1312, 0.4444, 0.3718, 0.425]",True,"(104, 33, 87, 75)"
ZJ015490,ZJ015490.jpg,0.00744,animal,0.00744,"(5, 8, 350, 627)","[0.00625, 0.002777, 0.9921, 0.9944]",True,"(5, 5, 215, 214)"
ZJ015491,ZJ015491.jpg,0.592,animal,0.592,"(230, 876, 65, 80)","[0.9083, 0.4185, 0.09166, 0.1351]",True,"(98, 207, 22, 13)"
ZJ015492,ZJ015492.jpg,0.874,animal,0.874,"(219, 4, 120, 218)","[0, 0.5972, 0.3531, 0.3555]",True,"(138, 4, 72, 71)"
ZJ015493,ZJ015493.jpg,0.147,animal,0.147,"(379, 437, 47, 67)","[0.451, 0.6944, 0.07812, 0.1018]",True,"(160, 105, 15, 9)"
ZJ015494,ZJ015494.jpg,0.014,animal,0.014,"(7, 4, 507, 952)","[0, 0.005555, 1.0, 0.9537]",True,"(5, 4, 206, 216)"
ZJ015495,ZJ015495.jpg,0.887,animal,0.887,"(160, 277, 92, 99)","[0.4265, 0.4333, 0.1671, 0.2777]",True,"(101, 100, 54, 29)"
ZJ015496,ZJ015496.jpg,0.957,animal,0.957,"(232, 323, 287, 490)","[0.3322, 0.4222, 0.5187, 0.5462]",True,"(99, 78, 114, 108)"
ZJ015497,ZJ015497.jpg,0.632,animal,0.632,"(286, 293, 45, 121)","[0.4515, 0.7833, 0.2015, 0.1472]",True,"(179, 105, 25, 37)"
ZJ015498,ZJ015498.jpg,0.859,animal,0.859,"(256, 383, 103, 170)","[0.3947, 0.4666, 0.1854, 0.2055]",True,"(109, 92, 38, 34)"
ZJ015499,ZJ015499.jpg,0.0216,animal,0.0216,"(467, 296, 53, 125)","[0.3041, 0.8574, 0.1385, 0.1129]",True,"(196, 72, 17, 23)"
ZJ015500,ZJ015500.jpg,0.626,animal,0.626,"(161, 177, 141, 102)","[0.2703, 0.4361, 0.1718, 0.4138]",True,"(102, 65, 85, 30)"
ZJ015501,ZJ015501.jpg,0.909,animal,0.909,"(229, 4, 110, 127)","[0, 0.6249, 0.2109, 0.3277]",True,"(144, 4, 65, 39)"
ZJ015502,ZJ015502.jpg,0.598,animal,0.598,"(306, 207, 34, 118)","[0.3171, 0.8388, 0.1968, 0.1166]",True,"(192, 75, 18, 36)"
ZJ015503,ZJ015503.jpg,0.881,animal,0.881,"(175, 157, 164, 94)","[0.239, 0.4749, 0.1593, 0.4777]",True,"(110, 58, 99, 28)"
ZJ015504,ZJ015504.jpg,0.0148,animal,0.0148,"(198, 101, 98, 33)","[0.101, 0.3766, 0.0427, 0.2058]",True,"(88, 27, 38, 2)"
ZJ015505,ZJ015505.jpg,,,,,,False,
ZJ015506,ZJ015506.jpg,0.575,animal,0.575,"(242, 322, 32, 29)","[0.4968, 0.6611, 0.05781, 0.1111]",True,"(152, 115, 17, 5)"
ZJ015507,ZJ015507.jpg,,,,,,False,
ZJ015508,ZJ015508.jpg,0.163,animal,0.163,"(90, 83, 18, 18)","[0.4937, 0.7166, 0.1624, 0.2166]",True,"(165, 115, 41, 28)"
ZJ015509,ZJ015509.jpg,0.326,animal,0.326,"(282, 425, 73, 68)","[0.6578, 0.7722, 0.1187, 0.2249]",True,"(177, 151, 42, 19)"
ZJ015510,ZJ015510.jpg,0.0165,vehicle,0.0165,"(279, 4, 52, 34)","[0, 0.8208, 0.06562, 0.1791]",True,"(188, 4, 32, 7)"
ZJ015511,ZJ015511.jpg,0.0921,animal,0.0921,"(502, 503, 18, 57)","[0.5197, 0.9222, 0.0677, 0.04814]",True,"(211, 120, 3, 7)"
ZJ015512,ZJ015512.jpg,0.0963,animal,0.0963,"(107, 60, 43, 42)","[0.1555, 0.4291, 0.1388, 0.2125]",True,"(100, 39, 40, 23)"
ZJ015513,ZJ015513.jpg,,,,,,False,
ZJ015514,ZJ015514.jpg,0.893,animal,0.893,"(283, 614, 156, 214)","[0.6354, 0.5166, 0.2312, 0.3037]",True,"(120, 146, 60, 44)"
ZJ015515,ZJ015515.jpg,0.767,animal,0.767,"(200, 154, 58, 84)","[0.2343, 0.5444, 0.1437, 0.1833]",True,"(126, 56, 33, 24)"
ZJ015516,ZJ015516.jpg,0.766,animal,0.766,"(459, 344, 61, 70)","[0.3541, 0.8425, 0.08124, 0.1277]",True,"(193, 83, 21, 10)"
ZJ015517,ZJ015517.jpg,0.536,animal,0.536,"(318, 40, 22, 107)","[0.05625, 0.8722, 0.1796, 0.08333]",True,"(199, 17, 11, 32)"
ZJ015518,ZJ015518.jpg,0.632,animal,0.632,"(215, 332, 62, 17)","[0.5124, 0.5861, 0.03906, 0.1944]",True,"(135, 119, 36, 1)"
ZJ015519,ZJ015519.jpg,0.572,animal,0.572,"(181, 572, 84, 64)","[0.8875, 0.4916, 0.1124, 0.2555]",True,"(114, 203, 49, 17)"
ZJ015520,ZJ015520.jpg,0.935,animal,0.935,"(219, 45, 120, 241)","[0.06406, 0.5972, 0.389, 0.3555]",True,"(138, 18, 72, 79)"
ZJ015521,ZJ015521.jpg,0.755,animal,0.755,"(401, 4, 118, 287)","[0, 0.7351, 0.3072, 0.2333]",True,"(169, 4, 44, 61)"
ZJ015522,ZJ015522.jpg,0.877,animal,0.877,"(178, 4, 130, 105)","[0, 0.4833, 0.1765, 0.3833]",True,"(112, 4, 78, 32)"
ZJ015523,ZJ015523.jpg,0.28,animal,0.28,"(169, 234, 170, 247)","[0.3593, 0.4583, 0.3984, 0.4944]",True,"(107, 84, 103, 81)"
ZJ015524,ZJ015524.jpg,0.34,animal,0.34,"(172, 70, 60, 59)","[0.1031, 0.4666, 0.1046, 0.1888]",True,"(109, 27, 34, 15)"
ZJ015525,ZJ015525.jpg,0.951,animal,0.951,"(139, 104, 124, 245)","[0.1562, 0.375, 0.3953, 0.3666]",True,"(88, 39, 74, 81)"
ZJ015526,ZJ015526.jpg,0.829,animal,0.829,"(171, 370, 98, 109)","[0.5718, 0.4638, 0.1828, 0.2944]",True,"(108, 132, 58, 33)"
ZJ015527,ZJ015527.jpg,,,,,,False,
ZJ015528,ZJ015528.jpg,0.508,animal,0.508,"(501, 194, 18, 101)","[0.1979, 0.9203, 0.1135, 0.04814]",True,"(210, 48, 3, 17)"
ZJ015529,ZJ015529.jpg,0.212,animal,0.212,"(163, 617, 122, 19)","[0.9578, 0.4416, 0.04218, 0.3611]",True,"(103, 219, 73, 1)"
ZJ015530,ZJ015530.jpg,0.356,animal,0.356,"(210, 4, 129, 126)","[0, 0.5722, 0.2093, 0.3805]",True,"(132, 4, 77, 39)"
ZJ015531,ZJ015531.jpg,0.302,animal,0.302,"(166, 122, 25, 94)","[0.3277, 0.6749, 0.2833, 0.1375]",True,"(155, 77, 23, 55)"
ZJ015532,ZJ015532.jpg,0.00721,animal,0.00721,"(148, 4, 63, 6)","[0, 0.5999, 0.03888, 0.2958]",True,"(138, 4, 58, 1)"
ZJ015533,ZJ015533.jpg,0.826,animal,0.826,"(199, 326, 92, 48)","[0.5031, 0.582, 0.08749, 0.2985]",True,"(134, 117, 59, 12)"
ZJ015534,ZJ015534.jpg,0.749,animal,0.749,"(203, 258, 85, 167)","[0.3968, 0.5527, 0.2734, 0.2583]",True,"(128, 93, 50, 53)"
ZJ015535,ZJ015535.jpg,,,,,,False,
ZJ015536,ZJ015536.jpg,0.44,animal,0.44,"(201, 351, 74, 82)","[0.5421, 0.588, 0.1406, 0.2447]",True,"(136, 125, 47, 23)"
ZJ015537,ZJ015537.jpg,0.824,animal,0.824,"(372, 104, 148, 401)","[0.1041, 0.6814, 0.426, 0.2888]",True,"(157, 27, 57, 87)"
ZJ015538,ZJ015538.jpg,0.758,animal,0.758,"(291, 484, 48, 87)","[0.75, 0.7972, 0.1484, 0.1555]",True,"(183, 172, 27, 25)"
ZJ015539,ZJ015539.jpg,0.0204,animal,0.0204,"(309, 456, 31, 12)","[0.7062, 0.8472, 0.03125, 0.1083]",True,"(194, 162, 16, -1)"
ZJ015540,ZJ015540.jpg,0.746,animal,0.746,"(195, 27, 126, 62)","[0.03593, 0.5305, 0.1093, 0.3722]",True,"(123, 12, 75, 16)"
ZJ015541,ZJ015541.jpg,0.955,animal,0.955,"(253, 610, 180, 243)","[0.6312, 0.4611, 0.2614, 0.3481]",True,"(107, 145, 70, 51)"
ZJ015542,ZJ015542.jpg,0.547,animal,0.547,"(249, 4, 91, 132)","[0, 0.6805, 0.2187, 0.275]",True,"(156, 4, 54, 41)"
ZJ015543,ZJ015543.jpg,0.028,animal,0.028,"(263, 530, 80, 100)","[0.8218, 0.7194, 0.1687, 0.2444]",True,"(165, 188, 47, 30)"
ZJ015544,ZJ015544.jpg,0.413,animal,0.413,"(173, 140, 45, 84)","[0.2125, 0.4694, 0.1437, 0.1472]",True,"(109, 52, 25, 24)"
ZJ015545,ZJ015545.jpg,,,,,,False,
ZJ015546,ZJ015546.jpg,0.0303,animal,0.0303,"(5, 5, 333, 569)","[0.001562, 0.002777, 0.9015, 0.9472]",True,"(5, 4, 204, 194)"
ZJ015547,ZJ015547.jpg,,,,,,False,
ZJ015548,ZJ015548.jpg,0.0288,vehicle,0.0288,"(14, 603, 314, 33)","[0.9359, 0.02985, 0.06406, 0.9611]",True,"(11, 214, 207, 6)"
ZJ015549,ZJ015549.jpg,0.346,animal,0.346,"(290, 83, 46, 69)","[0.1234, 0.7944, 0.1203, 0.15]",True,"(182, 32, 26, 19)"
ZJ015550,ZJ015550.jpg,0.935,animal,0.935,"(182, 4, 120, 127)","[0, 0.4944, 0.2109, 0.3555]",True,"(115, 4, 72, 39)"
ZJ015551,ZJ015551.jpg,0.853,animal,0.853,"(407, 522, 112, 434)","[0.5395, 0.7462, 0.4604, 0.2222]",True,"(171, 125, 42, 95)"
ZJ015552,ZJ015552.jpg,0.0561,animal,0.0561,"(308, 543, 89, 69)","[0.5614, 0.5629, 0.0802, 0.1796]",True,"(130, 130, 32, 10)"
ZJ015553,ZJ015553.jpg,0.891,animal,0.891,"(229, 4, 110, 127)","[0, 0.6249, 0.2109, 0.3277]",True,"(144, 4, 65, 39)"
ZJ015554,ZJ015554.jpg,0.0186,animal,0.0186,"(415, 533, 64, 51)","[0.551, 0.7611, 0.06145, 0.1333]",True,"(174, 127, 22, 6)"
ZJ015555,ZJ015555.jpg,,,,,,False,
ZJ015556,ZJ015556.jpg,0.0636,animal,0.0636,"(272, 207, 65, 191)","[0.2114, 0.4962, 0.2072, 0.1351]",True,"(115, 51, 22, 38)"
ZJ015557,ZJ015557.jpg,0.89,animal,0.89,"(123, 457, 213, 101)","[0.7078, 0.3305, 0.1703, 0.6138]",True,"(78, 163, 129, 30)"
ZJ015558,ZJ015558.jpg,0.01,animal,0.01,"(298, 4, 42, 92)","[0, 0.8166, 0.1562, 0.1388]",True,"(187, 4, 23, 27)"
ZJ015559,ZJ015559.jpg,0.0231,animal,0.0231,"(125, 4, 157, 29)","[0, 0.3361, 0.05781, 0.4583]",True,"(79, 4, 95, 5)"
ZJ015560,ZJ015560.jpg,0.915,animal,0.915,"(267, 135, 56, 100)","[0.2046, 0.7305, 0.1687, 0.1777]",True,"(168, 50, 32, 30)"
ZJ015561,ZJ015561.jpg,0.844,animal,0.844,"(305, 350, 121, 267)","[0.3604, 0.5574, 0.2864, 0.2388]",True,"(129, 85, 45, 56)"
ZJ015562,ZJ015562.jpg,0.0413,animal,0.0413,"(116, 118, 237, 513)","[0.1781, 0.3111, 0.814, 0.6805]",True,"(74, 44, 144, 174)"
ZJ015563,ZJ015563.jpg,0.921,animal,0.921,"(261, 4, 78, 231)","[0, 0.7138, 0.3734, 0.2388]",True,"(164, 4, 45, 76)"
ZJ015564,ZJ015564.jpg,0.925,animal,0.925,"(229, 371, 111, 85)","[0.5734, 0.625, 0.1453, 0.3305]",True,"(144, 132, 66, 25)"
ZJ015565,ZJ015565.jpg,0.549,animal,0.549,"(483, 260, 27, 158)","[0.2666, 0.93, 0.1729, 0.06796]",True,"(212, 64, 7, 31)"
ZJ015566,ZJ015566.jpg,0.65,animal,0.65,"(168, 30, 147, 190)","[0.04062, 0.4555, 0.3093, 0.4305]",True,"(106, 13, 88, 61)"
ZJ015567,ZJ015567.jpg,0.0101,animal,0.0101,"(172, 724, 242, 232)","[0.75, 0.3111, 0.25, 0.4629]",True,"(74, 172, 96, 48)"
ZJ015568,ZJ015568.jpg,0.888,animal,0.888,"(279, 31, 134, 191)","[0.02812, 0.5092, 0.2072, 0.2629]",True,"(118, 10, 51, 38)"
ZJ015569,ZJ015569.jpg,0.887,animal,0.887,"(340, 183, 127, 228)","[0.1864, 0.6222, 0.2458, 0.25]",True,"(143, 46, 48, 47)"
ZJ015570,ZJ015570.jpg,0.0875,animal,0.0875,"(160, 348, 62, 8)","[0.9555, 0.65, 0.04444, 0.2916]",True,"(150, 218, 57, 2)"
ZJ015571,ZJ015571.jpg,0.00705,animal,0.00705,"(114, 59, 96, 53)","[0.08593, 0.3055, 0.09531, 0.2888]",True,"(72, 23, 57, 13)"
