id,filepath,site,split,max_detection_conf,category,conf,bbox,bbox_true
ZJ015273,train_features/ZJ015273.jpg,S0179,4.0,0.757,animal,0.757,"[0.8388, 0.6416, 0.1, 0.2958]",True
ZJ015274,train_features/ZJ015274.jpg,S0155,1.0,0.934,animal,0.934,"[0.5833, 0.7833, 0.3812, 0.187]",True
ZJ015275,train_features/ZJ015275.jpg,S0062,2.0,0.931,animal,0.931,"[0.577, 0.4981, 0.1437, 0.2]",True
ZJ015276,train_features/ZJ015276.jpg,S0060,2.0,0.832,animal,0.832,"[0.6083, 0.6296, 0.05416, 0.2703]",True
ZJ015277,train_features/ZJ015277.jpg,S0073,3.0,0.661,animal,0.661,"[0.1937, 0.4833, 0.1624, 0.1527]",True
ZJ015278,train_features/ZJ015278.jpg,S0129,1.0,,,,,False
ZJ015279,train_features/ZJ015279.jpg,S0170,1.0,0.0285,animal,0.0285,"[0.7444, 0.5249, 0.06111, 0.1458]",True
ZJ015280,train_features/ZJ015280.jpg,S0030,1.0,0.938,animal,0.938,"[0.4979, 0.2233, 0.502, 0.7766]",True
ZJ015281,train_features/ZJ015281.jpg,S0014,4.0,0.1,animal,0.1,"[0.1796, 0.1277, 0.8109, 0.8555]",True
ZJ015282,train_features/ZJ015282.jpg,S0184,0.0,0.676,animal,0.676,"[0.1958, 0.5611, 0.1718, 0.287]",True
ZJ015283,train_features/ZJ015283.jpg,S0008,4.0,0.798,animal,0.798,"[0, 0.6305, 0.2093, 0.3194]",True
ZJ015284,train_features/ZJ015284.jpg,S0122,0.0,0.595,animal,0.595,"[0.8953, 0.5999, 0.1046, 0.3527]",True
ZJ015285,train_features/ZJ015285.jpg,S0044,3.0,0.0266,animal,0.0266,"[0.1296, 0.5388, 0.1281, 0.25]",True
ZJ015286,train_features/ZJ015286.jpg,S0060,2.0,0.732,animal,0.732,"[0.08229, 0.7444, 0.1072, 0.224]",True
ZJ015287,train_features/ZJ015287.jpg,S0096,3.0,0.164,animal,0.164,"[0.5843, 0.3499, 0.05937, 0.1694]",True
ZJ015288,train_features/ZJ015288.jpg,S0070,1.0,0.635,person,0.635,"[0.4083, 0.4555, 0.1385, 0.4333]",True
ZJ015289,train_features/ZJ015289.jpg,S0009,0.0,0.476,animal,0.476,"[0.1968, 0.4361, 0.1609, 0.2638]",True
ZJ015290,train_features/ZJ015290.jpg,S0002,4.0,0.68,animal,0.68,"[0.2046, 0.6055, 0.07343, 0.2194]",True
ZJ015291,train_features/ZJ015291.jpg,S0149,0.0,0.585,animal,0.585,"[0.2968, 0.3916, 0.1749, 0.1888]",True
ZJ015292,train_features/ZJ015292.jpg,S0008,4.0,0.452,animal,0.452,"[0, 0.7111, 0.2062, 0.2444]",True
ZJ015293,train_features/ZJ015293.jpg,S0059,4.0,0.75,animal,0.75,"[0.8166, 0.787, 0.09583, 0.1814]",True
ZJ015294,train_features/ZJ015294.jpg,S0059,4.0,0.79,animal,0.79,"[0.7302, 0.8666, 0.09895, 0.1018]",True
ZJ015295,train_features/ZJ015295.jpg,S0059,4.0,0.623,animal,0.623,"[0.004166, 0.6481, 0.4427, 0.3148]",True
ZJ015296,train_features/ZJ015296.jpg,S0062,2.0,0.883,animal,0.883,"[0.6156, 0.5, 0.05104, 0.1796]",True
ZJ015297,train_features/ZJ015297.jpg,S0073,3.0,0.869,animal,0.869,"[0, 0.4277, 0.375, 0.5722]",True
ZJ015298,train_features/ZJ015298.jpg,S0038,1.0,0.238,animal,0.238,"[0, 0.3883, 0.9989, 0.6116]",True
ZJ015299,train_features/ZJ015299.jpg,S0179,4.0,0.148,animal,0.148,"[0, 0, 0.9972, 0.9958]",True
ZJ015300,train_features/ZJ015300.jpg,S0059,4.0,0.823,animal,0.823,"[0.4104, 0.2944, 0.5864, 0.6185]",True
ZJ015301,train_features/ZJ015301.jpg,S0036,0.0,0.686,animal,0.686,"[0, 0.7194, 0.2765, 0.2268]",True
ZJ015302,train_features/ZJ015302.jpg,S0038,1.0,0.0158,animal,0.0158,"[0.1812, 0.6058, 0.8187, 0.3941]",True
ZJ015303,train_features/ZJ015303.jpg,S0131,0.0,0.973,animal,0.973,"[0.4187, 0.2611, 0.5812, 0.6916]",True
ZJ015304,train_features/ZJ015304.jpg,S0134,1.0,0.597,animal,0.597,"[0.4604, 0.6333, 0.08958, 0.2518]",True
ZJ015305,train_features/ZJ015305.jpg,S0059,4.0,0.73,animal,0.73,"[0.7739, 0.4722, 0.1656, 0.2981]",True
ZJ015306,train_features/ZJ015306.jpg,S0062,2.0,0.0192,animal,0.0192,"[0.7885, 0.5277, 0.01562, 0.02222]",True
ZJ015307,train_features/ZJ015307.jpg,S0059,4.0,0.744,animal,0.744,"[0.6218, 0.5888, 0.326, 0.1444]",True
ZJ015308,train_features/ZJ015308.jpg,S0101,1.0,0.05,animal,0.05,"[0.3312, 0.6805, 0.07031, 0.1388]",True
ZJ015309,train_features/ZJ015309.jpg,S0074,0.0,0.725,animal,0.725,"[0.5796, 0.7472, 0.08281, 0.2083]",True
ZJ015310,train_features/ZJ015310.jpg,S0036,0.0,,,,,False
ZJ015311,train_features/ZJ015311.jpg,S0073,3.0,0.192,animal,0.192,"[0.5921, 0.55, 0.06562, 0.1972]",True
ZJ015312,train_features/ZJ015312.jpg,S0030,1.0,0.692,animal,0.692,"[0.627, 0.2055, 0.2593, 0.6907]",True
ZJ015313,train_features/ZJ015313.jpg,S0008,4.0,0.677,animal,0.677,"[0.001562, 0.6972, 0.2046, 0.2555]",True
ZJ015314,train_features/ZJ015314.jpg,S0038,1.0,0.297,animal,0.297,"[0, 0.1669, 1.0, 0.833]",True
ZJ015315,train_features/ZJ015315.jpg,S0147,2.0,0.771,animal,0.771,"[0.1093, 0.7166, 0.3171, 0.2083]",True
ZJ015316,train_features/ZJ015316.jpg,S0016,1.0,0.637,animal,0.637,"[0.1822, 0.3555, 0.6739, 0.6222]",True
ZJ015317,train_features/ZJ015317.jpg,S0031,2.0,0.809,animal,0.809,"[0.4234, 0.4611, 0.1828, 0.4194]",True
ZJ015318,train_features/ZJ015318.jpg,S0134,1.0,0.0379,animal,0.0379,"[0.2312, 0.7574, 0.09895, 0.07962]",True
ZJ015319,train_features/ZJ015319.jpg,S0060,2.0,0.324,animal,0.324,"[0.5114, 0.5333, 0.08749, 0.1203]",True
ZJ015320,train_features/ZJ015320.jpg,S0120,2.0,0.886,animal,0.886,"[0.5229, 0.324, 0.1927, 0.1166]",True
ZJ015321,train_features/ZJ015321.jpg,S0184,0.0,0.804,animal,0.804,"[0.1572, 0.4407, 0.2031, 0.2092]",True
ZJ015322,train_features/ZJ015322.jpg,S0008,4.0,0.727,animal,0.727,"[0, 0.6972, 0.2093, 0.2555]",True
ZJ015323,train_features/ZJ015323.jpg,S0038,1.0,0.00844,animal,0.00844,"[0.8041, 0.4427, 0.1958, 0.5533]",True
ZJ015324,train_features/ZJ015324.jpg,S0060,2.0,0.338,animal,0.338,"[0, 0.6074, 0.2656, 0.3574]",True
ZJ015325,train_features/ZJ015325.jpg,S0049,3.0,0.923,animal,0.923,"[0, 0.3388, 0.1609, 0.2805]",True
ZJ015326,train_features/ZJ015326.jpg,S0003,2.0,0.838,animal,0.838,"[0.2406, 0.6, 0.2078, 0.2472]",True
ZJ015327,train_features/ZJ015327.jpg,S0141,3.0,0.00539,person,0.00539,"[0.9609, 0.5444, 0.03906, 0.4055]",True
ZJ015328,train_features/ZJ015328.jpg,S0156,0.0,0.94,animal,0.94,"[0.3687, 0.6462, 0.3656, 0.3222]",True
ZJ015329,train_features/ZJ015329.jpg,S0036,0.0,0.262,animal,0.262,"[0.3875, 0.7388, 0.1062, 0.08888]",True
ZJ015330,train_features/ZJ015330.jpg,S0030,1.0,0.638,animal,0.638,"[0.5374, 0.537, 0.04479, 0.1481]",True
ZJ015331,train_features/ZJ015331.jpg,S0063,1.0,0.942,animal,0.942,"[0.5083, 0.7833, 0.3968, 0.1851]",True
ZJ015332,train_features/ZJ015332.jpg,S0120,2.0,0.0892,animal,0.0892,"[0.005208, 0.5759, 0.1041, 0.1537]",True
ZJ015333,train_features/ZJ015333.jpg,S0009,0.0,0.0072,animal,0.0072,"[0.9765, 0.3305, 0.02343, 0.1361]",True
ZJ015334,train_features/ZJ015334.jpg,S0038,1.0,,,,,False
ZJ015335,train_features/ZJ015335.jpg,S0008,4.0,0.339,animal,0.339,"[0.2343, 0.08333, 0.1046, 0.2555]",True
ZJ015336,train_features/ZJ015336.jpg,S0038,1.0,0.795,animal,0.795,"[0, 0.001851, 1.0, 0.9648]",True
ZJ015337,train_features/ZJ015337.jpg,S0008,4.0,0.888,animal,0.888,"[0, 0.6388, 0.2093, 0.3138]",True
ZJ015338,train_features/ZJ015338.jpg,S0186,4.0,0.678,animal,0.678,"[0.02187, 0.7444, 0.275, 0.2259]",True
ZJ015339,train_features/ZJ015339.jpg,S0108,0.0,0.567,animal,0.567,"[0.2734, 0.7694, 0.5265, 0.1861]",True
ZJ015340,train_features/ZJ015340.jpg,S0088,1.0,0.801,animal,0.801,"[0.3843, 0.5499, 0.1046, 0.1222]",True
ZJ015341,train_features/ZJ015341.jpg,S0159,2.0,0.0515,animal,0.0515,"[0, 0, 1.0, 1.0]",True
ZJ015342,train_features/ZJ015342.jpg,S0060,2.0,0.776,animal,0.776,"[0.3114, 0.5537, 0.3229, 0.187]",True
ZJ015343,train_features/ZJ015343.jpg,S0014,4.0,0.952,animal,0.952,"[0.8859, 0.4805, 0.114, 0.5166]",True
ZJ015344,train_features/ZJ015344.jpg,S0020,4.0,0.539,animal,0.539,"[0.1593, 0.7425, 0.1333, 0.1333]",True
ZJ015345,train_features/ZJ015345.jpg,S0029,4.0,0.0276,animal,0.0276,"[0, 0.8574, 0.125, 0.1111]",True
ZJ015346,train_features/ZJ015346.jpg,S0008,4.0,0.813,animal,0.813,"[0, 0.6888, 0.2234, 0.2638]",True
ZJ015347,train_features/ZJ015347.jpg,S0141,3.0,0.69,animal,0.69,"[0.3218, 0.8583, 0.1375, 0.09444]",True
ZJ015348,train_features/ZJ015348.jpg,S0060,2.0,0.78,animal,0.78,"[0.3791, 0.6055, 0.1135, 0.1851]",True
ZJ015349,train_features/ZJ015349.jpg,S0060,2.0,0.576,animal,0.576,"[0.1156, 0.5814, 0.5177, 0.2851]",True
ZJ015350,train_features/ZJ015350.jpg,S0141,3.0,0.586,animal,0.586,"[0.2874, 0.9134, 0.1171, 0.08656]",True
ZJ015351,train_features/ZJ015351.jpg,S0002,4.0,0.0677,animal,0.0677,"[0, 0.7194, 0.1093, 0.1111]",True
ZJ015352,train_features/ZJ015352.jpg,S0023,2.0,0.0169,animal,0.0169,"[0.5406, 0.1999, 0.3093, 0.6686]",True
ZJ015353,train_features/ZJ015353.jpg,S0060,2.0,0.529,animal,0.529,"[0.06145, 0.5722, 0.375, 0.3]",True
ZJ015354,train_features/ZJ015354.jpg,S0084,0.0,0.963,animal,0.963,"[0.4437, 0.6888, 0.3604, 0.2814]",True
ZJ015355,train_features/ZJ015355.jpg,S0081,1.0,0.157,animal,0.157,"[0.1031, 0.5555, 0.1656, 0.3203]",True
ZJ015356,train_features/ZJ015356.jpg,S0089,3.0,0.969,animal,0.969,"[0.1515, 0.7444, 0.4656, 0.2083]",True
ZJ015357,train_features/ZJ015357.jpg,S0089,3.0,0.96,animal,0.96,"[0.2734, 0.7138, 0.3562, 0.2416]",True
ZJ015358,train_features/ZJ015358.jpg,S0014,4.0,0.0707,animal,0.0707,"[0.1781, 0.3444, 0.8203, 0.6527]",True
ZJ015359,train_features/ZJ015359.jpg,S0071,1.0,0.82,animal,0.82,"[0.5072, 0.2111, 0.3635, 0.2814]",True
ZJ015360,train_features/ZJ015360.jpg,S0110,4.0,0.848,animal,0.848,"[0.7984, 0.3083, 0.2015, 0.4638]",True
ZJ015361,train_features/ZJ015361.jpg,S0009,0.0,0.643,animal,0.643,"[0.8125, 0.6249, 0.1875, 0.3277]",True
ZJ015362,train_features/ZJ015362.jpg,S0150,3.0,0.529,animal,0.529,"[0.2046, 0.5277, 0.2359, 0.425]",True
ZJ015363,train_features/ZJ015363.jpg,S0176,1.0,0.0519,animal,0.0519,"[0, 0, 1.0, 1.0]",True
ZJ015364,train_features/ZJ015364.jpg,S0089,3.0,0.29,animal,0.29,"[0.4312, 0.7, 0.05156, 0.09444]",True
ZJ015365,train_features/ZJ015365.jpg,S0049,3.0,0.862,animal,0.862,"[0, 0.4305, 0.314, 0.4555]",True
ZJ015366,train_features/ZJ015366.jpg,S0059,4.0,0.892,animal,0.892,"[0.8135, 0.8129, 0.09479, 0.1555]",True
ZJ015367,train_features/ZJ015367.jpg,S0023,2.0,0.881,animal,0.881,"[0.1234, 0.6166, 0.3812, 0.3361]",True
ZJ015368,train_features/ZJ015368.jpg,S0022,0.0,0.648,animal,0.648,"[0.4765, 0.5249, 0.2703, 0.2527]",True
ZJ015369,train_features/ZJ015369.jpg,S0101,1.0,0.91,animal,0.91,"[0.3468, 0.3, 0.2078, 0.6055]",True
ZJ015370,train_features/ZJ015370.jpg,S0014,4.0,0.792,animal,0.792,"[0, 0.6277, 0.1624, 0.3722]",True
ZJ015371,train_features/ZJ015371.jpg,S0063,1.0,0.741,animal,0.741,"[0.1197, 0.5074, 0.09583, 0.2388]",True
ZJ015372,train_features/ZJ015372.jpg,S0031,2.0,0.454,animal,0.454,"[0.1828, 0.3694, 0.08437, 0.2555]",True
ZJ015373,train_features/ZJ015373.jpg,S0101,1.0,0.0545,animal,0.0545,"[0.4484, 0.4916, 0.09843, 0.1694]",True
ZJ015374,train_features/ZJ015374.jpg,S0021,2.0,0.3,animal,0.3,"[0, 0, 0.875, 0.997]",True
ZJ015375,train_features/ZJ015375.jpg,S0047,2.0,0.79,animal,0.79,"[0.6062, 0.5833, 0.2343, 0.2138]",True
ZJ015376,train_features/ZJ015376.jpg,S0051,4.0,0.91,animal,0.91,"[0.5395, 0.35, 0.1791, 0.2574]",True
ZJ015377,train_features/ZJ015377.jpg,S0063,1.0,0.588,animal,0.588,"[0, 0.5592, 0.101, 0.1796]",True
ZJ015378,train_features/ZJ015378.jpg,S0130,4.0,,,,,False
ZJ015379,train_features/ZJ015379.jpg,S0063,1.0,0.709,animal,0.709,"[0.601, 0.5444, 0.09166, 0.1851]",True
ZJ015380,train_features/ZJ015380.jpg,S0020,4.0,0.835,animal,0.835,"[0.8052, 0.7407, 0.06145, 0.2037]",True
ZJ015381,train_features/ZJ015381.jpg,S0062,2.0,0.0607,animal,0.0607,"[0.1072, 0.5242, 0.04062, 0.1029]",True
ZJ015382,train_features/ZJ015382.jpg,S0196,2.0,0.00872,animal,0.00872,"[0.4916, 0.4916, 0.1333, 0.125]",True
ZJ015383,train_features/ZJ015383.jpg,S0123,0.0,0.863,animal,0.863,"[0.2, 0.6138, 0.08593, 0.2611]",True
ZJ015384,train_features/ZJ015384.jpg,S0170,1.0,0.523,animal,0.523,"[0.4444, 0.6291, 0.1, 0.1416]",True
ZJ015385,train_features/ZJ015385.jpg,S0125,2.0,,,,,False
ZJ015386,train_features/ZJ015386.jpg,S0045,4.0,0.93,animal,0.93,"[0.2875, 0.7194, 0.1624, 0.2361]",True
ZJ015387,train_features/ZJ015387.jpg,S0061,1.0,0.0109,animal,0.0109,"[0.0125, 0.8722, 0.1875, 0.09629]",True
ZJ015388,train_features/ZJ015388.jpg,S0060,2.0,0.325,animal,0.325,"[0.5989, 0.5962, 0.1958, 0.2074]",True
ZJ015389,train_features/ZJ015389.jpg,S0077,1.0,0.968,animal,0.968,"[0.5421, 0.1499, 0.4375, 0.8055]",True
ZJ015390,train_features/ZJ015390.jpg,S0062,2.0,0.407,animal,0.407,"[0.5562, 0.3555, 0.06562, 0.124]",True
ZJ015391,train_features/ZJ015391.jpg,S0071,1.0,0.852,animal,0.852,"[0.6499, 0.4314, 0.1375, 0.1648]",True
ZJ015392,train_features/ZJ015392.jpg,S0074,0.0,0.235,animal,0.235,"[0.4968, 0.6305, 0.1765, 0.3222]",True
ZJ015393,train_features/ZJ015393.jpg,S0022,0.0,0.0399,animal,0.0399,"[0, 0.6611, 0.04531, 0.1694]",True
ZJ015394,train_features/ZJ015394.jpg,S0060,2.0,0.752,animal,0.752,"[0.5479, 0.6518, 0.3489, 0.2425]",True
ZJ015395,train_features/ZJ015395.jpg,S0043,3.0,0.68,animal,0.68,"[0.7656, 0, 0.2343, 1.0]",True
ZJ015396,train_features/ZJ015396.jpg,S0036,0.0,0.86,animal,0.86,"[0.5062, 0.5671, 0.1453, 0.2746]",True
ZJ015397,train_features/ZJ015397.jpg,S0097,3.0,0.0659,animal,0.0659,"[0.9171, 0.8361, 0.08281, 0.1638]",True
ZJ015398,train_features/ZJ015398.jpg,S0038,1.0,0.891,animal,0.891,"[0, 0, 1.0, 0.998]",True
ZJ015399,train_features/ZJ015399.jpg,S0127,3.0,0.622,animal,0.622,"[0.475, 0.6833, 0.1812, 0.2722]",True
ZJ015400,train_features/ZJ015400.jpg,S0030,1.0,0.596,animal,0.596,"[0.5447, 0.4888, 0.227, 0.3037]",True
ZJ015401,train_features/ZJ015401.jpg,S0071,1.0,0.881,animal,0.881,"[0.677, 0.4259, 0.1156, 0.1648]",True
ZJ015402,train_features/ZJ015402.jpg,S0023,2.0,0.265,animal,0.265,"[0.5937, 0.7164, 0.1515, 0.1611]",True
ZJ015403,train_features/ZJ015403.jpg,S0008,4.0,0.403,animal,0.403,"[0, 0.6083, 0.1468, 0.3138]",True
ZJ015404,train_features/ZJ015404.jpg,S0198,2.0,0.00544,animal,0.00544,"[0, 0.2791, 0.03333, 0.2624]",True
ZJ015405,train_features/ZJ015405.jpg,S0096,3.0,0.717,animal,0.717,"[0.2484, 0.4805, 0.1765, 0.5194]",True
ZJ015406,train_features/ZJ015406.jpg,S0070,1.0,0.911,animal,0.911,"[0.1781, 0.6222, 0.151, 0.3037]",True
ZJ015407,train_features/ZJ015407.jpg,S0038,1.0,0.569,animal,0.569,"[0.1947, 0, 0.8052, 0.9685]",True
ZJ015408,train_features/ZJ015408.jpg,S0105,3.0,0.0133,person,0.0133,"[0.35, 0, 0.6499, 1.0]",True
ZJ015409,train_features/ZJ015409.jpg,S0088,1.0,0.0262,vehicle,0.0262,"[0.6718, 0.2249, 0.3281, 0.4277]",True
ZJ015410,train_features/ZJ015410.jpg,S0002,4.0,0.481,animal,0.481,"[0.6562, 0.6722, 0.15, 0.1111]",True
ZJ015411,train_features/ZJ015411.jpg,S0131,0.0,0.018,animal,0.018,"[0.6859, 0.4305, 0.09687, 0.1888]",True
ZJ015412,train_features/ZJ015412.jpg,S0063,1.0,0.958,animal,0.958,"[0.7552, 0.4592, 0.1302, 0.5092]",True
ZJ015413,train_features/ZJ015413.jpg,S0060,2.0,0.546,animal,0.546,"[0.06979, 0.5407, 0.1854, 0.1907]",True
ZJ015414,train_features/ZJ015414.jpg,S0023,2.0,0.0173,vehicle,0.0173,"[0, 0.797, 0.06093, 0.2029]",True
ZJ015415,train_features/ZJ015415.jpg,S0060,2.0,0.581,animal,0.581,"[0.1135, 0.7296, 0.2177, 0.2388]",True
ZJ015416,train_features/ZJ015416.jpg,S0051,4.0,0.93,animal,0.93,"[0.7833, 0.3611, 0.2104, 0.4]",True
ZJ015417,train_features/ZJ015417.jpg,S0008,4.0,0.437,animal,0.437,"[0, 0.6805, 0.2187, 0.2722]",True
ZJ015418,train_features/ZJ015418.jpg,S0184,0.0,0.895,animal,0.895,"[0.2479, 0.6537, 0.1166, 0.2074]",True
ZJ015419,train_features/ZJ015419.jpg,S0021,2.0,0.797,animal,0.797,"[0.4671, 0.4333, 0.4421, 0.4611]",True
ZJ015420,train_features/ZJ015420.jpg,S0059,4.0,0.594,animal,0.594,"[0.4812, 0.8611, 0.125, 0.1092]",True
ZJ015421,train_features/ZJ015421.jpg,S0020,4.0,0.687,animal,0.687,"[0.4229, 0.3277, 0.1812, 0.5074]",True
ZJ015422,train_features/ZJ015422.jpg,S0063,1.0,0.495,animal,0.495,"[0.2302, 0.5314, 0.1239, 0.1425]",True
ZJ015423,train_features/ZJ015423.jpg,S0093,1.0,0.751,animal,0.751,"[0.4729, 0.6037, 0.08645, 0.224]",True
ZJ015424,train_features/ZJ015424.jpg,S0060,2.0,0.784,animal,0.784,"[0.3104, 0.5814, 0.1843, 0.1796]",True
ZJ015425,train_features/ZJ015425.jpg,S0123,0.0,0.653,animal,0.653,"[0.3093, 0.5777, 0.1, 0.2361]",True
ZJ015426,train_features/ZJ015426.jpg,S0085,4.0,0.0316,animal,0.0316,"[0, 0.6861, 0.08281, 0.2638]",True
ZJ015427,train_features/ZJ015427.jpg,S0032,3.0,0.0475,animal,0.0475,"[0.539, 0.4416, 0.09531, 0.1222]",True
ZJ015428,train_features/ZJ015428.jpg,S0063,1.0,0.973,animal,0.973,"[0.3385, 0.4851, 0.477, 0.4833]",True
ZJ015429,train_features/ZJ015429.jpg,S0101,1.0,0.864,animal,0.864,"[0.3171, 0.3194, 0.2609, 0.4805]",True
ZJ015430,train_features/ZJ015430.jpg,S0061,1.0,,,,,False
ZJ015431,train_features/ZJ015431.jpg,S0014,4.0,0.812,animal,0.812,"[0.2828, 0.4694, 0.1046, 0.25]",True
ZJ015432,train_features/ZJ015432.jpg,S0017,2.0,0.73,animal,0.73,"[0.2203, 0.575, 0.7796, 0.425]",True
ZJ015433,train_features/ZJ015433.jpg,S0071,1.0,0.00684,animal,0.00684,"[0.5302, 0.3574, 0.05, 0.08518]",True
ZJ015434,train_features/ZJ015434.jpg,S0060,2.0,0.789,animal,0.789,"[0.1395, 0.5962, 0.5145, 0.2703]",True
ZJ015435,train_features/ZJ015435.jpg,S0080,1.0,0.437,animal,0.437,"[0.6499, 0.5583, 0.1875, 0.1833]",True
ZJ015436,train_features/ZJ015436.jpg,S0150,3.0,0.958,animal,0.958,"[0, 0.4722, 0.7875, 0.4805]",True
ZJ015437,train_features/ZJ015437.jpg,S0008,4.0,0.552,animal,0.552,"[0.9359, 0.3361, 0.06406, 0.2722]",True
ZJ015438,train_features/ZJ015438.jpg,S0036,0.0,0.906,animal,0.906,"[0.4515, 0.5277, 0.1953, 0.3833]",True
ZJ015439,train_features/ZJ015439.jpg,S0036,0.0,0.378,animal,0.378,"[0.4609, 0.7888, 0.1031, 0.1027]",True
ZJ015440,train_features/ZJ015440.jpg,S0051,4.0,0.636,animal,0.636,"[0.3072, 0.3666, 0.177, 0.2759]",True
ZJ015441,train_features/ZJ015441.jpg,S0120,2.0,0.804,animal,0.804,"[0.2947, 0.5759, 0.1624, 0.2685]",True
ZJ015442,train_features/ZJ015442.jpg,S0059,4.0,0.815,animal,0.815,"[0.8489, 0.7222, 0.1291, 0.1351]",True
ZJ015443,train_features/ZJ015443.jpg,S0021,2.0,0.263,animal,0.263,"[0.001562, 0, 0.8531, 0.997]",True
ZJ015444,train_features/ZJ015444.jpg,S0043,3.0,0.00853,animal,0.00853,"[0.7406, 0, 0.2593, 0.9555]",True
ZJ015445,train_features/ZJ015445.jpg,S0108,0.0,0.28,animal,0.28,"[0.03281, 0.5638, 0.06562, 0.2638]",True
ZJ015446,train_features/ZJ015446.jpg,S0036,0.0,0.848,animal,0.848,"[0.4343, 0.5701, 0.1703, 0.4179]",True
ZJ015447,train_features/ZJ015447.jpg,S0032,3.0,0.74,animal,0.74,"[0, 0.5055, 0.1296, 0.1666]",True
ZJ015448,train_features/ZJ015448.jpg,S0085,4.0,0.969,animal,0.969,"[0.001562, 0.2888, 0.5687, 0.6638]",True
ZJ015449,train_features/ZJ015449.jpg,S0136,0.0,0.183,animal,0.183,"[0.9609, 0.6, 0.03906, 0.3555]",True
ZJ015450,train_features/ZJ015450.jpg,S0003,2.0,,,,,False
ZJ015451,train_features/ZJ015451.jpg,S0031,2.0,0.586,animal,0.586,"[0.6093, 0.4666, 0.1515, 0.2138]",True
ZJ015452,train_features/ZJ015452.jpg,S0185,0.0,,,,,False
ZJ015453,train_features/ZJ015453.jpg,S0023,2.0,,,,,False
ZJ015454,train_features/ZJ015454.jpg,S0124,1.0,0.735,animal,0.735,"[0.477, 0.7481, 0.4968, 0.2203]",True
ZJ015455,train_features/ZJ015455.jpg,S0088,1.0,0.0199,animal,0.0199,"[0, 0.6, 0.3015, 0.2944]",True
ZJ015456,train_features/ZJ015456.jpg,S0049,3.0,0.784,animal,0.784,"[0.3515, 0.4694, 0.375, 0.2972]",True
ZJ015457,train_features/ZJ015457.jpg,S0149,0.0,0.164,animal,0.164,"[0.06718, 0, 0.9328, 0.997]",True
ZJ015458,train_features/ZJ015458.jpg,S0163,2.0,0.723,animal,0.723,"[0, 0.6666, 0.7171, 0.3333]",True
ZJ015459,train_features/ZJ015459.jpg,S0071,1.0,0.299,animal,0.299,"[0.4343, 0.5555, 0.1541, 0.2018]",True
ZJ015460,train_features/ZJ015460.jpg,S0163,2.0,0.039,animal,0.039,"[0, 0, 0.1703, 0.4166]",True
ZJ015461,train_features/ZJ015461.jpg,S0147,2.0,0.504,animal,0.504,"[0.2062, 0.4777, 0.15, 0.4666]",True
ZJ015462,train_features/ZJ015462.jpg,S0172,0.0,0.0332,animal,0.0332,"[0.07777, 0.3583, 0.1388, 0.09583]",True
ZJ015463,train_features/ZJ015463.jpg,S0074,0.0,,,,,False
ZJ015464,train_features/ZJ015464.jpg,S0063,1.0,0.207,animal,0.207,"[0.6708, 0.2851, 0.05833, 0.1462]",True
ZJ015465,train_features/ZJ015465.jpg,S0008,4.0,0.73,animal,0.73,"[0, 0.5055, 0.2906, 0.3194]",True
ZJ015466,train_features/ZJ015466.jpg,S0136,0.0,0.887,animal,0.887,"[0.8078, 0.5388, 0.1921, 0.4166]",True
ZJ015467,train_features/ZJ015467.jpg,S0059,4.0,0.89,animal,0.89,"[0.7385, 0.5833, 0.1062, 0.15]",True
ZJ015468,train_features/ZJ015468.jpg,S0030,1.0,0.82,animal,0.82,"[0.8416, 0.5129, 0.1583, 0.3277]",True
ZJ015469,train_features/ZJ015469.jpg,S0060,2.0,0.878,animal,0.878,"[0.1677, 0.5777, 0.276, 0.2907]",True
ZJ015470,train_features/ZJ015470.jpg,S0073,3.0,0.7,animal,0.7,"[0.07656, 0.4138, 0.9234, 0.5833]",True
ZJ015471,train_features/ZJ015471.jpg,S0123,0.0,0.843,animal,0.843,"[0.2656, 0.7944, 0.6015, 0.1583]",True
ZJ015472,train_features/ZJ015472.jpg,S0161,2.0,0.00963,vehicle,0.00963,"[0, 0, 1.0, 0.9555]",True
ZJ015473,train_features/ZJ015473.jpg,S0063,1.0,0.924,animal,0.924,"[0.7927, 0.5111, 0.1604, 0.4203]",True
ZJ015474,train_features/ZJ015474.jpg,S0170,1.0,0.629,animal,0.629,"[0.375, 0.2791, 0.08611, 0.1416]",True
ZJ015475,train_features/ZJ015475.jpg,S0026,0.0,0.357,animal,0.357,"[0.09531, 0.6694, 0.3968, 0.3305]",True
ZJ015476,train_features/ZJ015476.jpg,S0026,0.0,0.651,animal,0.651,"[0.09687, 0.6027, 0.1749, 0.2]",True
ZJ015477,train_features/ZJ015477.jpg,S0008,4.0,0.312,animal,0.312,"[0, 0, 0.8953, 0.9527]",True
ZJ015478,train_features/ZJ015478.jpg,S0022,0.0,0.76,animal,0.76,"[0.4703, 0.525, 0.2453, 0.2472]",True
ZJ015479,train_features/ZJ015479.jpg,S0110,4.0,0.0361,animal,0.0361,"[0.5937, 0.4555, 0.2687, 0.3305]",True
ZJ015480,train_features/ZJ015480.jpg,S0159,2.0,0.507,animal,0.507,"[0, 0.6583, 0.3062, 0.3416]",True
ZJ015481,train_features/ZJ015481.jpg,S0149,0.0,0.0465,animal,0.0465,"[0.2734, 0.2694, 0.1328, 0.3138]",True
