image_name,file,max_detection_conf,category,conf,bbox,conf_th
ZJ012894,ZJ012894.jpg,0.0933,animal,0.0933,"[0.8187, 0.6563, 0.08437, 0.08932]",False
ZJ012895,ZJ012895.jpg,0.883,animal,0.883,"[0.6458, 0.4833, 0.2968, 0.3185]",True
ZJ012896,ZJ012896.jpg,0.0121,animal,0.0121,"[0.6734, 0.7253, 0.08124, 0.1671]",False
ZJ012897,ZJ012897.jpg,0.956,animal,0.956,"[0.3864, 0.5907, 0.2468, 0.2333]",True
ZJ012898,ZJ012898.jpg,0.897,animal,0.897,"[0.152, 0.5648, 0.3354, 0.2111]",True
ZJ012899,ZJ012899.jpg,0.0901,animal,0.0901,"[0.5437, 0.4746, 0.08124, 0.08955]",False
ZJ012900,ZJ012900.jpg,0.885,animal,0.885,"[0.07187, 0.7527, 0.3453, 0.2027]",True
ZJ012901,ZJ012901.jpg,0.0506,animal,0.0506,"[0, 0.6666, 0.08124, 0.1749]",False
ZJ012902,ZJ012902.jpg,0.262,animal,0.262,"[0.3135, 0.5777, 0.075, 0.1685]",False
ZJ012903,ZJ012903.jpg,,,,,False
ZJ012904,ZJ012904.jpg,0.0421,animal,0.0421,"[0.1265, 0, 0.275, 0.4305]",False
ZJ012905,ZJ012905.jpg,0.421,animal,0.421,"[0.8218, 0.4638, 0.07187, 0.2083]",False
ZJ012906,ZJ012906.jpg,0.0334,animal,0.0334,"[0.04843, 0.375, 0.3281, 0.6166]",False
ZJ012907,ZJ012907.jpg,0.0229,animal,0.0229,"[0.007812, 0.008333, 0.55, 0.5555]",False
ZJ012908,ZJ012908.jpg,0.659,animal,0.659,"[0.9072, 0.4685, 0.0927, 0.1537]",True
ZJ012909,ZJ012909.jpg,0.859,animal,0.859,"[0.2312, 0.5592, 0.1531, 0.1629]",True
ZJ012910,ZJ012910.jpg,0.815,animal,0.815,"[0.2833, 0.6296, 0.2093, 0.1592]",True
ZJ012911,ZJ012911.jpg,0.944,animal,0.944,"[0, 0.3671, 1.0, 0.6298]",True
ZJ012912,ZJ012912.jpg,,,,,False
ZJ012913,ZJ012913.jpg,,,,,False
ZJ012914,ZJ012914.jpg,0.193,animal,0.193,"[0.2291, 0.4722, 0.7708, 0.4907]",False
ZJ012915,ZJ012915.jpg,0.00763,animal,0.00763,"[0.3083, 0.2541, 0.2222, 0.1749]",False
ZJ012916,ZJ012916.jpg,0.526,animal,0.526,"[0.7916, 0.4333, 0.125, 0.15]",False
ZJ012917,ZJ012917.jpg,0.933,animal,0.933,"[0.2083, 0.4555, 0.1406, 0.4351]",True
ZJ012918,ZJ012918.jpg,0.158,animal,0.158,"[0.07343, 0.4895, 0.789, 0.5104]",False
ZJ012919,ZJ012919.jpg,0.95,animal,0.95,"[0.4854, 0.5314, 0.1447, 0.2222]",True
ZJ012920,ZJ012920.jpg,0.255,animal,0.255,"[0.8765, 0.7666, 0.1234, 0.1861]",False
ZJ012921,ZJ012921.jpg,0.312,animal,0.312,"[0, 0.2981, 0.3427, 0.3314]",False
ZJ012922,ZJ012922.jpg,0.00709,animal,0.00709,"[0, 0.002777, 1.0, 0.9472]",False
ZJ012923,ZJ012923.jpg,0.883,animal,0.883,"[0.5927, 0.4277, 0.152, 0.2462]",True
ZJ012924,ZJ012924.jpg,0.657,animal,0.657,"[0.426, 0.5999, 0.07708, 0.1203]",True
ZJ012925,ZJ012925.jpg,,,,,False
ZJ012926,ZJ012926.jpg,0.94,animal,0.94,"[0.6333, 0.4462, 0.2583, 0.3814]",True
ZJ012927,ZJ012927.jpg,0.164,animal,0.164,"[0.08125, 0.1527, 0.04843, 0.1305]",False
ZJ012928,ZJ012928.jpg,0.571,animal,0.571,"[0.2296, 0.5999, 0.05624, 0.185]",False
ZJ012929,ZJ012929.jpg,0.798,animal,0.798,"[0.8515, 0.7194, 0.1484, 0.2333]",True
ZJ012930,ZJ012930.jpg,0.552,animal,0.552,"[0.2187, 0.4648, 0.7812, 0.5037]",False
ZJ012931,ZJ012931.jpg,0.0516,animal,0.0516,"[0.07604, 0.233, 0.08437, 0.2757]",False
ZJ012932,ZJ012932.jpg,0.848,animal,0.848,"[0.07031, 0.3972, 0.1031, 0.2111]",True
ZJ012933,ZJ012933.jpg,0.00735,animal,0.00735,"[0.8694, 0.4458, 0.1305, 0.1666]",False
ZJ012934,ZJ012934.jpg,0.596,animal,0.596,"[0.375, 0.2861, 0.1328, 0.5277]",False
ZJ012935,ZJ012935.jpg,0.00739,animal,0.00739,"[0.04375, 0.5277, 0.03437, 0.08055]",False
ZJ012936,ZJ012936.jpg,0.953,animal,0.953,"[0.2364, 0.3703, 0.3979, 0.5981]",True
ZJ012937,ZJ012937.jpg,0.888,animal,0.888,"[0.5156, 0.6018, 0.251, 0.1907]",True
ZJ012938,ZJ012938.jpg,0.47,animal,0.47,"[0.05937, 0.5814, 0.1791, 0.1611]",False
ZJ012939,ZJ012939.jpg,,,,,False
ZJ012940,ZJ012940.jpg,0.27,animal,0.27,"[0.07499, 0.1499, 0.05156, 0.1305]",False
ZJ012941,ZJ012941.jpg,0.741,animal,0.741,"[0.339, 0.7472, 0.139, 0.1166]",True
ZJ012942,ZJ012942.jpg,0.472,animal,0.472,"[0.003124, 0.6388, 0.3859, 0.2638]",False
ZJ012943,ZJ012943.jpg,0.867,animal,0.867,"[0.02187, 0.6222, 0.3984, 0.3305]",True
ZJ012944,ZJ012944.jpg,0.695,animal,0.695,"[0.1406, 0.2222, 0.2249, 0.3333]",True
ZJ012945,ZJ012945.jpg,0.125,animal,0.125,"[0.08437, 0.7027, 0.2109, 0.1444]",False
ZJ012946,ZJ012946.jpg,0.0204,animal,0.0204,"[0.007291, 0.8518, 0.07395, 0.1185]",False
ZJ012947,ZJ012947.jpg,0.797,animal,0.797,"[0.1562, 0.6148, 0.4979, 0.2518]",True
ZJ012948,ZJ012948.jpg,0.697,animal,0.697,"[0.3046, 0.6805, 0.2765, 0.2722]",True
ZJ012949,ZJ012949.jpg,0.621,animal,0.621,"[0.8984, 0.725, 0.1015, 0.2111]",True
ZJ012950,ZJ012950.jpg,0.602,animal,0.602,"[0.6078, 0.6944, 0.1015, 0.2555]",True
ZJ012951,ZJ012951.jpg,,,,,False
ZJ012952,ZJ012952.jpg,0.0918,animal,0.0918,"[0.6093, 0.8722, 0.1906, 0.08333]",False
ZJ012953,ZJ012953.jpg,0.00556,animal,0.00556,"[0.9734, 0.2583, 0.02656, 0.2361]",False
ZJ012954,ZJ012954.jpg,0.866,animal,0.866,"[0.277, 0.6129, 0.2145, 0.1796]",True
ZJ012955,ZJ012955.jpg,0.922,animal,0.922,"[0.5822, 0.4425, 0.09791, 0.3111]",True
ZJ012956,ZJ012956.jpg,0.934,animal,0.934,"[0.2385, 0.3703, 0.2645, 0.3685]",True
ZJ012957,ZJ012957.jpg,0.86,animal,0.86,"[0.2953, 0.2722, 0.1734, 0.3972]",True
ZJ012958,ZJ012958.jpg,0.762,animal,0.762,"[0.477, 0.7833, 0.1072, 0.1851]",True
ZJ012959,ZJ012959.jpg,0.712,animal,0.712,"[0.489, 0.3888, 0.2046, 0.4055]",True
ZJ012960,ZJ012960.jpg,0.562,animal,0.562,"[0, 0.005555, 1.0, 0.9944]",False
ZJ012961,ZJ012961.jpg,0.0065,animal,0.0065,"[0.05, 0.825, 0.05, 0.075]",False
ZJ012962,ZJ012962.jpg,0.529,animal,0.529,"[0.4109, 0.7472, 0.1296, 0.08888]",False
ZJ012963,ZJ012963.jpg,0.261,animal,0.261,"[0.7562, 0.5907, 0.09375, 0.1444]",False
ZJ012964,ZJ012964.jpg,0.948,animal,0.948,"[0.5135, 0.374, 0.2166, 0.3944]",True
ZJ012965,ZJ012965.jpg,,,,,False
ZJ012966,ZJ012966.jpg,0.849,animal,0.849,"[0.02604, 0.6518, 0.1395, 0.3166]",True
ZJ012967,ZJ012967.jpg,0.067,animal,0.067,"[0.8125, 0.3825, 0.1875, 0.6155]",False
ZJ012968,ZJ012968.jpg,0.614,animal,0.614,"[0.2296, 0.594, 0.05624, 0.197]",True
ZJ012969,ZJ012969.jpg,0.619,animal,0.619,"[0, 0.6777, 0.2203, 0.275]",True
ZJ012970,ZJ012970.jpg,0.0844,animal,0.0844,"[0.5062, 0.7916, 0.08749, 0.2083]",False
ZJ012971,ZJ012971.jpg,,,,,False
ZJ012972,ZJ012972.jpg,0.208,animal,0.208,"[0.9656, 0.7888, 0.03437, 0.1388]",False
ZJ012973,ZJ012973.jpg,0.00803,animal,0.00803,"[0, 0.5722, 0.02187, 0.1972]",False
ZJ012974,ZJ012974.jpg,0.271,animal,0.271,"[0.1453, 0.5888, 0.1437, 0.1555]",False
ZJ012975,ZJ012975.jpg,0.0513,animal,0.0513,"[0.06718, 0.1472, 0.0625, 0.1361]",False
ZJ012976,ZJ012976.jpg,0.0216,animal,0.0216,"[0.2989, 0.7851, 0.1416, 0.1833]",False
ZJ012977,ZJ012977.jpg,0.852,animal,0.852,"[0, 0.6666, 0.3171, 0.2861]",True
ZJ012978,ZJ012978.jpg,0.881,animal,0.881,"[0.4296, 0.4111, 0.1875, 0.2583]",True
ZJ012979,ZJ012979.jpg,0.879,animal,0.879,"[0.2968, 0.5416, 0.239, 0.2888]",True
ZJ012980,ZJ012980.jpg,0.527,animal,0.527,"[0, 0.7027, 0.2062, 0.2527]",False
ZJ012981,ZJ012981.jpg,0.261,animal,0.261,"[0.8406, 0.6305, 0.1593, 0.2611]",False
ZJ012982,ZJ012982.jpg,0.276,animal,0.276,"[0.6265, 0.8027, 0.2203, 0.1027]",False
ZJ012983,ZJ012983.jpg,0.0171,animal,0.0171,"[0.6375, 0.6444, 0.1291, 0.1185]",False
ZJ012984,ZJ012984.jpg,0.918,animal,0.918,"[0.5984, 0.6833, 0.3171, 0.2694]",True
ZJ012985,ZJ012985.jpg,0.119,animal,0.119,"[0, 0.6851, 0.1312, 0.1388]",False
ZJ012986,ZJ012986.jpg,0.875,animal,0.875,"[0.7104, 0.7907, 0.1052, 0.1796]",True
ZJ012987,ZJ012987.jpg,,,,,False
ZJ012988,ZJ012988.jpg,0.728,animal,0.728,"[0.2187, 0.6277, 0.2125, 0.2333]",True
ZJ012989,ZJ012989.jpg,0.0496,animal,0.0496,"[0.8968, 0.4805, 0.1031, 0.4722]",False
ZJ012990,ZJ012990.jpg,0.119,animal,0.119,"[0.6562, 0.7416, 0.3312, 0.1916]",False
ZJ012991,ZJ012991.jpg,0.774,animal,0.774,"[0, 0.5518, 0.2416, 0.1814]",True
ZJ012992,ZJ012992.jpg,,,,,False
ZJ012993,ZJ012993.jpg,0.941,animal,0.941,"[0.07187, 0.3916, 0.3484, 0.5]",True
ZJ012994,ZJ012994.jpg,0.641,animal,0.641,"[0.7666, 0.3129, 0.09166, 0.2796]",True
ZJ012995,ZJ012995.jpg,0.889,animal,0.889,"[0.164, 0.4916, 0.3453, 0.3916]",True
ZJ012996,ZJ012996.jpg,0.139,animal,0.139,"[0, 0.4166, 0.1, 0.1333]",False
ZJ012997,ZJ012997.jpg,0.803,animal,0.803,"[0.004687, 0.6333, 0.2125, 0.3083]",True
ZJ012998,ZJ012998.jpg,,,,,False
ZJ012999,ZJ012999.jpg,0.876,animal,0.876,"[0.3328, 0.3305, 0.114, 0.4194]",True
ZJ013000,ZJ013000.jpg,0.912,animal,0.912,"[0, 0.6333, 1.0, 0.337]",True
ZJ013001,ZJ013001.jpg,0.878,animal,0.878,"[0.5072, 0.674, 0.07812, 0.274]",True
ZJ013002,ZJ013002.jpg,0.807,animal,0.807,"[0.1135, 0.5481, 0.1406, 0.1648]",True
ZJ013003,ZJ013003.jpg,0.00843,animal,0.00843,"[0.176, 0.8981, 0.08749, 0.07222]",False
ZJ013004,ZJ013004.jpg,0.643,animal,0.643,"[0.6458, 0.4296, 0.04791, 0.1925]",True
ZJ013005,ZJ013005.jpg,0.881,animal,0.881,"[0.09791, 0.5833, 0.2062, 0.174]",True
ZJ013006,ZJ013006.jpg,0.905,animal,0.905,"[0.1562, 0.5194, 0.3296, 0.4055]",True
ZJ013007,ZJ013007.jpg,0.726,animal,0.726,"[0.5218, 0.4722, 0.06562, 0.1444]",True
ZJ013008,ZJ013008.jpg,0.966,animal,0.966,"[0, 0.2916, 0.6687, 0.6611]",True
ZJ013009,ZJ013009.jpg,0.362,animal,0.362,"[0.03333, 0.5518, 0.1645, 0.2129]",False
ZJ013010,ZJ013010.jpg,0.0256,animal,0.0256,"[0.3812, 0.7638, 0.04374, 0.07777]",False
ZJ013011,ZJ013011.jpg,0.312,animal,0.312,"[0.5031, 0.6518, 0.08645, 0.07962]",False
ZJ013012,ZJ013012.jpg,0.911,animal,0.911,"[0.1437, 0.4638, 0.1546, 0.4888]",True
ZJ013013,ZJ013013.jpg,0.12,person,0.12,"[0.6531, 0.6416, 0.1749, 0.3111]",False
ZJ013014,ZJ013014.jpg,0.339,animal,0.339,"[0.6671, 0.8305, 0.1281, 0.1222]",False
ZJ013015,ZJ013015.jpg,0.932,animal,0.932,"[0.4479, 0.5462, 0.2958, 0.3148]",True
ZJ013016,ZJ013016.jpg,0.883,animal,0.883,"[0.589, 0.7749, 0.1546, 0.1805]",True
ZJ013017,ZJ013017.jpg,0.0187,vehicle,0.0187,"[0.6312, 0.4416, 0.06875, 0.04166]",False
ZJ013018,ZJ013018.jpg,0.0614,animal,0.0614,"[0.3875, 0.7833, 0.2562, 0.15]",False
ZJ013019,ZJ013019.jpg,0.79,animal,0.79,"[0, 0.6249, 0.2109, 0.3277]",True
ZJ013020,ZJ013020.jpg,0.314,animal,0.314,"[0, 0.6583, 0.2374, 0.3388]",False
ZJ013021,ZJ013021.jpg,,,,,False
ZJ013022,ZJ013022.jpg,0.905,animal,0.905,"[0.09375, 0.487, 0.1906, 0.2759]",True
ZJ013023,ZJ013023.jpg,0.733,animal,0.733,"[0.2552, 0.3499, 0.1708, 0.09259]",True
ZJ013024,ZJ013024.jpg,0.838,animal,0.838,"[0.4749, 0.4083, 0.1921, 0.2888]",True
ZJ013025,ZJ013025.jpg,0.563,animal,0.563,"[0.5062, 0.6135, 0.08437, 0.08737]",False
ZJ013026,ZJ013026.jpg,0.131,animal,0.131,"[0.2031, 0.9055, 0.1828, 0.04722]",False
ZJ013027,ZJ013027.jpg,0.0246,animal,0.0246,"[0.526, 0.9277, 0.06354, 0.04259]",False
ZJ013028,ZJ013028.jpg,0.193,animal,0.193,"[0, 0.5296, 0.02812, 0.1888]",False
ZJ013029,ZJ013029.jpg,0.587,animal,0.587,"[0.5265, 0.3472, 0.2624, 0.1972]",False
ZJ013030,ZJ013030.jpg,0.78,animal,0.78,"[0, 0.6458, 0.1916, 0.2166]",True
ZJ013031,ZJ013031.jpg,0.797,animal,0.797,"[0.477, 0.6148, 0.0677, 0.2203]",True
ZJ013032,ZJ013032.jpg,0.829,animal,0.829,"[0.8703, 0.5138, 0.1296, 0.4388]",True
ZJ013033,ZJ013033.jpg,0.618,animal,0.618,"[0.001562, 0.6777, 0.9968, 0.3222]",True
ZJ013034,ZJ013034.jpg,0.415,animal,0.415,"[0.3515, 0.6111, 0.1031, 0.2138]",False
ZJ013035,ZJ013035.jpg,0.944,animal,0.944,"[0.4671, 0.7083, 0.1156, 0.2472]",True
ZJ013036,ZJ013036.jpg,0.678,animal,0.678,"[0.4437, 0.2981, 0.5541, 0.6148]",True
ZJ013037,ZJ013037.jpg,0.965,animal,0.965,"[0, 0.4888, 0.2812, 0.4638]",True
ZJ013038,ZJ013038.jpg,0.592,animal,0.592,"[0.3958, 0.8722, 0.102, 0.09814]",False
ZJ013039,ZJ013039.jpg,0.788,animal,0.788,"[0.09687, 0.5222, 0.3046, 0.2583]",True
ZJ013040,ZJ013040.jpg,0.783,animal,0.783,"[0.8515, 0.7166, 0.1093, 0.2361]",True
ZJ013041,ZJ013041.jpg,0.646,animal,0.646,"[0.5875, 0.7611, 0.2374, 0.1638]",True
ZJ013042,ZJ013042.jpg,0.813,animal,0.813,"[0.214, 0.3916, 0.3468, 0.3194]",True
ZJ013043,ZJ013043.jpg,0.534,person,0.534,"[0.9218, 0.6722, 0.07812, 0.2722]",False
ZJ013044,ZJ013044.jpg,0.00514,person,0.00514,"[0, 0, 1.0, 1.0]",False
ZJ013045,ZJ013045.jpg,0.0058,animal,0.0058,"[0.6312, 0.3249, 0.04374, 0.05833]",False
ZJ013046,ZJ013046.jpg,0.126,animal,0.126,"[0.5218, 0.6555, 0.1718, 0.3129]",False
ZJ013047,ZJ013047.jpg,0.897,animal,0.897,"[0.5802, 0.4407, 0.1843, 0.2111]",True
ZJ013048,ZJ013048.jpg,0.502,animal,0.502,"[0.1328, 0.7583, 0.3453, 0.1944]",False
ZJ013049,ZJ013049.jpg,0.107,animal,0.107,"[0.5468, 0.8527, 0.07812, 0.1027]",False
ZJ013050,ZJ013050.jpg,0.628,animal,0.628,"[0.2187, 0.594, 0.06718, 0.2]",True
ZJ013051,ZJ013051.jpg,0.0659,animal,0.0659,"[0.7531, 0.4444, 0.05208, 0.237]",False
ZJ013052,ZJ013052.jpg,0.592,animal,0.592,"[0.2875, 0.4249, 0.2296, 0.2638]",False
ZJ013053,ZJ013053.jpg,0.0399,person,0.0399,"[0, 0, 0.1546, 0.9972]",False
ZJ013054,ZJ013054.jpg,0.155,animal,0.155,"[0.3499, 0.5916, 0.1875, 0.1416]",False
ZJ013055,ZJ013055.jpg,0.871,animal,0.871,"[0.126, 0.5907, 0.3406, 0.2777]",True
ZJ013056,ZJ013056.jpg,0.864,animal,0.864,"[0.3765, 0.6716, 0.2484, 0.2716]",True
ZJ013057,ZJ013057.jpg,0.851,animal,0.851,"[0.04583, 0.5574, 0.127, 0.1833]",True
ZJ013058,ZJ013058.jpg,0.0139,animal,0.0139,"[0.7104, 0.7425, 0.06041, 0.1314]",False
ZJ013059,ZJ013059.jpg,0.922,animal,0.922,"[0.5156, 0.3805, 0.4421, 0.4305]",True
ZJ013060,ZJ013060.jpg,0.74,animal,0.74,"[0.2583, 0.4555, 0.06666, 0.09074]",True
ZJ013061,ZJ013061.jpg,0.168,animal,0.168,"[0.6031, 0.7611, 0.04843, 0.1916]",False
ZJ013062,ZJ013062.jpg,0.761,animal,0.761,"[0, 0.5694, 0.1796, 0.2416]",True
ZJ013063,ZJ013063.jpg,0.00791,person,0.00791,"[0, 0, 0.07343, 0.9583]",False
ZJ013064,ZJ013064.jpg,0.728,animal,0.728,"[0.003125, 0.5014, 0.8281, 0.4985]",True
ZJ013065,ZJ013065.jpg,0.802,animal,0.802,"[0.0927, 0.4351, 0.06458, 0.1925]",True
ZJ013066,ZJ013066.jpg,0.648,animal,0.648,"[0.003125, 0.3388, 0.9765, 0.6583]",True
ZJ013067,ZJ013067.jpg,0.918,animal,0.918,"[0.2984, 0.3388, 0.2765, 0.4611]",True
ZJ013068,ZJ013068.jpg,0.439,animal,0.439,"[0.8703, 0.6361, 0.1296, 0.2111]",False
ZJ013069,ZJ013069.jpg,0.0255,animal,0.0255,"[0.07343, 0.7972, 0.2062, 0.1555]",False
ZJ013070,ZJ013070.jpg,0.624,animal,0.624,"[0.2229, 0.5611, 0.777, 0.4074]",True
ZJ013071,ZJ013071.jpg,0.931,animal,0.931,"[0.003125, 0.4611, 0.9921, 0.4916]",True
ZJ013072,ZJ013072.jpg,0.0982,animal,0.0982,"[0, 0, 1.0, 1.0]",False
ZJ013073,ZJ013073.jpg,0.762,animal,0.762,"[0.375, 0.587, 0.4656, 0.3]",True
ZJ013074,ZJ013074.jpg,0.437,animal,0.437,"[0.1968, 0.6314, 0.1385, 0.1037]",False
ZJ013075,ZJ013075.jpg,,,,,False
ZJ013076,ZJ013076.jpg,0.275,animal,0.275,"[0.7, 0.6583, 0.1749, 0.1333]",False
ZJ013077,ZJ013077.jpg,0.00515,animal,0.00515,"[0.175, 0.6888, 0.1437, 0.2611]",False
ZJ013078,ZJ013078.jpg,,,,,False
ZJ013079,ZJ013079.jpg,0.705,animal,0.705,"[0.7052, 0.5185, 0.1083, 0.1018]",True
ZJ013080,ZJ013080.jpg,0.389,animal,0.389,"[0.2989, 0.4388, 0.09895, 0.09814]",False
ZJ013081,ZJ013081.jpg,0.862,animal,0.862,"[0.6781, 0.4305, 0.1031, 0.3666]",True
ZJ013082,ZJ013082.jpg,0.128,person,0.128,"[0.4984, 0, 0.2546, 0.8194]",False
ZJ013083,ZJ013083.jpg,0.858,animal,0.858,"[0.6187, 0.8027, 0.08906, 0.15]",True
ZJ013084,ZJ013084.jpg,0.95,animal,0.95,"[0.4031, 0.3249, 0.4281, 0.6333]",True
ZJ013085,ZJ013085.jpg,0.856,animal,0.856,"[0, 0.7351, 0.2812, 0.2333]",True
ZJ013086,ZJ013086.jpg,0.822,animal,0.822,"[0.001562, 0.6972, 0.2249, 0.2555]",True
ZJ013087,ZJ013087.jpg,0.625,animal,0.625,"[0.4135, 0.8981, 0.3031, 0.07037]",True
ZJ013088,ZJ013088.jpg,,,,,False
ZJ013089,ZJ013089.jpg,0.446,animal,0.446,"[0.04062, 0.5583, 0.1124, 0.1583]",False
ZJ013090,ZJ013090.jpg,0.715,animal,0.715,"[0.1291, 0.7759, 0.2635, 0.1333]",True
ZJ013091,ZJ013091.jpg,0.28,animal,0.28,"[0.6, 0, 0.4, 1.0]",False
ZJ013092,ZJ013092.jpg,0.885,animal,0.885,"[0, 0.7333, 0.2052, 0.237]",True
ZJ013093,ZJ013093.jpg,0.797,animal,0.797,"[0.2859, 0.3916, 0.5078, 0.6055]",True
ZJ013094,ZJ013094.jpg,0.321,animal,0.321,"[0.7645, 0.01165, 0.2354, 0.9844]",False
ZJ013095,ZJ013095.jpg,0.0102,animal,0.0102,"[0, 0.4111, 0.03437, 0.1055]",False
ZJ013096,ZJ013096.jpg,0.0765,animal,0.0765,"[0, 0.6638, 0.05468, 0.1722]",False
ZJ013097,ZJ013097.jpg,0.00514,animal,0.00514,"[0, 0.8629, 0.0375, 0.1055]",False
ZJ013098,ZJ013098.jpg,0.924,animal,0.924,"[0.4234, 0.5138, 0.1484, 0.1888]",True
ZJ013099,ZJ013099.jpg,0.00566,animal,0.00566,"[0.3374, 0.2333, 0.1812, 0.1916]",False
ZJ013100,ZJ013100.jpg,0.616,animal,0.616,"[0.9562, 0.5722, 0.04374, 0.3074]",True
ZJ013101,ZJ013101.jpg,0.89,animal,0.89,"[0.714, 0.3972, 0.2125, 0.6]",True
ZJ013102,ZJ013102.jpg,0.372,animal,0.372,"[0.2906, 0.625, 0.1171, 0.1166]",False
ZJ013103,ZJ013103.jpg,0.238,animal,0.238,"[0.1593, 0.6027, 0.1796, 0.1333]",False
ZJ013104,ZJ013104.jpg,0.821,animal,0.821,"[0.6093, 0.1925, 0.06145, 0.2333]",True
ZJ013105,ZJ013105.jpg,0.957,animal,0.957,"[0, 0.5796, 0.1781, 0.3888]",True
ZJ013106,ZJ013106.jpg,0.605,animal,0.605,"[0.2374, 0.5014, 0.09218, 0.1492]",True
ZJ013107,ZJ013107.jpg,0.0342,animal,0.0342,"[0.9093, 0.6666, 0.09062, 0.1611]",False
ZJ013108,ZJ013108.jpg,0.0227,animal,0.0227,"[0, 0.6089, 0.3078, 0.388]",False
ZJ013109,ZJ013109.jpg,0.501,animal,0.501,"[0.5666, 0.1407, 0.1041, 0.224]",False
ZJ013110,ZJ013110.jpg,0.871,animal,0.871,"[0.5734, 0.4472, 0.2265, 0.3138]",True
ZJ013111,ZJ013111.jpg,0.604,animal,0.604,"[0.9302, 0.5037, 0.06979, 0.3962]",True
ZJ013112,ZJ013112.jpg,0.965,animal,0.965,"[0.6072, 0.6518, 0.327, 0.3166]",True
ZJ013113,ZJ013113.jpg,0.0237,animal,0.0237,"[0, 0.8518, 0.1281, 0.1166]",False
ZJ013114,ZJ013114.jpg,,,,,False
ZJ013115,ZJ013115.jpg,0.865,animal,0.865,"[0.564, 0.7638, 0.1562, 0.1555]",True
ZJ013116,ZJ013116.jpg,,,,,False
ZJ013117,ZJ013117.jpg,0.855,animal,0.855,"[0.05781, 0.4083, 0.139, 0.4277]",True
ZJ013118,ZJ013118.jpg,0.419,animal,0.419,"[0.7203, 0.5527, 0.05781, 0.1416]",False
ZJ013119,ZJ013119.jpg,0.26,animal,0.26,"[0, 0.6777, 0.2281, 0.1611]",False
ZJ013120,ZJ013120.jpg,0.9,animal,0.9,"[0.3312, 0.6055, 0.3046, 0.3888]",True
ZJ013121,ZJ013121.jpg,0.869,animal,0.869,"[0.8437, 0.008333, 0.1562, 0.9472]",True
ZJ013122,ZJ013122.jpg,0.735,animal,0.735,"[0.1166, 0.3864, 0.2062, 0.1359]",True
ZJ013123,ZJ013123.jpg,0.312,animal,0.312,"[0, 0.4447, 0.07187, 0.1582]",False
ZJ013124,ZJ013124.jpg,0.484,animal,0.484,"[0.08281, 0, 0.9171, 0.9972]",False
ZJ013125,ZJ013125.jpg,0.0318,animal,0.0318,"[0, 0.6305, 0.2406, 0.3222]",False
ZJ013126,ZJ013126.jpg,0.912,animal,0.912,"[0.5343, 0, 0.4656, 1.0]",True
ZJ013127,ZJ013127.jpg,0.696,animal,0.696,"[0.2864, 0.5888, 0.2114, 0.1981]",True
ZJ013128,ZJ013128.jpg,0.0653,animal,0.0653,"[0.7687, 0.5888, 0.1937, 0.4083]",False
ZJ013129,ZJ013129.jpg,0.62,animal,0.62,"[0, 0.4555, 0.1843, 0.3194]",True
ZJ013130,ZJ013130.jpg,0.528,animal,0.528,"[0.01406, 0.6833, 0.2046, 0.2694]",False
ZJ013131,ZJ013131.jpg,,,,,False
ZJ013132,ZJ013132.jpg,0.202,animal,0.202,"[0, 0.5277, 0.08749, 0.437]",False
ZJ013133,ZJ013133.jpg,0.956,animal,0.956,"[0.6052, 0.6796, 0.2291, 0.2888]",True
ZJ013134,ZJ013134.jpg,0.474,animal,0.474,"[0.1578, 0.5555, 0.2, 0.1916]",False
ZJ013135,ZJ013135.jpg,0.912,animal,0.912,"[0.4052, 0, 0.5937, 0.9666]",True
ZJ013136,ZJ013136.jpg,0.796,animal,0.796,"[0, 0.6092, 0.3593, 0.3611]",True
ZJ013137,ZJ013137.jpg,0.955,animal,0.955,"[0, 0.6333, 0.7687, 0.3222]",True
ZJ013138,ZJ013138.jpg,0.971,animal,0.971,"[0.8328, 0.4666, 0.1671, 0.5333]",True
ZJ013139,ZJ013139.jpg,0.0703,animal,0.0703,"[0.6718, 0.6722, 0.07187, 0.1388]",False
ZJ013140,ZJ013140.jpg,0.0554,animal,0.0554,"[0.689, 0, 0.05624, 0.2444]",False
ZJ013141,ZJ013141.jpg,0.815,animal,0.815,"[0.1572, 0.5981, 0.2406, 0.1722]",True
ZJ013142,ZJ013142.jpg,0.914,animal,0.914,"[0.5177, 0.3111, 0.3375, 0.4425]",True
ZJ013143,ZJ013143.jpg,0.351,animal,0.351,"[0.2671, 0.5055, 0.189, 0.4944]",False
ZJ013144,ZJ013144.jpg,0.897,animal,0.897,"[0, 0.6055, 0.2864, 0.3555]",True
ZJ013145,ZJ013145.jpg,0.777,animal,0.777,"[0.3864, 0.7166, 0.1364, 0.1777]",True
ZJ013146,ZJ013146.jpg,0.78,animal,0.78,"[0.2406, 0.6166, 0.1765, 0.275]",True
ZJ013147,ZJ013147.jpg,0.214,animal,0.214,"[0.4541, 0.6999, 0.1479, 0.2703]",False
ZJ013148,ZJ013148.jpg,0.865,animal,0.865,"[0.06041, 0.5481, 0.2864, 0.3629]",True
ZJ013149,ZJ013149.jpg,0.0172,animal,0.0172,"[0, 0.3694, 0.03125, 0.2138]",False
ZJ013150,ZJ013150.jpg,0.00558,animal,0.00558,"[0.5781, 0.8194, 0.114, 0.08611]",False
ZJ013151,ZJ013151.jpg,0.952,animal,0.952,"[0, 0.7259, 0.177, 0.2425]",True
